schema_version	analysis_universe	included_mito_tiers	panel	method_branch	category	rds_id	cell_type_high_resolution	row_id	row_label	eligible	count	tested_mito_features	percent	donor_label	contrast_id	contrast_name	sex	apoe_group	group_id	terminal_status	donors_ad	donors_nci	status_message	tested_core_mito	tested_mtdna_noncoding	tested_mito_extended	up_degs	down_degs	unchanged	up_core_mito	down_core_mito	up_mtdna_noncoding	down_mtdna_noncoding	up_mito_extended	down_mito_extended	pair_id	pair_label	first_group	second_group	first_contrast_id	second_contrast_id	jointly_tested_mito_features	jointly_tested_core_mito	jointly_tested_mtdna_noncoding	jointly_tested_mito_extended	first_terminal_status	second_terminal_status	deg_rule	annotation_source	phase09_annotated_sha256
mito_related_mast_yu_tiles_v2	all_mito_related	core_mito_protein;mtdna_noncoding;mito_extended	C	mast	opposite_direction	immune	Mic TPT1	female_e4_vs_e33::opposite_direction	F e4 vs F e33 | opposite directions	TRUE	0	428	0	24/10|33/43	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	female_e4_vs_e33	F e4 vs F e33	Female__e4	Female__e33	immune::Mic TPT1::AD_vs_NCI__Female__e4	immune::Mic TPT1::AD_vs_NCI__Female__e33	428	372	0	56	validated_complete	validated_complete	phase08_paper_deg	validated_phase09_mitochondrial_tiers	70e4149f6ea38d3eb75c0a97c88ada8a33c71f581612497da560d916fdc47791
mito_related_mast_yu_tiles_v2	all_mito_related	core_mito_protein;mtdna_noncoding;mito_extended	C	mast	same_direction	immune	T cells	female_e4_vs_e33::same_direction	F e4 vs F e33 | same direction	TRUE	0	286	0	23/11|30/37	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	female_e4_vs_e33	F e4 vs F e33	Female__e4	Female__e33	immune::T cells::AD_vs_NCI__Female__e4	immune::T cells::AD_vs_NCI__Female__e33	286	239	0	47	validated_complete	validated_complete	phase08_paper_deg	validated_phase09_mitochondrial_tiers	70e4149f6ea38d3eb75c0a97c88ada8a33c71f581612497da560d916fdc47791
mito_related_mast_yu_tiles_v2	all_mito_related	core_mito_protein;mtdna_noncoding;mito_extended	C	mast	first_only	immune	T cells	female_e4_vs_e33::first_only	F e4 vs F e33 | F e4 only	TRUE	0	286	0	23/11|30/37	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	female_e4_vs_e33	F e4 vs F e33	Female__e4	Female__e33	immune::T cells::AD_vs_NCI__Female__e4	immune::T cells::AD_vs_NCI__Female__e33	286	239	0	47	validated_complete	validated_complete	phase08_paper_deg	validated_phase09_mitochondrial_tiers	70e4149f6ea38d3eb75c0a97c88ada8a33c71f581612497da560d916fdc47791
mito_related_mast_yu_tiles_v2	all_mito_related	core_mito_protein;mtdna_noncoding;mito_extended	C	mast	second_only	immune	T cells	female_e4_vs_e33::second_only	F e4 vs F e33 | F e33 only	TRUE	1	286	0.34965034965035	23/11|30/37	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	female_e4_vs_e33	F e4 vs F e33	Female__e4	Female__e33	immune::T cells::AD_vs_NCI__Female__e4	immune::T cells::AD_vs_NCI__Female__e33	286	239	0	47	validated_complete	validated_complete	phase08_paper_deg	validated_phase09_mitochondrial_tiers	70e4149f6ea38d3eb75c0a97c88ada8a33c71f581612497da560d916fdc47791
mito_related_mast_yu_tiles_v2	all_mito_related	core_mito_protein;mtdna_noncoding;mito_extended	C	mast	opposite_direction	immune	T cells	female_e4_vs_e33::opposite_direction	F e4 vs F e33 | opposite directions	TRUE	0	286	0	23/11|30/37	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	female_e4_vs_e33	F e4 vs F e33	Female__e4	Female__e33	immune::T cells::AD_vs_NCI__Female__e4	immune::T cells::AD_vs_NCI__Female__e33	286	239	0	47	validated_complete	validated_complete	phase08_paper_deg	validated_phase09_mitochondrial_tiers	70e4149f6ea38d3eb75c0a97c88ada8a33c71f581612497da560d916fdc47791
mito_related_mast_yu_tiles_v2	all_mito_related	core_mito_protein;mtdna_noncoding;mito_extended	C	mast	same_direction	vasculature	End	female_e4_vs_e33::same_direction	F e4 vs F e33 | same direction	TRUE	0	364	0	25/11|36/44	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	female_e4_vs_e33	F e4 vs F e33	Female__e4	Female__e33	vasculature::End::AD_vs_NCI__Female__e4	vasculature::End::AD_vs_NCI__Female__e33	364	312	0	52	validated_complete	validated_complete	phase08_paper_deg	validated_phase09_mitochondrial_tiers	70e4149f6ea38d3eb75c0a97c88ada8a33c71f581612497da560d916fdc47791
mito_related_mast_yu_tiles_v2	all_mito_related	core_mito_protein;mtdna_noncoding;mito_extended	C	mast	first_only	vasculature	End	female_e4_vs_e33::first_only	F e4 vs F e33 | F e4 only	TRUE	13	364	3.57142857142857	25/11|36/44	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	female_e4_vs_e33	F e4 vs F e33	Female__e4	Female__e33	vasculature::End::AD_vs_NCI__Female__e4	vasculature::End::AD_vs_NCI__Female__e33	364	312	0	52	validated_complete	validated_complete	phase08_paper_deg	validated_phase09_mitochondrial_tiers	70e4149f6ea38d3eb75c0a97c88ada8a33c71f581612497da560d916fdc47791
mito_related_mast_yu_tiles_v2	all_mito_related	core_mito_protein;mtdna_noncoding;mito_extended	C	mast	second_only	vasculature	End	female_e4_vs_e33::second_only	F e4 vs F e33 | F e33 only	TRUE	2	364	0.54945054945055	25/11|36/44	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	female_e4_vs_e33	F e4 vs F e33	Female__e4	Female__e33	vasculature::End::AD_vs_NCI__Female__e4	vasculature::End::AD_vs_NCI__Female__e33	364	312	0	52	validated_complete	validated_complete	phase08_paper_deg	validated_phase09_mitochondrial_tiers	70e4149f6ea38d3eb75c0a97c88ada8a33c71f581612497da560d916fdc47791
mito_related_mast_yu_tiles_v2	all_mito_related	core_mito_protein;mtdna_noncoding;mito_extended	C	mast	opposite_direction	vasculature	End	female_e4_vs_e33::opposite_direction	F e4 vs F e33 | opposite directions	TRUE	0	364	0	25/11|36/44	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	female_e4_vs_e33	F e4 vs F e33	Female__e4	Female__e33	vasculature::End::AD_vs_NCI__Female__e4	vasculature::End::AD_vs_NCI__Female__e33	364	312	0	52	validated_complete	validated_complete	phase08_paper_deg	validated_phase09_mitochondrial_tiers	70e4149f6ea38d3eb75c0a97c88ada8a33c71f581612497da560d916fdc47791
mito_related_mast_yu_tiles_v2	all_mito_related	core_mito_protein;mtdna_noncoding;mito_extended	C	mast	same_direction	vasculature	Fib FLRT2	female_e4_vs_e33::same_direction	F e4 vs F e33 | same direction	TRUE	0	379	0	26/10|36/45	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	female_e4_vs_e33	F e4 vs F e33	Female__e4	Female__e33	vasculature::Fib FLRT2::AD_vs_NCI__Female__e4	vasculature::Fib FLRT2::AD_vs_NCI__Female__e33	379	331	0	48	validated_complete	validated_complete	phase08_paper_deg	validated_phase09_mitochondrial_tiers	70e4149f6ea38d3eb75c0a97c88ada8a33c71f581612497da560d916fdc47791
mito_related_mast_yu_tiles_v2	all_mito_related	core_mito_protein;mtdna_noncoding;mito_extended	C	mast	first_only	vasculature	Fib FLRT2	female_e4_vs_e33::first_only	F e4 vs F e33 | F e4 only	TRUE	0	379	0	26/10|36/45	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	female_e4_vs_e33	F e4 vs F e33	Female__e4	Female__e33	vasculature::Fib FLRT2::AD_vs_NCI__Female__e4	vasculature::Fib FLRT2::AD_vs_NCI__Female__e33	379	331	0	48	validated_complete	validated_complete	phase08_paper_deg	validated_phase09_mitochondrial_tiers	70e4149f6ea38d3eb75c0a97c88ada8a33c71f581612497da560d916fdc47791
mito_related_mast_yu_tiles_v2	all_mito_related	core_mito_protein;mtdna_noncoding;mito_extended	C	mast	second_only	vasculature	Fib FLRT2	female_e4_vs_e33::second_only	F e4 vs F e33 | F e33 only	TRUE	0	379	0	26/10|36/45	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	female_e4_vs_e33	F e4 vs F e33	Female__e4	Female__e33	vasculature::Fib FLRT2::AD_vs_NCI__Female__e4	vasculature::Fib FLRT2::AD_vs_NCI__Female__e33	379	331	0	48	validated_complete	validated_complete	phase08_paper_deg	validated_phase09_mitochondrial_tiers	70e4149f6ea38d3eb75c0a97c88ada8a33c71f581612497da560d916fdc47791
mito_related_mast_yu_tiles_v2	all_mito_related	core_mito_protein;mtdna_noncoding;mito_extended	C	mast	opposite_direction	vasculature	Fib FLRT2	female_e4_vs_e33::opposite_direction	F e4 vs F e33 | opposite directions	TRUE	0	379	0	26/10|36/45	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	female_e4_vs_e33	F e4 vs F e33	Female__e4	Female__e33	vasculature::Fib FLRT2::AD_vs_NCI__Female__e4	vasculature::Fib FLRT2::AD_vs_NCI__Female__e33	379	331	0	48	validated_complete	validated_complete	phase08_paper_deg	validated_phase09_mitochondrial_tiers	70e4149f6ea38d3eb75c0a97c88ada8a33c71f581612497da560d916fdc47791
mito_related_mast_yu_tiles_v2	all_mito_related	core_mito_protein;mtdna_noncoding;mito_extended	C	mast	same_direction	vasculature	Fib SLC4A4	female_e4_vs_e33::same_direction	F e4 vs F e33 | same direction	TRUE	0	381	0	9/3|9/8	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	female_e4_vs_e33	F e4 vs F e33	Female__e4	Female__e33	vasculature::Fib SLC4A4::AD_vs_NCI__Female__e4	vasculature::Fib SLC4A4::AD_vs_NCI__Female__e33	381	337	0	44	validated_complete	validated_complete	phase08_paper_deg	validated_phase09_mitochondrial_tiers	70e4149f6ea38d3eb75c0a97c88ada8a33c71f581612497da560d916fdc47791
mito_related_mast_yu_tiles_v2	all_mito_related	core_mito_protein;mtdna_noncoding;mito_extended	C	mast	first_only	vasculature	Fib SLC4A4	female_e4_vs_e33::first_only	F e4 vs F e33 | F e4 only	TRUE	0	381	0	9/3|9/8	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	female_e4_vs_e33	F e4 vs F e33	Female__e4	Female__e33	vasculature::Fib SLC4A4::AD_vs_NCI__Female__e4	vasculature::Fib SLC4A4::AD_vs_NCI__Female__e33	381	337	0	44	validated_complete	validated_complete	phase08_paper_deg	validated_phase09_mitochondrial_tiers	70e4149f6ea38d3eb75c0a97c88ada8a33c71f581612497da560d916fdc47791
mito_related_mast_yu_tiles_v2	all_mito_related	core_mito_protein;mtdna_noncoding;mito_extended	C	mast	second_only	vasculature	Fib SLC4A4	female_e4_vs_e33::second_only	F e4 vs F e33 | F e33 only	TRUE	0	381	0	9/3|9/8	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	female_e4_vs_e33	F e4 vs F e33	Female__e4	Female__e33	vasculature::Fib SLC4A4::AD_vs_NCI__Female__e4	vasculature::Fib SLC4A4::AD_vs_NCI__Female__e33	381	337	0	44	validated_complete	validated_complete	phase08_paper_deg	validated_phase09_mitochondrial_tiers	70e4149f6ea38d3eb75c0a97c88ada8a33c71f581612497da560d916fdc47791
mito_related_mast_yu_tiles_v2	all_mito_related	core_mito_protein;mtdna_noncoding;mito_extended	C	mast	opposite_direction	vasculature	Fib SLC4A4	female_e4_vs_e33::opposite_direction	F e4 vs F e33 | opposite directions	TRUE	0	381	0	9/3|9/8	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	female_e4_vs_e33	F e4 vs F e33	Female__e4	Female__e33	vasculature::Fib SLC4A4::AD_vs_NCI__Female__e4	vasculature::Fib SLC4A4::AD_vs_NCI__Female__e33	381	337	0	44	validated_complete	validated_complete	phase08_paper_deg	validated_phase09_mitochondrial_tiers	70e4149f6ea38d3eb75c0a97c88ada8a33c71f581612497da560d916fdc47791
mito_related_mast_yu_tiles_v2	all_mito_related	core_mito_protein;mtdna_noncoding;mito_extended	C	mast	same_direction	vasculature	Per	female_e4_vs_e33::same_direction	F e4 vs F e33 | same direction	TRUE	0	435	0	22/11|35/44	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	female_e4_vs_e33	F e4 vs F e33	Female__e4	Female__e33	vasculature::Per::AD_vs_NCI__Female__e4	vasculature::Per::AD_vs_NCI__Female__e33	435	379	0	56	validated_complete	validated_complete	phase08_paper_deg	validated_phase09_mitochondrial_tiers	70e4149f6ea38d3eb75c0a97c88ada8a33c71f581612497da560d916fdc47791
mito_related_mast_yu_tiles_v2	all_mito_related	core_mito_protein;mtdna_noncoding;mito_extended	C	mast	first_only	vasculature	Per	female_e4_vs_e33::first_only	F e4 vs F e33 | F e4 only	TRUE	2	435	0.459770114942529	22/11|35/44	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	female_e4_vs_e33	F e4 vs F e33	Female__e4	Female__e33	vasculature::Per::AD_vs_NCI__Female__e4	vasculature::Per::AD_vs_NCI__Female__e33	435	379	0	56	validated_complete	validated_complete	phase08_paper_deg	validated_phase09_mitochondrial_tiers	70e4149f6ea38d3eb75c0a97c88ada8a33c71f581612497da560d916fdc47791
mito_related_mast_yu_tiles_v2	all_mito_related	core_mito_protein;mtdna_noncoding;mito_extended	C	mast	second_only	vasculature	Per	female_e4_vs_e33::second_only	F e4 vs F e33 | F e33 only	TRUE	1	435	0.229885057471264	22/11|35/44	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	female_e4_vs_e33	F e4 vs F e33	Female__e4	Female__e33	vasculature::Per::AD_vs_NCI__Female__e4	vasculature::Per::AD_vs_NCI__Female__e33	435	379	0	56	validated_complete	validated_complete	phase08_paper_deg	validated_phase09_mitochondrial_tiers	70e4149f6ea38d3eb75c0a97c88ada8a33c71f581612497da560d916fdc47791
mito_related_mast_yu_tiles_v2	all_mito_related	core_mito_protein;mtdna_noncoding;mito_extended	C	mast	opposite_direction	vasculature	Per	female_e4_vs_e33::opposite_direction	F e4 vs F e33 | opposite directions	TRUE	0	435	0	22/11|35/44	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	female_e4_vs_e33	F e4 vs F e33	Female__e4	Female__e33	vasculature::Per::AD_vs_NCI__Female__e4	vasculature::Per::AD_vs_NCI__Female__e33	435	379	0	56	validated_complete	validated_complete	phase08_paper_deg	validated_phase09_mitochondrial_tiers	70e4149f6ea38d3eb75c0a97c88ada8a33c71f581612497da560d916fdc47791
mito_related_mast_yu_tiles_v2	all_mito_related	core_mito_protein;mtdna_noncoding;mito_extended	C	mast	same_direction	vasculature	SMC	female_e4_vs_e33::same_direction	F e4 vs F e33 | same direction	TRUE	0	349	0	18/9|30/34	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	female_e4_vs_e33	F e4 vs F e33	Female__e4	Female__e33	vasculature::SMC::AD_vs_NCI__Female__e4	vasculature::SMC::AD_vs_NCI__Female__e33	349	302	0	47	validated_complete	validated_complete	phase08_paper_deg	validated_phase09_mitochondrial_tiers	70e4149f6ea38d3eb75c0a97c88ada8a33c71f581612497da560d916fdc47791
mito_related_mast_yu_tiles_v2	all_mito_related	core_mito_protein;mtdna_noncoding;mito_extended	C	mast	first_only	vasculature	SMC	female_e4_vs_e33::first_only	F e4 vs F e33 | F e4 only	TRUE	0	349	0	18/9|30/34	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	female_e4_vs_e33	F e4 vs F e33	Female__e4	Female__e33	vasculature::SMC::AD_vs_NCI__Female__e4	vasculature::SMC::AD_vs_NCI__Female__e33	349	302	0	47	validated_complete	validated_complete	phase08_paper_deg	validated_phase09_mitochondrial_tiers	70e4149f6ea38d3eb75c0a97c88ada8a33c71f581612497da560d916fdc47791
mito_related_mast_yu_tiles_v2	all_mito_related	core_mito_protein;mtdna_noncoding;mito_extended	C	mast	second_only	vasculature	SMC	female_e4_vs_e33::second_only	F e4 vs F e33 | F e33 only	TRUE	0	349	0	18/9|30/34	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	female_e4_vs_e33	F e4 vs F e33	Female__e4	Female__e33	vasculature::SMC::AD_vs_NCI__Female__e4	vasculature::SMC::AD_vs_NCI__Female__e33	349	302	0	47	validated_complete	validated_complete	phase08_paper_deg	validated_phase09_mitochondrial_tiers	70e4149f6ea38d3eb75c0a97c88ada8a33c71f581612497da560d916fdc47791
mito_related_mast_yu_tiles_v2	all_mito_related	core_mito_protein;mtdna_noncoding;mito_extended	C	mast	opposite_direction	vasculature	SMC	female_e4_vs_e33::opposite_direction	F e4 vs F e33 | opposite directions	TRUE	0	349	0	18/9|30/34	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	female_e4_vs_e33	F e4 vs F e33	Female__e4	Female__e33	vasculature::SMC::AD_vs_NCI__Female__e4	vasculature::SMC::AD_vs_NCI__Female__e33	349	302	0	47	validated_complete	validated_complete	phase08_paper_deg	validated_phase09_mitochondrial_tiers	70e4149f6ea38d3eb75c0a97c88ada8a33c71f581612497da560d916fdc47791
mito_related_mast_yu_tiles_v2	all_mito_related	core_mito_protein;mtdna_noncoding;mito_extended	C	mast	same_direction	astrocytes	Ast CHI3L1	female_e2_vs_e4::same_direction	F e2 vs F e4 | same direction	TRUE	0	673	0	6/16|22/11	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	female_e2_vs_e4	F e2 vs F e4	Female__e2	Female__e4	astrocytes::Ast CHI3L1::AD_vs_NCI__Female__e2	astrocytes::Ast CHI3L1::AD_vs_NCI__Female__e4	673	610	0	63	validated_complete	validated_complete	phase08_paper_deg	validated_phase09_mitochondrial_tiers	70e4149f6ea38d3eb75c0a97c88ada8a33c71f581612497da560d916fdc47791
mito_related_mast_yu_tiles_v2	all_mito_related	core_mito_protein;mtdna_noncoding;mito_extended	C	mast	first_only	astrocytes	Ast CHI3L1	female_e2_vs_e4::first_only	F e2 vs F e4 | F e2 only	TRUE	9	673	1.33729569093611	6/16|22/11	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	female_e2_vs_e4	F e2 vs F e4	Female__e2	Female__e4	astrocytes::Ast CHI3L1::AD_vs_NCI__Female__e2	astrocytes::Ast CHI3L1::AD_vs_NCI__Female__e4	673	610	0	63	validated_complete	validated_complete	phase08_paper_deg	validated_phase09_mitochondrial_tiers	70e4149f6ea38d3eb75c0a97c88ada8a33c71f581612497da560d916fdc47791
mito_related_mast_yu_tiles_v2	all_mito_related	core_mito_protein;mtdna_noncoding;mito_extended	C	mast	second_only	astrocytes	Ast CHI3L1	female_e2_vs_e4::second_only	F e2 vs F e4 | F e4 only	TRUE	104	673	15.4531946508172	6/16|22/11	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	female_e2_vs_e4	F e2 vs F e4	Female__e2	Female__e4	astrocytes::Ast CHI3L1::AD_vs_NCI__Female__e2	astrocytes::Ast CHI3L1::AD_vs_NCI__Female__e4	673	610	0	63	validated_complete	validated_complete	phase08_paper_deg	validated_phase09_mitochondrial_tiers	70e4149f6ea38d3eb75c0a97c88ada8a33c71f581612497da560d916fdc47791
mito_related_mast_yu_tiles_v2	all_mito_related	core_mito_protein;mtdna_noncoding;mito_extended	C	mast	opposite_direction	astrocytes	Ast CHI3L1	female_e2_vs_e4::opposite_direction	F e2 vs F e4 | opposite directions	TRUE	4	673	0.594353640416048	6/16|22/11	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	female_e2_vs_e4	F e2 vs F e4	Female__e2	Female__e4	astrocytes::Ast CHI3L1::AD_vs_NCI__Female__e2	astrocytes::Ast CHI3L1::AD_vs_NCI__Female__e4	673	610	0	63	validated_complete	validated_complete	phase08_paper_deg	validated_phase09_mitochondrial_tiers	70e4149f6ea38d3eb75c0a97c88ada8a33c71f581612497da560d916fdc47791
mito_related_mast_yu_tiles_v2	all_mito_related	core_mito_protein;mtdna_noncoding;mito_extended	C	mast	same_direction	astrocytes	Ast DPP10	female_e2_vs_e4::same_direction	F e2 vs F e4 | same direction	TRUE	2	488	0.409836065573771	8/17|26/11	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	female_e2_vs_e4	F e2 vs F e4	Female__e2	Female__e4	astrocytes::Ast DPP10::AD_vs_NCI__Female__e2	astrocytes::Ast DPP10::AD_vs_NCI__Female__e4	488	435	0	53	validated_complete	validated_complete	phase08_paper_deg	validated_phase09_mitochondrial_tiers	70e4149f6ea38d3eb75c0a97c88ada8a33c71f581612497da560d916fdc47791
mito_related_mast_yu_tiles_v2	all_mito_related	core_mito_protein;mtdna_noncoding;mito_extended	C	mast	first_only	astrocytes	Ast DPP10	female_e2_vs_e4::first_only	F e2 vs F e4 | F e2 only	TRUE	17	488	3.48360655737705	8/17|26/11	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	female_e2_vs_e4	F e2 vs F e4	Female__e2	Female__e4	astrocytes::Ast DPP10::AD_vs_NCI__Female__e2	astrocytes::Ast DPP10::AD_vs_NCI__Female__e4	488	435	0	53	validated_complete	validated_complete	phase08_paper_deg	validated_phase09_mitochondrial_tiers	70e4149f6ea38d3eb75c0a97c88ada8a33c71f581612497da560d916fdc47791
mito_related_mast_yu_tiles_v2	all_mito_related	core_mito_protein;mtdna_noncoding;mito_extended	C	mast	second_only	astrocytes	Ast DPP10	female_e2_vs_e4::second_only	F e2 vs F e4 | F e4 only	TRUE	34	488	6.9672131147541	8/17|26/11	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	female_e2_vs_e4	F e2 vs F e4	Female__e2	Female__e4	astrocytes::Ast DPP10::AD_vs_NCI__Female__e2	astrocytes::Ast DPP10::AD_vs_NCI__Female__e4	488	435	0	53	validated_complete	validated_complete	phase08_paper_deg	validated_phase09_mitochondrial_tiers	70e4149f6ea38d3eb75c0a97c88ada8a33c71f581612497da560d916fdc47791
mito_related_mast_yu_tiles_v2	all_mito_related	core_mito_protein;mtdna_noncoding;mito_extended	C	mast	opposite_direction	astrocytes	Ast DPP10	female_e2_vs_e4::opposite_direction	F e2 vs F e4 | opposite directions	TRUE	0	488	0	8/17|26/11	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	female_e2_vs_e4	F e2 vs F e4	Female__e2	Female__e4	astrocytes::Ast DPP10::AD_vs_NCI__Female__e2	astrocytes::Ast DPP10::AD_vs_NCI__Female__e4	488	435	0	53	validated_complete	validated_complete	phase08_paper_deg	validated_phase09_mitochondrial_tiers	70e4149f6ea38d3eb75c0a97c88ada8a33c71f581612497da560d916fdc47791
mito_related_mast_yu_tiles_v2	all_mito_related	core_mito_protein;mtdna_noncoding;mito_extended	C	mast	same_direction	astrocytes	Ast GRM3	female_e2_vs_e4::same_direction	F e2 vs F e4 | same direction	TRUE	11	655	1.6793893129771	8/17|26/11	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	female_e2_vs_e4	F e2 vs F e4	Female__e2	Female__e4	astrocytes::Ast GRM3::AD_vs_NCI__Female__e2	astrocytes::Ast GRM3::AD_vs_NCI__Female__e4	655	592	0	63	validated_complete	validated_complete	phase08_paper_deg	validated_phase09_mitochondrial_tiers	70e4149f6ea38d3eb75c0a97c88ada8a33c71f581612497da560d916fdc47791
mito_related_mast_yu_tiles_v2	all_mito_related	core_mito_protein;mtdna_noncoding;mito_extended	C	mast	first_only	astrocytes	Ast GRM3	female_e2_vs_e4::first_only	F e2 vs F e4 | F e2 only	TRUE	90	655	13.7404580152672	8/17|26/11	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	female_e2_vs_e4	F e2 vs F e4	Female__e2	Female__e4	astrocytes::Ast GRM3::AD_vs_NCI__Female__e2	astrocytes::Ast GRM3::AD_vs_NCI__Female__e4	655	592	0	63	validated_complete	validated_complete	phase08_paper_deg	validated_phase09_mitochondrial_tiers	70e4149f6ea38d3eb75c0a97c88ada8a33c71f581612497da560d916fdc47791
mito_related_mast_yu_tiles_v2	all_mito_related	core_mito_protein;mtdna_noncoding;mito_extended	C	mast	second_only	astrocytes	Ast GRM3	female_e2_vs_e4::second_only	F e2 vs F e4 | F e4 only	TRUE	32	655	4.88549618320611	8/17|26/11	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	female_e2_vs_e4	F e2 vs F e4	Female__e2	Female__e4	astrocytes::Ast GRM3::AD_vs_NCI__Female__e2	astrocytes::Ast GRM3::AD_vs_NCI__Female__e4	655	592	0	63	validated_complete	validated_complete	phase08_paper_deg	validated_phase09_mitochondrial_tiers	70e4149f6ea38d3eb75c0a97c88ada8a33c71f581612497da560d916fdc47791
mito_related_mast_yu_tiles_v2	all_mito_related	core_mito_protein;mtdna_noncoding;mito_extended	C	mast	opposite_direction	astrocytes	Ast GRM3	female_e2_vs_e4::opposite_direction	F e2 vs F e4 | opposite directions	TRUE	1	655	0.152671755725191	8/17|26/11	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	female_e2_vs_e4	F e2 vs F e4	Female__e2	Female__e4	astrocytes::Ast GRM3::AD_vs_NCI__Female__e2	astrocytes::Ast GRM3::AD_vs_NCI__Female__e4	655	592	0	63	validated_complete	validated_complete	phase08_paper_deg	validated_phase09_mitochondrial_tiers	70e4149f6ea38d3eb75c0a97c88ada8a33c71f581612497da560d916fdc47791
