schema_version	kda_run_id	analysis_tier	fine_cell_type	broad_network	signature_group	source_groups	source_contrast_ids	source_terminal_statuses	signature_direction	candidate_query_genes	effective_query_genes	exact_tested_genes	induced_network_edges	effective_background_genes	eligibility_status	terminal_status	significant_key_drivers	elapsed_seconds	message
mitochondrial_kda_run_manifest_v1	secondary_Oli_e33_pool_AD_down_mito	secondary	Oli	Oligodendrocytes	e33_pool	F_e33;M_e33	oligodendrocytes::Oli::AD_vs_NCI__Female__e33;oligodendrocytes::Oli::AD_vs_NCI__Male__e33	validated_complete;validated_complete	AD_down_mito	8	7	5456	5589	5031	eligible	completed_no_significant	0	0.242999999999938	
mitochondrial_kda_run_manifest_v1	secondary_Oli_e33_pool_AD_both_mito	secondary	Oli	Oligodendrocytes	e33_pool	F_e33;M_e33	oligodendrocytes::Oli::AD_vs_NCI__Female__e33;oligodendrocytes::Oli::AD_vs_NCI__Male__e33	validated_complete;validated_complete	AD_both_mito	18	13	5456	5589	5031	eligible	completed_significant	1	0.384999999999991	
mitochondrial_kda_run_manifest_v1	secondary_Oli_e4_pool_AD_up_mito	secondary	Oli	Oligodendrocytes	e4_pool	F_e4;M_e4	oligodendrocytes::Oli::AD_vs_NCI__Female__e4;oligodendrocytes::Oli::AD_vs_NCI__Male__e4	validated_complete;validated_complete	AD_up_mito	7	5	5613	5781	5189	eligible	completed_significant	11	0.189000000000078	
mitochondrial_kda_run_manifest_v1	secondary_Oli_e4_pool_AD_down_mito	secondary	Oli	Oligodendrocytes	e4_pool	F_e4;M_e4	oligodendrocytes::Oli::AD_vs_NCI__Female__e4;oligodendrocytes::Oli::AD_vs_NCI__Male__e4	validated_complete;validated_complete	AD_down_mito	10	10	5613	5781	5189	eligible	completed_no_significant	0	0.312000000000126	
mitochondrial_kda_run_manifest_v1	secondary_Oli_e4_pool_AD_both_mito	secondary	Oli	Oligodendrocytes	e4_pool	F_e4;M_e4	oligodendrocytes::Oli::AD_vs_NCI__Female__e4;oligodendrocytes::Oli::AD_vs_NCI__Male__e4	validated_complete;validated_complete	AD_both_mito	17	15	5613	5781	5189	eligible	completed_no_significant	0	0.472999999999956	
mitochondrial_kda_run_manifest_v1	primary_OPC_F_e2_AD_up_mito	primary	OPC	OPCs	F_e2	F_e2	opcs::OPC::AD_vs_NCI__Female__e2	validated_complete	AD_up_mito	27	16	8806	7765	7474	eligible	completed_no_significant	0	0.591000000000122	
mitochondrial_kda_run_manifest_v1	primary_OPC_F_e2_AD_down_mito	primary	OPC	OPCs	F_e2	F_e2	opcs::OPC::AD_vs_NCI__Female__e2	validated_complete	AD_down_mito	0	0	8806	7765	7474	effective_query_below_minimum	skipped_effective_query_below_minimum	0	0	
mitochondrial_kda_run_manifest_v1	primary_OPC_F_e2_AD_both_mito	primary	OPC	OPCs	F_e2	F_e2	opcs::OPC::AD_vs_NCI__Female__e2	validated_complete	AD_both_mito	27	16	8806	7765	7474	eligible	completed_no_significant	0	0.829999999999927	
mitochondrial_kda_run_manifest_v1	primary_OPC_F_e33_AD_up_mito	primary	OPC	OPCs	F_e33	F_e33	opcs::OPC::AD_vs_NCI__Female__e33	validated_complete	AD_up_mito	28	22	8082	7422	7128	eligible	completed_significant	9	0.538000000000011	
mitochondrial_kda_run_manifest_v1	primary_OPC_F_e33_AD_down_mito	primary	OPC	OPCs	F_e33	F_e33	opcs::OPC::AD_vs_NCI__Female__e33	validated_complete	AD_down_mito	0	0	8082	7422	7128	effective_query_below_minimum	skipped_effective_query_below_minimum	0	0	
mitochondrial_kda_run_manifest_v1	primary_OPC_F_e33_AD_both_mito	primary	OPC	OPCs	F_e33	F_e33	opcs::OPC::AD_vs_NCI__Female__e33	validated_complete	AD_both_mito	28	22	8082	7422	7128	eligible	completed_significant	9	0.538000000000011	
mitochondrial_kda_run_manifest_v1	primary_OPC_F_e4_AD_up_mito	primary	OPC	OPCs	F_e4	F_e4	opcs::OPC::AD_vs_NCI__Female__e4	validated_complete	AD_up_mito	19	16	8620	7656	7365	eligible	completed_significant	3	0.603000000000066	
mitochondrial_kda_run_manifest_v1	primary_OPC_F_e4_AD_down_mito	primary	OPC	OPCs	F_e4	F_e4	opcs::OPC::AD_vs_NCI__Female__e4	validated_complete	AD_down_mito	31	23	8620	7656	7365	eligible	completed_significant	5	0.881000000000086	
mitochondrial_kda_run_manifest_v1	primary_OPC_F_e4_AD_both_mito	primary	OPC	OPCs	F_e4	F_e4	opcs::OPC::AD_vs_NCI__Female__e4	validated_complete	AD_both_mito	50	39	8620	7656	7365	eligible	completed_significant	5	1.30099999999993	
mitochondrial_kda_run_manifest_v1	primary_OPC_M_e2_AD_up_mito	primary	OPC	OPCs	M_e2	M_e2	opcs::OPC::AD_vs_NCI__Male__e2	validated_complete	AD_up_mito	59	52	7647	7077	6791	eligible	completed_no_significant	0	1.70799999999986	
mitochondrial_kda_run_manifest_v1	primary_OPC_M_e2_AD_down_mito	primary	OPC	OPCs	M_e2	M_e2	opcs::OPC::AD_vs_NCI__Male__e2	validated_complete	AD_down_mito	92	81	7647	7077	6791	eligible	completed_significant	22	1.16100000000006	
mitochondrial_kda_run_manifest_v1	primary_OPC_M_e2_AD_both_mito	primary	OPC	OPCs	M_e2	M_e2	opcs::OPC::AD_vs_NCI__Male__e2	validated_complete	AD_both_mito	151	133	7647	7077	6791	eligible	completed_significant	14	2.53099999999995	
mitochondrial_kda_run_manifest_v1	primary_OPC_M_e33_AD_up_mito	primary	OPC	OPCs	M_e33	M_e33	opcs::OPC::AD_vs_NCI__Male__e33	validated_complete	AD_up_mito	0	0	7645	7094	6810	effective_query_below_minimum	skipped_effective_query_below_minimum	0	0	
mitochondrial_kda_run_manifest_v1	primary_OPC_M_e33_AD_down_mito	primary	OPC	OPCs	M_e33	M_e33	opcs::OPC::AD_vs_NCI__Male__e33	validated_complete	AD_down_mito	7	7	7645	7094	6810	eligible	completed_significant	9	0.219000000000051	
mitochondrial_kda_run_manifest_v1	primary_OPC_M_e33_AD_both_mito	primary	OPC	OPCs	M_e33	M_e33	opcs::OPC::AD_vs_NCI__Male__e33	validated_complete	AD_both_mito	7	7	7645	7094	6810	eligible	completed_significant	9	0.203999999999951	
mitochondrial_kda_run_manifest_v1	primary_OPC_M_e4_AD_up_mito	primary	OPC	OPCs	M_e4	M_e4	opcs::OPC::AD_vs_NCI__Male__e4	validated_complete	AD_up_mito	10	6	7901	7294	7002	eligible	completed_significant	10	0.236000000000104	
mitochondrial_kda_run_manifest_v1	primary_OPC_M_e4_AD_down_mito	primary	OPC	OPCs	M_e4	M_e4	opcs::OPC::AD_vs_NCI__Male__e4	validated_complete	AD_down_mito	4	4	7901	7294	7002	eligible	completed_no_significant	0	0.500999999999976	
mitochondrial_kda_run_manifest_v1	primary_OPC_M_e4_AD_both_mito	primary	OPC	OPCs	M_e4	M_e4	opcs::OPC::AD_vs_NCI__Male__e4	validated_complete	AD_both_mito	14	10	7901	7294	7002	eligible	completed_significant	3	0.446999999999889	
mitochondrial_kda_run_manifest_v1	secondary_OPC_female_pool_AD_up_mito	secondary	OPC	OPCs	female_pool	F_e2;F_e33;F_e4	opcs::OPC::AD_vs_NCI__Female__e2;opcs::OPC::AD_vs_NCI__Female__e33;opcs::OPC::AD_vs_NCI__Female__e4	validated_complete;validated_complete;validated_complete	AD_up_mito	63	41	8010	7382	7093	eligible	completed_significant	9	0.887000000000171	
mitochondrial_kda_run_manifest_v1	secondary_OPC_female_pool_AD_down_mito	secondary	OPC	OPCs	female_pool	F_e2;F_e33;F_e4	opcs::OPC::AD_vs_NCI__Female__e2;opcs::OPC::AD_vs_NCI__Female__e33;opcs::OPC::AD_vs_NCI__Female__e4	validated_complete;validated_complete;validated_complete	AD_down_mito	31	23	8010	7382	7093	eligible	completed_significant	5	0.841999999999871	
mitochondrial_kda_run_manifest_v1	secondary_OPC_female_pool_AD_both_mito	secondary	OPC	OPCs	female_pool	F_e2;F_e33;F_e4	opcs::OPC::AD_vs_NCI__Female__e2;opcs::OPC::AD_vs_NCI__Female__e33;opcs::OPC::AD_vs_NCI__Female__e4	validated_complete;validated_complete;validated_complete	AD_both_mito	90	61	8010	7382	7093	eligible	completed_significant	10	1.45099999999979	
mitochondrial_kda_run_manifest_v1	secondary_OPC_male_pool_AD_up_mito	secondary	OPC	OPCs	male_pool	M_e2;M_e33;M_e4	opcs::OPC::AD_vs_NCI__Male__e2;opcs::OPC::AD_vs_NCI__Male__e33;opcs::OPC::AD_vs_NCI__Male__e4	validated_complete;validated_complete;validated_complete	AD_up_mito	69	53	7348	6883	6602	eligible	completed_no_significant	0	1.75999999999999	
mitochondrial_kda_run_manifest_v1	secondary_OPC_male_pool_AD_down_mito	secondary	OPC	OPCs	male_pool	M_e2;M_e33;M_e4	opcs::OPC::AD_vs_NCI__Male__e2;opcs::OPC::AD_vs_NCI__Male__e33;opcs::OPC::AD_vs_NCI__Male__e4	validated_complete;validated_complete;validated_complete	AD_down_mito	99	79	7348	6883	6602	eligible	completed_significant	19	1.15200000000004	
mitochondrial_kda_run_manifest_v1	secondary_OPC_male_pool_AD_both_mito	secondary	OPC	OPCs	male_pool	M_e2;M_e33;M_e4	opcs::OPC::AD_vs_NCI__Male__e2;opcs::OPC::AD_vs_NCI__Male__e33;opcs::OPC::AD_vs_NCI__Male__e4	validated_complete;validated_complete;validated_complete	AD_both_mito	164	128	7348	6883	6602	eligible	completed_significant	13	2.47900000000004	
mitochondrial_kda_run_manifest_v1	secondary_OPC_e2_pool_AD_up_mito	secondary	OPC	OPCs	e2_pool	F_e2;M_e2	opcs::OPC::AD_vs_NCI__Female__e2;opcs::OPC::AD_vs_NCI__Male__e2	validated_complete;validated_complete	AD_up_mito	85	60	7606	7070	6784	eligible	completed_no_significant	0	2.21199999999999	
mitochondrial_kda_run_manifest_v1	secondary_OPC_e2_pool_AD_down_mito	secondary	OPC	OPCs	e2_pool	F_e2;M_e2	opcs::OPC::AD_vs_NCI__Female__e2;opcs::OPC::AD_vs_NCI__Male__e2	validated_complete;validated_complete	AD_down_mito	92	81	7606	7070	6784	eligible	completed_significant	22	1.12200000000007	
mitochondrial_kda_run_manifest_v1	secondary_OPC_e2_pool_AD_both_mito	secondary	OPC	OPCs	e2_pool	F_e2;M_e2	opcs::OPC::AD_vs_NCI__Female__e2;opcs::OPC::AD_vs_NCI__Male__e2	validated_complete;validated_complete	AD_both_mito	172	137	7606	7070	6784	eligible	completed_significant	13	2.50800000000004	
mitochondrial_kda_run_manifest_v1	secondary_OPC_e33_pool_AD_up_mito	secondary	OPC	OPCs	e33_pool	F_e33;M_e33	opcs::OPC::AD_vs_NCI__Female__e33;opcs::OPC::AD_vs_NCI__Male__e33	validated_complete;validated_complete	AD_up_mito	28	15	7612	7083	6799	eligible	completed_significant	8	0.460000000000036	
mitochondrial_kda_run_manifest_v1	secondary_OPC_e33_pool_AD_down_mito	secondary	OPC	OPCs	e33_pool	F_e33;M_e33	opcs::OPC::AD_vs_NCI__Female__e33;opcs::OPC::AD_vs_NCI__Male__e33	validated_complete;validated_complete	AD_down_mito	7	7	7612	7083	6799	eligible	completed_significant	9	0.214000000000169	
mitochondrial_kda_run_manifest_v1	secondary_OPC_e33_pool_AD_both_mito	secondary	OPC	OPCs	e33_pool	F_e33;M_e33	opcs::OPC::AD_vs_NCI__Female__e33;opcs::OPC::AD_vs_NCI__Male__e33	validated_complete;validated_complete	AD_both_mito	34	21	7612	7083	6799	eligible	completed_significant	13	0.548000000000002	
mitochondrial_kda_run_manifest_v1	secondary_OPC_e4_pool_AD_up_mito	secondary	OPC	OPCs	e4_pool	F_e4;M_e4	opcs::OPC::AD_vs_NCI__Female__e4;opcs::OPC::AD_vs_NCI__Male__e4	validated_complete;validated_complete	AD_up_mito	27	20	7861	7276	6985	eligible	completed_significant	3	0.746000000000095	
mitochondrial_kda_run_manifest_v1	secondary_OPC_e4_pool_AD_down_mito	secondary	OPC	OPCs	e4_pool	F_e4;M_e4	opcs::OPC::AD_vs_NCI__Female__e4;opcs::OPC::AD_vs_NCI__Male__e4	validated_complete;validated_complete	AD_down_mito	33	25	7861	7276	6985	eligible	completed_significant	3	0.895999999999958	
mitochondrial_kda_run_manifest_v1	secondary_OPC_e4_pool_AD_both_mito	secondary	OPC	OPCs	e4_pool	F_e4;M_e4	opcs::OPC::AD_vs_NCI__Female__e4;opcs::OPC::AD_vs_NCI__Male__e4	validated_complete;validated_complete	AD_both_mito	57	42	7861	7276	6985	eligible	completed_significant	5	1.38100000000009	
mitochondrial_kda_run_manifest_v1	primary_Per_F_e2_AD_up_mito	primary	Per	Vasculature_cells	F_e2	F_e2	vasculature::Per::AD_vs_NCI__Female__e2	validated_complete	AD_up_mito	0	0	5636	3821	3886	effective_query_below_minimum	skipped_effective_query_below_minimum	0	0	
mitochondrial_kda_run_manifest_v1	primary_Per_F_e2_AD_down_mito	primary	Per	Vasculature_cells	F_e2	F_e2	vasculature::Per::AD_vs_NCI__Female__e2	validated_complete	AD_down_mito	0	0	5636	3821	3886	effective_query_below_minimum	skipped_effective_query_below_minimum	0	0	
mitochondrial_kda_run_manifest_v1	primary_Per_F_e2_AD_both_mito	primary	Per	Vasculature_cells	F_e2	F_e2	vasculature::Per::AD_vs_NCI__Female__e2	validated_complete	AD_both_mito	0	0	5636	3821	3886	effective_query_below_minimum	skipped_effective_query_below_minimum	0	0	
mitochondrial_kda_run_manifest_v1	primary_Per_F_e33_AD_up_mito	primary	Per	Vasculature_cells	F_e33	F_e33	vasculature::Per::AD_vs_NCI__Female__e33	validated_complete	AD_up_mito	1	0	5525	3870	3932	effective_query_below_minimum	skipped_effective_query_below_minimum	0	0	
mitochondrial_kda_run_manifest_v1	primary_Per_F_e33_AD_down_mito	primary	Per	Vasculature_cells	F_e33	F_e33	vasculature::Per::AD_vs_NCI__Female__e33	validated_complete	AD_down_mito	0	0	5525	3870	3932	effective_query_below_minimum	skipped_effective_query_below_minimum	0	0	
mitochondrial_kda_run_manifest_v1	primary_Per_F_e33_AD_both_mito	primary	Per	Vasculature_cells	F_e33	F_e33	vasculature::Per::AD_vs_NCI__Female__e33	validated_complete	AD_both_mito	1	0	5525	3870	3932	effective_query_below_minimum	skipped_effective_query_below_minimum	0	0	
mitochondrial_kda_run_manifest_v1	primary_Per_F_e4_AD_up_mito	primary	Per	Vasculature_cells	F_e4	F_e4	vasculature::Per::AD_vs_NCI__Female__e4	validated_complete	AD_up_mito	4	4	6038	3961	4033	eligible	completed_significant	4	0.0270000000000437	
mitochondrial_kda_run_manifest_v1	primary_Per_F_e4_AD_down_mito	primary	Per	Vasculature_cells	F_e4	F_e4	vasculature::Per::AD_vs_NCI__Female__e4	validated_complete	AD_down_mito	1	1	6038	3961	4033	effective_query_below_minimum	skipped_effective_query_below_minimum	0	0	
mitochondrial_kda_run_manifest_v1	primary_Per_F_e4_AD_both_mito	primary	Per	Vasculature_cells	F_e4	F_e4	vasculature::Per::AD_vs_NCI__Female__e4	validated_complete	AD_both_mito	5	5	6038	3961	4033	eligible	completed_significant	5	0.0299999999999727	
mitochondrial_kda_run_manifest_v1	primary_Per_M_e2_AD_up_mito	primary	Per	Vasculature_cells	M_e2	M_e2	vasculature::Per::AD_vs_NCI__Male__e2	validated_complete	AD_up_mito	3	3	4934	3577	3640	eligible	completed_no_significant	0	0.164999999999964	
mitochondrial_kda_run_manifest_v1	primary_Per_M_e2_AD_down_mito	primary	Per	Vasculature_cells	M_e2	M_e2	vasculature::Per::AD_vs_NCI__Male__e2	validated_complete	AD_down_mito	10	9	4934	3577	3640	eligible	completed_significant	7	0.0289999999999964	
mitochondrial_kda_run_manifest_v1	primary_Per_M_e2_AD_both_mito	primary	Per	Vasculature_cells	M_e2	M_e2	vasculature::Per::AD_vs_NCI__Male__e2	validated_complete	AD_both_mito	13	12	4934	3577	3640	eligible	completed_significant	4	0.169999999999845	
mitochondrial_kda_run_manifest_v1	primary_Per_M_e33_AD_up_mito	primary	Per	Vasculature_cells	M_e33	M_e33	vasculature::Per::AD_vs_NCI__Male__e33	validated_complete	AD_up_mito	1	1	5444	3837	3905	effective_query_below_minimum	skipped_effective_query_below_minimum	0	0	
mitochondrial_kda_run_manifest_v1	primary_Per_M_e33_AD_down_mito	primary	Per	Vasculature_cells	M_e33	M_e33	vasculature::Per::AD_vs_NCI__Male__e33	validated_complete	AD_down_mito	0	0	5444	3837	3905	effective_query_below_minimum	skipped_effective_query_below_minimum	0	0	
mitochondrial_kda_run_manifest_v1	primary_Per_M_e33_AD_both_mito	primary	Per	Vasculature_cells	M_e33	M_e33	vasculature::Per::AD_vs_NCI__Male__e33	validated_complete	AD_both_mito	1	1	5444	3837	3905	effective_query_below_minimum	skipped_effective_query_below_minimum	0	0	
mitochondrial_kda_run_manifest_v1	primary_Per_M_e4_AD_up_mito	primary	Per	Vasculature_cells	M_e4	M_e4	vasculature::Per::AD_vs_NCI__Male__e4	validated_complete	AD_up_mito	1	0	5486	3843	3915	effective_query_below_minimum	skipped_effective_query_below_minimum	0	0	
mitochondrial_kda_run_manifest_v1	primary_Per_M_e4_AD_down_mito	primary	Per	Vasculature_cells	M_e4	M_e4	vasculature::Per::AD_vs_NCI__Male__e4	validated_complete	AD_down_mito	0	0	5486	3843	3915	effective_query_below_minimum	skipped_effective_query_below_minimum	0	0	
mitochondrial_kda_run_manifest_v1	primary_Per_M_e4_AD_both_mito	primary	Per	Vasculature_cells	M_e4	M_e4	vasculature::Per::AD_vs_NCI__Male__e4	validated_complete	AD_both_mito	1	0	5486	3843	3915	effective_query_below_minimum	skipped_effective_query_below_minimum	0	0	
mitochondrial_kda_run_manifest_v1	secondary_Per_female_pool_AD_up_mito	secondary	Per	Vasculature_cells	female_pool	F_e2;F_e33;F_e4	vasculature::Per::AD_vs_NCI__Female__e2;vasculature::Per::AD_vs_NCI__Female__e33;vasculature::Per::AD_vs_NCI__Female__e4	validated_complete;validated_complete;validated_complete	AD_up_mito	5	4	5010	3685	3745	eligible	completed_significant	4	0.0260000000000673	
mitochondrial_kda_run_manifest_v1	secondary_Per_female_pool_AD_down_mito	secondary	Per	Vasculature_cells	female_pool	F_e2;F_e33;F_e4	vasculature::Per::AD_vs_NCI__Female__e2;vasculature::Per::AD_vs_NCI__Female__e33;vasculature::Per::AD_vs_NCI__Female__e4	validated_complete;validated_complete;validated_complete	AD_down_mito	1	0	5010	3685	3745	effective_query_below_minimum	skipped_effective_query_below_minimum	0	0	
mitochondrial_kda_run_manifest_v1	secondary_Per_female_pool_AD_both_mito	secondary	Per	Vasculature_cells	female_pool	F_e2;F_e33;F_e4	vasculature::Per::AD_vs_NCI__Female__e2;vasculature::Per::AD_vs_NCI__Female__e33;vasculature::Per::AD_vs_NCI__Female__e4	validated_complete;validated_complete;validated_complete	AD_both_mito	6	4	5010	3685	3745	eligible	completed_significant	4	0.0190000000000055	
mitochondrial_kda_run_manifest_v1	secondary_Per_male_pool_AD_up_mito	secondary	Per	Vasculature_cells	male_pool	M_e2;M_e33;M_e4	vasculature::Per::AD_vs_NCI__Male__e2;vasculature::Per::AD_vs_NCI__Male__e33;vasculature::Per::AD_vs_NCI__Male__e4	validated_complete;validated_complete;validated_complete	AD_up_mito	5	4	4375	3386	3446	eligible	completed_no_significant	0	0.161000000000058	
mitochondrial_kda_run_manifest_v1	secondary_Per_male_pool_AD_down_mito	secondary	Per	Vasculature_cells	male_pool	M_e2;M_e33;M_e4	vasculature::Per::AD_vs_NCI__Male__e2;vasculature::Per::AD_vs_NCI__Male__e33;vasculature::Per::AD_vs_NCI__Male__e4	validated_complete;validated_complete;validated_complete	AD_down_mito	10	9	4375	3386	3446	eligible	completed_significant	7	0.0220000000001619	
mitochondrial_kda_run_manifest_v1	secondary_Per_male_pool_AD_both_mito	secondary	Per	Vasculature_cells	male_pool	M_e2;M_e33;M_e4	vasculature::Per::AD_vs_NCI__Male__e2;vasculature::Per::AD_vs_NCI__Male__e33;vasculature::Per::AD_vs_NCI__Male__e4	validated_complete;validated_complete;validated_complete	AD_both_mito	15	13	4375	3386	3446	eligible	completed_significant	4	0.17899999999986	
mitochondrial_kda_run_manifest_v1	secondary_Per_e2_pool_AD_up_mito	secondary	Per	Vasculature_cells	e2_pool	F_e2;M_e2	vasculature::Per::AD_vs_NCI__Female__e2;vasculature::Per::AD_vs_NCI__Male__e2	validated_complete;validated_complete	AD_up_mito	3	3	4475	3413	3474	eligible	completed_no_significant	0	0.150000000000091	
mitochondrial_kda_run_manifest_v1	secondary_Per_e2_pool_AD_down_mito	secondary	Per	Vasculature_cells	e2_pool	F_e2;M_e2	vasculature::Per::AD_vs_NCI__Female__e2;vasculature::Per::AD_vs_NCI__Male__e2	validated_complete;validated_complete	AD_down_mito	10	9	4475	3413	3474	eligible	completed_significant	7	0.0209999999999582	
mitochondrial_kda_run_manifest_v1	secondary_Per_e2_pool_AD_both_mito	secondary	Per	Vasculature_cells	e2_pool	F_e2;M_e2	vasculature::Per::AD_vs_NCI__Female__e2;vasculature::Per::AD_vs_NCI__Male__e2	validated_complete;validated_complete	AD_both_mito	13	12	4475	3413	3474	eligible	completed_significant	4	0.18100000000004	
mitochondrial_kda_run_manifest_v1	secondary_Per_e33_pool_AD_up_mito	secondary	Per	Vasculature_cells	e33_pool	F_e33;M_e33	vasculature::Per::AD_vs_NCI__Female__e33;vasculature::Per::AD_vs_NCI__Male__e33	validated_complete;validated_complete	AD_up_mito	2	1	5142	3749	3810	effective_query_below_minimum	skipped_effective_query_below_minimum	0	0	
mitochondrial_kda_run_manifest_v1	secondary_Per_e33_pool_AD_down_mito	secondary	Per	Vasculature_cells	e33_pool	F_e33;M_e33	vasculature::Per::AD_vs_NCI__Female__e33;vasculature::Per::AD_vs_NCI__Male__e33	validated_complete;validated_complete	AD_down_mito	0	0	5142	3749	3810	effective_query_below_minimum	skipped_effective_query_below_minimum	0	0	
mitochondrial_kda_run_manifest_v1	secondary_Per_e33_pool_AD_both_mito	secondary	Per	Vasculature_cells	e33_pool	F_e33;M_e33	vasculature::Per::AD_vs_NCI__Female__e33;vasculature::Per::AD_vs_NCI__Male__e33	validated_complete;validated_complete	AD_both_mito	2	1	5142	3749	3810	effective_query_below_minimum	skipped_effective_query_below_minimum	0	0	
mitochondrial_kda_run_manifest_v1	secondary_Per_e4_pool_AD_up_mito	secondary	Per	Vasculature_cells	e4_pool	F_e4;M_e4	vasculature::Per::AD_vs_NCI__Female__e4;vasculature::Per::AD_vs_NCI__Male__e4	validated_complete;validated_complete	AD_up_mito	5	4	5259	3768	3835	eligible	completed_significant	4	0.0199999999999818	
mitochondrial_kda_run_manifest_v1	secondary_Per_e4_pool_AD_down_mito	secondary	Per	Vasculature_cells	e4_pool	F_e4;M_e4	vasculature::Per::AD_vs_NCI__Female__e4;vasculature::Per::AD_vs_NCI__Male__e4	validated_complete;validated_complete	AD_down_mito	1	1	5259	3768	3835	effective_query_below_minimum	skipped_effective_query_below_minimum	0	0	
mitochondrial_kda_run_manifest_v1	secondary_Per_e4_pool_AD_both_mito	secondary	Per	Vasculature_cells	e4_pool	F_e4;M_e4	vasculature::Per::AD_vs_NCI__Female__e4;vasculature::Per::AD_vs_NCI__Male__e4	validated_complete;validated_complete	AD_both_mito	6	5	5259	3768	3835	eligible	completed_significant	5	0.0349999999998545	
mitochondrial_kda_run_manifest_v1	primary_SMC_F_e2_AD_up_mito	primary	SMC	Vasculature_cells	F_e2	F_e2	vasculature::SMC::AD_vs_NCI__Female__e2	validated_complete	AD_up_mito	0	0	5269	3400	3452	effective_query_below_minimum	skipped_effective_query_below_minimum	0	0	
