schema_version	figure_id	case_id	atlas_display_order	current_symbol	network_order	broad_network	network_label	network_color	context_display_order	circle_displayed	within_case_rank	signature_direction	direction_label	direction_order	signature_group	group_label	group_order	column_order	eligible_query_count	usable_query_count	missing_query_count	coverage_fraction	conservative_support_count	support_fraction	stratum_acat_p	stratum_missing_as_one_acat_p	negative_log10_stratum_acat_p	capped_negative_log10_stratum_acat_p	cell_state
phase18_case3_sex_apoe_v1_plot_data_v1	phase18_case3_sex_apoe	case3_not_core_mito	13	ANKRD11	5	OPCs	OPCs	#56B4E9	20	TRUE	3	AD_up_mito	AD-up mitochondrial query	1	F_e4	APOE ε4	3	3	1	1	0	1	0	0	0.071032307915964127	0.071032307915964127	1.1485440744046085	1.1485440744046085	tested_zero_support
phase18_case3_sex_apoe_v1_plot_data_v1	phase18_case3_sex_apoe	case3_not_core_mito	13	ANKRD11	5	OPCs	OPCs	#56B4E9	20	TRUE	3	AD_up_mito	AD-up mitochondrial query	1	M_e2	APOE ε2	4	4	1	1	0	1	0	0	0.7379193877743514	0.7379193877743514	0.13199107904005428	0.13199107904005428	tested_zero_support
phase18_case3_sex_apoe_v1_plot_data_v1	phase18_case3_sex_apoe	case3_not_core_mito	13	ANKRD11	5	OPCs	OPCs	#56B4E9	20	TRUE	3	AD_up_mito	AD-up mitochondrial query	1	M_e33	APOE ε3/ε3	5	5	0	0	0	NA	0	NA	NA	NA	NA	NA	no_eligible_query
phase18_case3_sex_apoe_v1_plot_data_v1	phase18_case3_sex_apoe	case3_not_core_mito	13	ANKRD11	5	OPCs	OPCs	#56B4E9	20	TRUE	3	AD_up_mito	AD-up mitochondrial query	1	M_e4	APOE ε4	6	6	0	0	0	NA	0	NA	NA	NA	NA	NA	no_eligible_query
phase18_case3_sex_apoe_v1_plot_data_v1	phase18_case3_sex_apoe	case3_not_core_mito	13	ANKRD11	5	OPCs	OPCs	#56B4E9	20	TRUE	3	AD_down_mito	AD-down mitochondrial query	2	F_e2	APOE ε2	1	7	0	0	0	NA	0	NA	NA	NA	NA	NA	no_eligible_query
phase18_case3_sex_apoe_v1_plot_data_v1	phase18_case3_sex_apoe	case3_not_core_mito	13	ANKRD11	5	OPCs	OPCs	#56B4E9	20	TRUE	3	AD_down_mito	AD-down mitochondrial query	2	F_e33	APOE ε3/ε3	2	8	0	0	0	NA	0	NA	NA	NA	NA	NA	no_eligible_query
phase18_case3_sex_apoe_v1_plot_data_v1	phase18_case3_sex_apoe	case3_not_core_mito	13	ANKRD11	5	OPCs	OPCs	#56B4E9	20	TRUE	3	AD_down_mito	AD-down mitochondrial query	2	F_e4	APOE ε4	3	9	1	1	0	1	0	0	1	1	-0	-0	tested_zero_support
phase18_case3_sex_apoe_v1_plot_data_v1	phase18_case3_sex_apoe	case3_not_core_mito	13	ANKRD11	5	OPCs	OPCs	#56B4E9	20	TRUE	3	AD_down_mito	AD-down mitochondrial query	2	M_e2	APOE ε2	4	10	1	1	0	1	1	1	9.4095276900612551e-08	9.4095276900612551e-08	7.0264321753770025	7.0264321753770025	supporting_tested
phase18_case3_sex_apoe_v1_plot_data_v1	phase18_case3_sex_apoe	case3_not_core_mito	13	ANKRD11	5	OPCs	OPCs	#56B4E9	20	TRUE	3	AD_down_mito	AD-down mitochondrial query	2	M_e33	APOE ε3/ε3	5	11	0	0	0	NA	0	NA	NA	NA	NA	NA	no_eligible_query
phase18_case3_sex_apoe_v1_plot_data_v1	phase18_case3_sex_apoe	case3_not_core_mito	13	ANKRD11	5	OPCs	OPCs	#56B4E9	20	TRUE	3	AD_down_mito	AD-down mitochondrial query	2	M_e4	APOE ε4	6	12	0	0	0	NA	0	NA	NA	NA	NA	NA	no_eligible_query
phase18_case3_sex_apoe_v1_plot_data_v1	phase18_case3_sex_apoe	case3_not_core_mito	14	FTL	5	OPCs	OPCs	#56B4E9	21	TRUE	2	AD_up_mito	AD-up mitochondrial query	1	F_e2	APOE ε2	1	1	1	1	0	1	0	0	0.0017164760979384486	0.0017164760979384486	2.7653622397801549	2.7653622397801549	tested_zero_support
phase18_case3_sex_apoe_v1_plot_data_v1	phase18_case3_sex_apoe	case3_not_core_mito	14	FTL	5	OPCs	OPCs	#56B4E9	21	TRUE	2	AD_up_mito	AD-up mitochondrial query	1	F_e33	APOE ε3/ε3	2	2	1	1	0	1	1	1	1.7270096708123355e-07	1.7270096708123355e-07	6.7627052304877386	6.7627052304877386	supporting_tested
phase18_case3_sex_apoe_v1_plot_data_v1	phase18_case3_sex_apoe	case3_not_core_mito	14	FTL	5	OPCs	OPCs	#56B4E9	21	TRUE	2	AD_up_mito	AD-up mitochondrial query	1	F_e4	APOE ε4	3	3	1	1	0	1	0	0	0.042524060136700896	0.042524060136700896	1.3713652763504378	1.3713652763504378	tested_zero_support
phase18_case3_sex_apoe_v1_plot_data_v1	phase18_case3_sex_apoe	case3_not_core_mito	14	FTL	5	OPCs	OPCs	#56B4E9	21	TRUE	2	AD_up_mito	AD-up mitochondrial query	1	M_e2	APOE ε2	4	4	1	1	0	1	0	0	0.61483706485491185	0.61483706485491185	0.21123995936234918	0.21123995936234918	tested_zero_support
phase18_case3_sex_apoe_v1_plot_data_v1	phase18_case3_sex_apoe	case3_not_core_mito	14	FTL	5	OPCs	OPCs	#56B4E9	21	TRUE	2	AD_up_mito	AD-up mitochondrial query	1	M_e33	APOE ε3/ε3	5	5	0	0	0	NA	0	NA	NA	NA	NA	NA	no_eligible_query
phase18_case3_sex_apoe_v1_plot_data_v1	phase18_case3_sex_apoe	case3_not_core_mito	14	FTL	5	OPCs	OPCs	#56B4E9	21	TRUE	2	AD_up_mito	AD-up mitochondrial query	1	M_e4	APOE ε4	6	6	0	0	0	NA	0	NA	NA	NA	NA	NA	no_eligible_query
phase18_case3_sex_apoe_v1_plot_data_v1	phase18_case3_sex_apoe	case3_not_core_mito	14	FTL	5	OPCs	OPCs	#56B4E9	21	TRUE	2	AD_down_mito	AD-down mitochondrial query	2	F_e2	APOE ε2	1	7	0	0	0	NA	0	NA	NA	NA	NA	NA	no_eligible_query
phase18_case3_sex_apoe_v1_plot_data_v1	phase18_case3_sex_apoe	case3_not_core_mito	14	FTL	5	OPCs	OPCs	#56B4E9	21	TRUE	2	AD_down_mito	AD-down mitochondrial query	2	F_e33	APOE ε3/ε3	2	8	0	0	0	NA	0	NA	NA	NA	NA	NA	no_eligible_query
phase18_case3_sex_apoe_v1_plot_data_v1	phase18_case3_sex_apoe	case3_not_core_mito	14	FTL	5	OPCs	OPCs	#56B4E9	21	TRUE	2	AD_down_mito	AD-down mitochondrial query	2	F_e4	APOE ε4	3	9	1	1	0	1	0	0	1	1	-0	-0	tested_zero_support
phase18_case3_sex_apoe_v1_plot_data_v1	phase18_case3_sex_apoe	case3_not_core_mito	14	FTL	5	OPCs	OPCs	#56B4E9	21	TRUE	2	AD_down_mito	AD-down mitochondrial query	2	M_e2	APOE ε2	4	10	1	1	0	1	1	1	1.7855414048201071e-08	1.7855414048201071e-08	7.7482300745238986	7.7482300745238986	supporting_tested
phase18_case3_sex_apoe_v1_plot_data_v1	phase18_case3_sex_apoe	case3_not_core_mito	14	FTL	5	OPCs	OPCs	#56B4E9	21	TRUE	2	AD_down_mito	AD-down mitochondrial query	2	M_e33	APOE ε3/ε3	5	11	0	0	0	NA	0	NA	NA	NA	NA	NA	no_eligible_query
phase18_case3_sex_apoe_v1_plot_data_v1	phase18_case3_sex_apoe	case3_not_core_mito	14	FTL	5	OPCs	OPCs	#56B4E9	21	TRUE	2	AD_down_mito	AD-down mitochondrial query	2	M_e4	APOE ε4	6	12	0	0	0	NA	0	NA	NA	NA	NA	NA	no_eligible_query
phase18_case3_sex_apoe_v1_plot_data_v1	phase18_case3_sex_apoe	case3_not_core_mito	15	NCOA1	5	OPCs	OPCs	#56B4E9	22	TRUE	4	AD_up_mito	AD-up mitochondrial query	1	F_e2	APOE ε2	1	1	1	1	0	1	0	0	0.27884093299730739	0.27884093299730739	0.5546434727907007	0.5546434727907007	tested_zero_support
phase18_case3_sex_apoe_v1_plot_data_v1	phase18_case3_sex_apoe	case3_not_core_mito	15	NCOA1	5	OPCs	OPCs	#56B4E9	22	TRUE	4	AD_up_mito	AD-up mitochondrial query	1	F_e33	APOE ε3/ε3	2	2	1	1	0	1	0	0	1	1	-0	-0	tested_zero_support
phase18_case3_sex_apoe_v1_plot_data_v1	phase18_case3_sex_apoe	case3_not_core_mito	15	NCOA1	5	OPCs	OPCs	#56B4E9	22	TRUE	4	AD_up_mito	AD-up mitochondrial query	1	F_e4	APOE ε4	3	3	1	1	0	1	0	0	1	1	-0	-0	tested_zero_support
phase18_case3_sex_apoe_v1_plot_data_v1	phase18_case3_sex_apoe	case3_not_core_mito	15	NCOA1	5	OPCs	OPCs	#56B4E9	22	TRUE	4	AD_up_mito	AD-up mitochondrial query	1	M_e2	APOE ε2	4	4	1	1	0	1	0	0	0.64386022221241079	0.64386022221241079	0.19120840486171317	0.19120840486171317	tested_zero_support
phase18_case3_sex_apoe_v1_plot_data_v1	phase18_case3_sex_apoe	case3_not_core_mito	15	NCOA1	5	OPCs	OPCs	#56B4E9	22	TRUE	4	AD_up_mito	AD-up mitochondrial query	1	M_e33	APOE ε3/ε3	5	5	0	0	0	NA	0	NA	NA	NA	NA	NA	no_eligible_query
phase18_case3_sex_apoe_v1_plot_data_v1	phase18_case3_sex_apoe	case3_not_core_mito	15	NCOA1	5	OPCs	OPCs	#56B4E9	22	TRUE	4	AD_up_mito	AD-up mitochondrial query	1	M_e4	APOE ε4	6	6	0	0	0	NA	0	NA	NA	NA	NA	NA	no_eligible_query
phase18_case3_sex_apoe_v1_plot_data_v1	phase18_case3_sex_apoe	case3_not_core_mito	15	NCOA1	5	OPCs	OPCs	#56B4E9	22	TRUE	4	AD_down_mito	AD-down mitochondrial query	2	F_e2	APOE ε2	1	7	0	0	0	NA	0	NA	NA	NA	NA	NA	no_eligible_query
phase18_case3_sex_apoe_v1_plot_data_v1	phase18_case3_sex_apoe	case3_not_core_mito	15	NCOA1	5	OPCs	OPCs	#56B4E9	22	TRUE	4	AD_down_mito	AD-down mitochondrial query	2	F_e33	APOE ε3/ε3	2	8	0	0	0	NA	0	NA	NA	NA	NA	NA	no_eligible_query
phase18_case3_sex_apoe_v1_plot_data_v1	phase18_case3_sex_apoe	case3_not_core_mito	15	NCOA1	5	OPCs	OPCs	#56B4E9	22	TRUE	4	AD_down_mito	AD-down mitochondrial query	2	F_e4	APOE ε4	3	9	1	1	0	1	1	1	7.9193472315196027e-06	7.9193472315196027e-06	5.1013106145509681	5.1013106145509681	supporting_tested
phase18_case3_sex_apoe_v1_plot_data_v1	phase18_case3_sex_apoe	case3_not_core_mito	15	NCOA1	5	OPCs	OPCs	#56B4E9	22	TRUE	4	AD_down_mito	AD-down mitochondrial query	2	M_e2	APOE ε2	4	10	1	1	0	1	0	0	0.04634792433560056	0.04634792433560056	1.3339697107056783	1.3339697107056783	tested_zero_support
phase18_case3_sex_apoe_v1_plot_data_v1	phase18_case3_sex_apoe	case3_not_core_mito	15	NCOA1	5	OPCs	OPCs	#56B4E9	22	TRUE	4	AD_down_mito	AD-down mitochondrial query	2	M_e33	APOE ε3/ε3	5	11	0	0	0	NA	0	NA	NA	NA	NA	NA	no_eligible_query
phase18_case3_sex_apoe_v1_plot_data_v1	phase18_case3_sex_apoe	case3_not_core_mito	15	NCOA1	5	OPCs	OPCs	#56B4E9	22	TRUE	4	AD_down_mito	AD-down mitochondrial query	2	M_e4	APOE ε4	6	12	0	0	0	NA	0	NA	NA	NA	NA	NA	no_eligible_query
