schema_version	kda_run_id	gene	effective_member	exclusion_reason
mitochondrial_kda_signature_members_v1	primary_Exc_L3_5_RORB_PLCH1_M_e4_AD_both_mito	DMAC1	TRUE	
mitochondrial_kda_signature_members_v1	primary_Exc_L3_5_RORB_PLCH1_M_e4_AD_both_mito	FKBP8	TRUE	
mitochondrial_kda_signature_members_v1	primary_Exc_L3_5_RORB_PLCH1_M_e4_AD_both_mito	FUNDC1	TRUE	
mitochondrial_kda_signature_members_v1	primary_Exc_L3_5_RORB_PLCH1_M_e4_AD_both_mito	IDH3G	TRUE	
mitochondrial_kda_signature_members_v1	primary_Exc_L3_5_RORB_PLCH1_M_e4_AD_both_mito	ISOC2	TRUE	
mitochondrial_kda_signature_members_v1	primary_Exc_L3_5_RORB_PLCH1_M_e4_AD_both_mito	MCUB	FALSE	not_in_effective_background
mitochondrial_kda_signature_members_v1	primary_Exc_L3_5_RORB_PLCH1_M_e4_AD_both_mito	MPC2	TRUE	
mitochondrial_kda_signature_members_v1	primary_Exc_L3_5_RORB_PLCH1_M_e4_AD_both_mito	MRPL10	TRUE	
mitochondrial_kda_signature_members_v1	primary_Exc_L3_5_RORB_PLCH1_M_e4_AD_both_mito	MRPL34	TRUE	
mitochondrial_kda_signature_members_v1	primary_Exc_L3_5_RORB_PLCH1_M_e4_AD_both_mito	MRPL35	TRUE	
mitochondrial_kda_signature_members_v1	primary_Exc_L3_5_RORB_PLCH1_M_e4_AD_both_mito	MRPL44	TRUE	
mitochondrial_kda_signature_members_v1	primary_Exc_L3_5_RORB_PLCH1_M_e4_AD_both_mito	MRPS10	TRUE	
mitochondrial_kda_signature_members_v1	primary_Exc_L3_5_RORB_PLCH1_M_e4_AD_both_mito	MRPS11	TRUE	
mitochondrial_kda_signature_members_v1	primary_Exc_L3_5_RORB_PLCH1_M_e4_AD_both_mito	MRPS18A	TRUE	
mitochondrial_kda_signature_members_v1	primary_Exc_L3_5_RORB_PLCH1_M_e4_AD_both_mito	MRPS2	TRUE	
mitochondrial_kda_signature_members_v1	primary_Exc_L3_5_RORB_PLCH1_M_e4_AD_both_mito	MRPS6	TRUE	
mitochondrial_kda_signature_members_v1	primary_Exc_L3_5_RORB_PLCH1_M_e4_AD_both_mito	MT-ATP6	TRUE	
mitochondrial_kda_signature_members_v1	primary_Exc_L3_5_RORB_PLCH1_M_e4_AD_both_mito	MT-ATP8	FALSE	not_in_effective_background
mitochondrial_kda_signature_members_v1	primary_Exc_L3_5_RORB_PLCH1_M_e4_AD_both_mito	MT-CO2	TRUE	
mitochondrial_kda_signature_members_v1	primary_Exc_L3_5_RORB_PLCH1_M_e4_AD_both_mito	MT-CO3	TRUE	
mitochondrial_kda_signature_members_v1	primary_Exc_L3_5_RORB_PLCH1_M_e4_AD_both_mito	MT-CYB	TRUE	
mitochondrial_kda_signature_members_v1	primary_Exc_L3_5_RORB_PLCH1_M_e4_AD_both_mito	MT-ND3	TRUE	
mitochondrial_kda_signature_members_v1	primary_Exc_L3_5_RORB_PLCH1_M_e4_AD_both_mito	MUL1	FALSE	not_in_effective_background
mitochondrial_kda_signature_members_v1	primary_Exc_L3_5_RORB_PLCH1_M_e4_AD_both_mito	NDUFAF4	TRUE	
mitochondrial_kda_signature_members_v1	primary_Exc_L3_5_RORB_PLCH1_M_e4_AD_both_mito	NDUFB10	TRUE	
mitochondrial_kda_signature_members_v1	primary_Exc_L3_5_RORB_PLCH1_M_e4_AD_both_mito	PPIF	TRUE	
mitochondrial_kda_signature_members_v1	primary_Exc_L3_5_RORB_PLCH1_M_e4_AD_both_mito	PRDX3	TRUE	
mitochondrial_kda_signature_members_v1	primary_Exc_L3_5_RORB_PLCH1_M_e4_AD_both_mito	PRELID1	TRUE	
mitochondrial_kda_signature_members_v1	primary_Exc_L3_5_RORB_PLCH1_M_e4_AD_both_mito	PYURF	TRUE	
mitochondrial_kda_signature_members_v1	primary_Exc_L3_5_RORB_PLCH1_M_e4_AD_both_mito	SLC25A25	TRUE	
mitochondrial_kda_signature_members_v1	primary_Exc_L3_5_RORB_PLCH1_M_e4_AD_both_mito	SLC25A4	TRUE	
mitochondrial_kda_signature_members_v1	primary_Exc_L3_5_RORB_PLCH1_M_e4_AD_both_mito	SPATA20	TRUE	
mitochondrial_kda_signature_members_v1	primary_Exc_L3_5_RORB_PLCH1_M_e4_AD_both_mito	UQCC2	TRUE	
mitochondrial_kda_signature_members_v1	secondary_Exc_L3_5_RORB_PLCH1_female_pool_AD_up_mito	ADCK1	TRUE	
mitochondrial_kda_signature_members_v1	secondary_Exc_L3_5_RORB_PLCH1_female_pool_AD_up_mito	ALKBH1	TRUE	
mitochondrial_kda_signature_members_v1	secondary_Exc_L3_5_RORB_PLCH1_female_pool_AD_up_mito	ATP5F1D	TRUE	
mitochondrial_kda_signature_members_v1	secondary_Exc_L3_5_RORB_PLCH1_female_pool_AD_up_mito	ATP5F1E	TRUE	
mitochondrial_kda_signature_members_v1	secondary_Exc_L3_5_RORB_PLCH1_female_pool_AD_up_mito	ATP5MC2	TRUE	
mitochondrial_kda_signature_members_v1	secondary_Exc_L3_5_RORB_PLCH1_female_pool_AD_up_mito	ATP5MC3	TRUE	
mitochondrial_kda_signature_members_v1	secondary_Exc_L3_5_RORB_PLCH1_female_pool_AD_up_mito	AURKAIP1	TRUE	
mitochondrial_kda_signature_members_v1	secondary_Exc_L3_5_RORB_PLCH1_female_pool_AD_up_mito	BAD	TRUE	
mitochondrial_kda_signature_members_v1	secondary_Exc_L3_5_RORB_PLCH1_female_pool_AD_up_mito	BBC3	TRUE	
mitochondrial_kda_signature_members_v1	secondary_Exc_L3_5_RORB_PLCH1_female_pool_AD_up_mito	CHCHD10	TRUE	
mitochondrial_kda_signature_members_v1	secondary_Exc_L3_5_RORB_PLCH1_female_pool_AD_up_mito	COASY	TRUE	
mitochondrial_kda_signature_members_v1	secondary_Exc_L3_5_RORB_PLCH1_female_pool_AD_up_mito	COX5A	TRUE	
mitochondrial_kda_signature_members_v1	secondary_Exc_L3_5_RORB_PLCH1_female_pool_AD_up_mito	COX5B	TRUE	
mitochondrial_kda_signature_members_v1	secondary_Exc_L3_5_RORB_PLCH1_female_pool_AD_up_mito	COX6B1	TRUE	
mitochondrial_kda_signature_members_v1	secondary_Exc_L3_5_RORB_PLCH1_female_pool_AD_up_mito	COX7A2	TRUE	
mitochondrial_kda_signature_members_v1	secondary_Exc_L3_5_RORB_PLCH1_female_pool_AD_up_mito	COX7B	TRUE	
mitochondrial_kda_signature_members_v1	secondary_Exc_L3_5_RORB_PLCH1_female_pool_AD_up_mito	COX7C	TRUE	
mitochondrial_kda_signature_members_v1	secondary_Exc_L3_5_RORB_PLCH1_female_pool_AD_up_mito	COXFA4	FALSE	not_in_effective_background
mitochondrial_kda_signature_members_v1	secondary_Exc_L3_5_RORB_PLCH1_female_pool_AD_up_mito	CPOX	TRUE	
mitochondrial_kda_signature_members_v1	secondary_Exc_L3_5_RORB_PLCH1_female_pool_AD_up_mito	CYC1	TRUE	
mitochondrial_kda_signature_members_v1	secondary_Exc_L3_5_RORB_PLCH1_female_pool_AD_up_mito	DBI	TRUE	
mitochondrial_kda_signature_members_v1	secondary_Exc_L3_5_RORB_PLCH1_female_pool_AD_up_mito	DCXR	TRUE	
mitochondrial_kda_signature_members_v1	secondary_Exc_L3_5_RORB_PLCH1_female_pool_AD_up_mito	DNAJC4	TRUE	
mitochondrial_kda_signature_members_v1	secondary_Exc_L3_5_RORB_PLCH1_female_pool_AD_up_mito	DTYMK	TRUE	
mitochondrial_kda_signature_members_v1	secondary_Exc_L3_5_RORB_PLCH1_female_pool_AD_up_mito	ECH1	TRUE	
mitochondrial_kda_signature_members_v1	secondary_Exc_L3_5_RORB_PLCH1_female_pool_AD_up_mito	FUNDC1	TRUE	
mitochondrial_kda_signature_members_v1	secondary_Exc_L3_5_RORB_PLCH1_female_pool_AD_up_mito	GADD45GIP1	TRUE	
mitochondrial_kda_signature_members_v1	secondary_Exc_L3_5_RORB_PLCH1_female_pool_AD_up_mito	GATM	TRUE	
mitochondrial_kda_signature_members_v1	secondary_Exc_L3_5_RORB_PLCH1_female_pool_AD_up_mito	ISCU	TRUE	
mitochondrial_kda_signature_members_v1	secondary_Exc_L3_5_RORB_PLCH1_female_pool_AD_up_mito	ISOC2	TRUE	
mitochondrial_kda_signature_members_v1	secondary_Exc_L3_5_RORB_PLCH1_female_pool_AD_up_mito	MAOA	FALSE	not_in_effective_background
mitochondrial_kda_signature_members_v1	secondary_Exc_L3_5_RORB_PLCH1_female_pool_AD_up_mito	MICOS13	FALSE	not_in_effective_background
mitochondrial_kda_signature_members_v1	secondary_Exc_L3_5_RORB_PLCH1_female_pool_AD_up_mito	MRPL1	TRUE	
mitochondrial_kda_signature_members_v1	secondary_Exc_L3_5_RORB_PLCH1_female_pool_AD_up_mito	MRPL15	TRUE	
mitochondrial_kda_signature_members_v1	secondary_Exc_L3_5_RORB_PLCH1_female_pool_AD_up_mito	MRPL18	TRUE	
mitochondrial_kda_signature_members_v1	secondary_Exc_L3_5_RORB_PLCH1_female_pool_AD_up_mito	MRPL28	TRUE	
mitochondrial_kda_signature_members_v1	secondary_Exc_L3_5_RORB_PLCH1_female_pool_AD_up_mito	MRPS34	TRUE	
mitochondrial_kda_signature_members_v1	secondary_Exc_L3_5_RORB_PLCH1_female_pool_AD_up_mito	MT-ATP8	FALSE	not_in_effective_background
mitochondrial_kda_signature_members_v1	secondary_Exc_L3_5_RORB_PLCH1_female_pool_AD_up_mito	MT-CO1	TRUE	
mitochondrial_kda_signature_members_v1	secondary_Exc_L3_5_RORB_PLCH1_female_pool_AD_up_mito	MT-CO2	TRUE	
mitochondrial_kda_signature_members_v1	secondary_Exc_L3_5_RORB_PLCH1_female_pool_AD_up_mito	MT-CO3	TRUE	
mitochondrial_kda_signature_members_v1	secondary_Exc_L3_5_RORB_PLCH1_female_pool_AD_up_mito	MT-CYB	TRUE	
mitochondrial_kda_signature_members_v1	secondary_Exc_L3_5_RORB_PLCH1_female_pool_AD_up_mito	MT-ND1	TRUE	
mitochondrial_kda_signature_members_v1	secondary_Exc_L3_5_RORB_PLCH1_female_pool_AD_up_mito	MT-ND2	TRUE	
mitochondrial_kda_signature_members_v1	secondary_Exc_L3_5_RORB_PLCH1_female_pool_AD_up_mito	MT-ND3	TRUE	
mitochondrial_kda_signature_members_v1	secondary_Exc_L3_5_RORB_PLCH1_female_pool_AD_up_mito	MT-ND4	TRUE	
mitochondrial_kda_signature_members_v1	secondary_Exc_L3_5_RORB_PLCH1_female_pool_AD_up_mito	MT-ND4L	TRUE	
mitochondrial_kda_signature_members_v1	secondary_Exc_L3_5_RORB_PLCH1_female_pool_AD_up_mito	MT-ND5	TRUE	
mitochondrial_kda_signature_members_v1	secondary_Exc_L3_5_RORB_PLCH1_female_pool_AD_up_mito	NDUFA1	TRUE	
mitochondrial_kda_signature_members_v1	secondary_Exc_L3_5_RORB_PLCH1_female_pool_AD_up_mito	NDUFA2	TRUE	
mitochondrial_kda_signature_members_v1	secondary_Exc_L3_5_RORB_PLCH1_female_pool_AD_up_mito	NDUFA3	TRUE	
mitochondrial_kda_signature_members_v1	secondary_Exc_L3_5_RORB_PLCH1_female_pool_AD_up_mito	NDUFAB1	TRUE	
mitochondrial_kda_signature_members_v1	secondary_Exc_L3_5_RORB_PLCH1_female_pool_AD_up_mito	NDUFAF4	TRUE	
mitochondrial_kda_signature_members_v1	secondary_Exc_L3_5_RORB_PLCH1_female_pool_AD_up_mito	NDUFB11	TRUE	
mitochondrial_kda_signature_members_v1	secondary_Exc_L3_5_RORB_PLCH1_female_pool_AD_up_mito	NDUFB4	TRUE	
mitochondrial_kda_signature_members_v1	secondary_Exc_L3_5_RORB_PLCH1_female_pool_AD_up_mito	NDUFB7	TRUE	
mitochondrial_kda_signature_members_v1	secondary_Exc_L3_5_RORB_PLCH1_female_pool_AD_up_mito	NDUFS5	TRUE	
mitochondrial_kda_signature_members_v1	secondary_Exc_L3_5_RORB_PLCH1_female_pool_AD_up_mito	NDUFS7	TRUE	
mitochondrial_kda_signature_members_v1	secondary_Exc_L3_5_RORB_PLCH1_female_pool_AD_up_mito	NDUFS8	TRUE	
mitochondrial_kda_signature_members_v1	secondary_Exc_L3_5_RORB_PLCH1_female_pool_AD_up_mito	NT5DC2	FALSE	not_in_effective_background
mitochondrial_kda_signature_members_v1	secondary_Exc_L3_5_RORB_PLCH1_female_pool_AD_up_mito	PDP2	TRUE	
mitochondrial_kda_signature_members_v1	secondary_Exc_L3_5_RORB_PLCH1_female_pool_AD_up_mito	PRDX3	TRUE	
mitochondrial_kda_signature_members_v1	secondary_Exc_L3_5_RORB_PLCH1_female_pool_AD_up_mito	PRDX5	TRUE	
mitochondrial_kda_signature_members_v1	secondary_Exc_L3_5_RORB_PLCH1_female_pool_AD_up_mito	PRDX6	TRUE	
mitochondrial_kda_signature_members_v1	secondary_Exc_L3_5_RORB_PLCH1_female_pool_AD_up_mito	RAB5IF	FALSE	not_in_effective_background
mitochondrial_kda_signature_members_v1	secondary_Exc_L3_5_RORB_PLCH1_female_pool_AD_up_mito	SLC25A22	TRUE	
mitochondrial_kda_signature_members_v1	secondary_Exc_L3_5_RORB_PLCH1_female_pool_AD_up_mito	SOD1	TRUE	
mitochondrial_kda_signature_members_v1	secondary_Exc_L3_5_RORB_PLCH1_female_pool_AD_up_mito	TMEM14C	TRUE	
mitochondrial_kda_signature_members_v1	secondary_Exc_L3_5_RORB_PLCH1_female_pool_AD_up_mito	TOMM22	TRUE	
mitochondrial_kda_signature_members_v1	secondary_Exc_L3_5_RORB_PLCH1_female_pool_AD_up_mito	TXN	TRUE	
mitochondrial_kda_signature_members_v1	secondary_Exc_L3_5_RORB_PLCH1_female_pool_AD_up_mito	UNG	FALSE	not_in_effective_background
mitochondrial_kda_signature_members_v1	secondary_Exc_L3_5_RORB_PLCH1_female_pool_AD_up_mito	UQCC3	FALSE	not_in_effective_background
mitochondrial_kda_signature_members_v1	secondary_Exc_L3_5_RORB_PLCH1_female_pool_AD_up_mito	UQCRH	TRUE	
mitochondrial_kda_signature_members_v1	secondary_Exc_L3_5_RORB_PLCH1_female_pool_AD_up_mito	UQCRQ	TRUE	
mitochondrial_kda_signature_members_v1	secondary_Exc_L3_5_RORB_PLCH1_female_pool_AD_down_mito	ABCB8	TRUE	
mitochondrial_kda_signature_members_v1	secondary_Exc_L3_5_RORB_PLCH1_female_pool_AD_down_mito	ACSS3	TRUE	
mitochondrial_kda_signature_members_v1	secondary_Exc_L3_5_RORB_PLCH1_female_pool_AD_down_mito	ADHFE1	TRUE	
mitochondrial_kda_signature_members_v1	secondary_Exc_L3_5_RORB_PLCH1_female_pool_AD_down_mito	AHCYL1	TRUE	
mitochondrial_kda_signature_members_v1	secondary_Exc_L3_5_RORB_PLCH1_female_pool_AD_down_mito	ATP5F1D	TRUE	
mitochondrial_kda_signature_members_v1	secondary_Exc_L3_5_RORB_PLCH1_female_pool_AD_down_mito	ATP5IF1	TRUE	
mitochondrial_kda_signature_members_v1	secondary_Exc_L3_5_RORB_PLCH1_female_pool_AD_down_mito	ATP5MC1	FALSE	not_in_effective_background
mitochondrial_kda_signature_members_v1	secondary_Exc_L3_5_RORB_PLCH1_female_pool_AD_down_mito	ATP5MC2	TRUE	
mitochondrial_kda_signature_members_v1	secondary_Exc_L3_5_RORB_PLCH1_female_pool_AD_down_mito	AURKAIP1	TRUE	
mitochondrial_kda_signature_members_v1	secondary_Exc_L3_5_RORB_PLCH1_female_pool_AD_down_mito	BCKDK	TRUE	
mitochondrial_kda_signature_members_v1	secondary_Exc_L3_5_RORB_PLCH1_female_pool_AD_down_mito	BCO2	TRUE	
mitochondrial_kda_signature_members_v1	secondary_Exc_L3_5_RORB_PLCH1_female_pool_AD_down_mito	CBR3	FALSE	not_in_effective_background
mitochondrial_kda_signature_members_v1	secondary_Exc_L3_5_RORB_PLCH1_female_pool_AD_down_mito	CHCHD10	TRUE	
mitochondrial_kda_signature_members_v1	secondary_Exc_L3_5_RORB_PLCH1_female_pool_AD_down_mito	COQ4	TRUE	
mitochondrial_kda_signature_members_v1	secondary_Exc_L3_5_RORB_PLCH1_female_pool_AD_down_mito	COX10	TRUE	
mitochondrial_kda_signature_members_v1	secondary_Exc_L3_5_RORB_PLCH1_female_pool_AD_down_mito	COX18	TRUE	
mitochondrial_kda_signature_members_v1	secondary_Exc_L3_5_RORB_PLCH1_female_pool_AD_down_mito	COX19	TRUE	
mitochondrial_kda_signature_members_v1	secondary_Exc_L3_5_RORB_PLCH1_female_pool_AD_down_mito	COX5A	TRUE	
mitochondrial_kda_signature_members_v1	secondary_Exc_L3_5_RORB_PLCH1_female_pool_AD_down_mito	COX5B	TRUE	
mitochondrial_kda_signature_members_v1	secondary_Exc_L3_5_RORB_PLCH1_female_pool_AD_down_mito	CRY1	TRUE	
mitochondrial_kda_signature_members_v1	secondary_Exc_L3_5_RORB_PLCH1_female_pool_AD_down_mito	ENDOG	FALSE	not_in_effective_background
mitochondrial_kda_signature_members_v1	secondary_Exc_L3_5_RORB_PLCH1_female_pool_AD_down_mito	FIS1	TRUE	
mitochondrial_kda_signature_members_v1	secondary_Exc_L3_5_RORB_PLCH1_female_pool_AD_down_mito	GATD3	FALSE	not_in_effective_background
mitochondrial_kda_signature_members_v1	secondary_Exc_L3_5_RORB_PLCH1_female_pool_AD_down_mito	GLDC	TRUE	
mitochondrial_kda_signature_members_v1	secondary_Exc_L3_5_RORB_PLCH1_female_pool_AD_down_mito	HIBCH	TRUE	
mitochondrial_kda_signature_members_v1	secondary_Exc_L3_5_RORB_PLCH1_female_pool_AD_down_mito	HSPD1	TRUE	
mitochondrial_kda_signature_members_v1	secondary_Exc_L3_5_RORB_PLCH1_female_pool_AD_down_mito	ISOC2	TRUE	
mitochondrial_kda_signature_members_v1	secondary_Exc_L3_5_RORB_PLCH1_female_pool_AD_down_mito	LIAS	TRUE	
mitochondrial_kda_signature_members_v1	secondary_Exc_L3_5_RORB_PLCH1_female_pool_AD_down_mito	MCCC2	TRUE	
mitochondrial_kda_signature_members_v1	secondary_Exc_L3_5_RORB_PLCH1_female_pool_AD_down_mito	MCU	TRUE	
mitochondrial_kda_signature_members_v1	secondary_Exc_L3_5_RORB_PLCH1_female_pool_AD_down_mito	MDH2	TRUE	
mitochondrial_kda_signature_members_v1	secondary_Exc_L3_5_RORB_PLCH1_female_pool_AD_down_mito	MICOS13	FALSE	not_in_effective_background
mitochondrial_kda_signature_members_v1	secondary_Exc_L3_5_RORB_PLCH1_female_pool_AD_down_mito	MRM2	TRUE	
mitochondrial_kda_signature_members_v1	secondary_Exc_L3_5_RORB_PLCH1_female_pool_AD_down_mito	MRPL41	TRUE	
mitochondrial_kda_signature_members_v1	secondary_Exc_L3_5_RORB_PLCH1_female_pool_AD_down_mito	MRPS2	TRUE	
mitochondrial_kda_signature_members_v1	secondary_Exc_L3_5_RORB_PLCH1_female_pool_AD_down_mito	MSRB3	TRUE	
mitochondrial_kda_signature_members_v1	secondary_Exc_L3_5_RORB_PLCH1_female_pool_AD_down_mito	MTARC2	FALSE	not_in_effective_background
mitochondrial_kda_signature_members_v1	secondary_Exc_L3_5_RORB_PLCH1_female_pool_AD_down_mito	MTCH1	TRUE	
mitochondrial_kda_signature_members_v1	secondary_Exc_L3_5_RORB_PLCH1_female_pool_AD_down_mito	MTX3	TRUE	
mitochondrial_kda_signature_members_v1	secondary_Exc_L3_5_RORB_PLCH1_female_pool_AD_down_mito	NDUFB2	TRUE	
mitochondrial_kda_signature_members_v1	secondary_Exc_L3_5_RORB_PLCH1_female_pool_AD_down_mito	NDUFB7	TRUE	
mitochondrial_kda_signature_members_v1	secondary_Exc_L3_5_RORB_PLCH1_female_pool_AD_down_mito	PLD6	TRUE	
mitochondrial_kda_signature_members_v1	secondary_Exc_L3_5_RORB_PLCH1_female_pool_AD_down_mito	PLGRKT	TRUE	
mitochondrial_kda_signature_members_v1	secondary_Exc_L3_5_RORB_PLCH1_female_pool_AD_down_mito	SERHL2	TRUE	
mitochondrial_kda_signature_members_v1	secondary_Exc_L3_5_RORB_PLCH1_female_pool_AD_down_mito	SFXN2	FALSE	not_in_effective_background
mitochondrial_kda_signature_members_v1	secondary_Exc_L3_5_RORB_PLCH1_female_pool_AD_down_mito	SLC25A25	TRUE	
mitochondrial_kda_signature_members_v1	secondary_Exc_L3_5_RORB_PLCH1_female_pool_AD_down_mito	SLC25A45	FALSE	not_in_effective_background
mitochondrial_kda_signature_members_v1	secondary_Exc_L3_5_RORB_PLCH1_female_pool_AD_down_mito	TAMM41	TRUE	
mitochondrial_kda_signature_members_v1	secondary_Exc_L3_5_RORB_PLCH1_female_pool_AD_down_mito	TIMM10	FALSE	not_in_effective_background
mitochondrial_kda_signature_members_v1	secondary_Exc_L3_5_RORB_PLCH1_female_pool_AD_down_mito	TIMM29	TRUE	
mitochondrial_kda_signature_members_v1	secondary_Exc_L3_5_RORB_PLCH1_female_pool_AD_down_mito	TK2	TRUE	
mitochondrial_kda_signature_members_v1	secondary_Exc_L3_5_RORB_PLCH1_female_pool_AD_down_mito	TOMM40L	TRUE	
mitochondrial_kda_signature_members_v1	secondary_Exc_L3_5_RORB_PLCH1_female_pool_AD_both_mito	ABCB8	TRUE	
mitochondrial_kda_signature_members_v1	secondary_Exc_L3_5_RORB_PLCH1_female_pool_AD_both_mito	ACSS3	TRUE	
mitochondrial_kda_signature_members_v1	secondary_Exc_L3_5_RORB_PLCH1_female_pool_AD_both_mito	ADCK1	TRUE	
mitochondrial_kda_signature_members_v1	secondary_Exc_L3_5_RORB_PLCH1_female_pool_AD_both_mito	ADHFE1	TRUE	
mitochondrial_kda_signature_members_v1	secondary_Exc_L3_5_RORB_PLCH1_female_pool_AD_both_mito	AHCYL1	TRUE	
mitochondrial_kda_signature_members_v1	secondary_Exc_L3_5_RORB_PLCH1_female_pool_AD_both_mito	ALKBH1	TRUE	
mitochondrial_kda_signature_members_v1	secondary_Exc_L3_5_RORB_PLCH1_female_pool_AD_both_mito	ATP5F1D	TRUE	
mitochondrial_kda_signature_members_v1	secondary_Exc_L3_5_RORB_PLCH1_female_pool_AD_both_mito	ATP5F1E	TRUE	
mitochondrial_kda_signature_members_v1	secondary_Exc_L3_5_RORB_PLCH1_female_pool_AD_both_mito	ATP5IF1	TRUE	
mitochondrial_kda_signature_members_v1	secondary_Exc_L3_5_RORB_PLCH1_female_pool_AD_both_mito	ATP5MC1	FALSE	not_in_effective_background
mitochondrial_kda_signature_members_v1	secondary_Exc_L3_5_RORB_PLCH1_female_pool_AD_both_mito	ATP5MC2	TRUE	
mitochondrial_kda_signature_members_v1	secondary_Exc_L3_5_RORB_PLCH1_female_pool_AD_both_mito	ATP5MC3	TRUE	
mitochondrial_kda_signature_members_v1	secondary_Exc_L3_5_RORB_PLCH1_female_pool_AD_both_mito	AURKAIP1	TRUE	
mitochondrial_kda_signature_members_v1	secondary_Exc_L3_5_RORB_PLCH1_female_pool_AD_both_mito	BAD	TRUE	
mitochondrial_kda_signature_members_v1	secondary_Exc_L3_5_RORB_PLCH1_female_pool_AD_both_mito	BBC3	TRUE	
mitochondrial_kda_signature_members_v1	secondary_Exc_L3_5_RORB_PLCH1_female_pool_AD_both_mito	BCKDK	TRUE	
mitochondrial_kda_signature_members_v1	secondary_Exc_L3_5_RORB_PLCH1_female_pool_AD_both_mito	BCO2	TRUE	
mitochondrial_kda_signature_members_v1	secondary_Exc_L3_5_RORB_PLCH1_female_pool_AD_both_mito	CBR3	FALSE	not_in_effective_background
mitochondrial_kda_signature_members_v1	secondary_Exc_L3_5_RORB_PLCH1_female_pool_AD_both_mito	CHCHD10	TRUE	
mitochondrial_kda_signature_members_v1	secondary_Exc_L3_5_RORB_PLCH1_female_pool_AD_both_mito	COASY	TRUE	
mitochondrial_kda_signature_members_v1	secondary_Exc_L3_5_RORB_PLCH1_female_pool_AD_both_mito	COQ4	TRUE	
mitochondrial_kda_signature_members_v1	secondary_Exc_L3_5_RORB_PLCH1_female_pool_AD_both_mito	COX10	TRUE	
mitochondrial_kda_signature_members_v1	secondary_Exc_L3_5_RORB_PLCH1_female_pool_AD_both_mito	COX18	TRUE	
mitochondrial_kda_signature_members_v1	secondary_Exc_L3_5_RORB_PLCH1_female_pool_AD_both_mito	COX19	TRUE	
mitochondrial_kda_signature_members_v1	secondary_Exc_L3_5_RORB_PLCH1_female_pool_AD_both_mito	COX5A	TRUE	
mitochondrial_kda_signature_members_v1	secondary_Exc_L3_5_RORB_PLCH1_female_pool_AD_both_mito	COX5B	TRUE	
mitochondrial_kda_signature_members_v1	secondary_Exc_L3_5_RORB_PLCH1_female_pool_AD_both_mito	COX6B1	TRUE	
mitochondrial_kda_signature_members_v1	secondary_Exc_L3_5_RORB_PLCH1_female_pool_AD_both_mito	COX7A2	TRUE	
mitochondrial_kda_signature_members_v1	secondary_Exc_L3_5_RORB_PLCH1_female_pool_AD_both_mito	COX7B	TRUE	
mitochondrial_kda_signature_members_v1	secondary_Exc_L3_5_RORB_PLCH1_female_pool_AD_both_mito	COX7C	TRUE	
mitochondrial_kda_signature_members_v1	secondary_Exc_L3_5_RORB_PLCH1_female_pool_AD_both_mito	COXFA4	FALSE	not_in_effective_background
mitochondrial_kda_signature_members_v1	secondary_Exc_L3_5_RORB_PLCH1_female_pool_AD_both_mito	CPOX	TRUE	
mitochondrial_kda_signature_members_v1	secondary_Exc_L3_5_RORB_PLCH1_female_pool_AD_both_mito	CRY1	TRUE	
mitochondrial_kda_signature_members_v1	secondary_Exc_L3_5_RORB_PLCH1_female_pool_AD_both_mito	CYC1	TRUE	
mitochondrial_kda_signature_members_v1	secondary_Exc_L3_5_RORB_PLCH1_female_pool_AD_both_mito	DBI	TRUE	
mitochondrial_kda_signature_members_v1	secondary_Exc_L3_5_RORB_PLCH1_female_pool_AD_both_mito	DCXR	TRUE	
mitochondrial_kda_signature_members_v1	secondary_Exc_L3_5_RORB_PLCH1_female_pool_AD_both_mito	DNAJC4	TRUE	
mitochondrial_kda_signature_members_v1	secondary_Exc_L3_5_RORB_PLCH1_female_pool_AD_both_mito	DTYMK	TRUE	
mitochondrial_kda_signature_members_v1	secondary_Exc_L3_5_RORB_PLCH1_female_pool_AD_both_mito	ECH1	TRUE	
mitochondrial_kda_signature_members_v1	secondary_Exc_L3_5_RORB_PLCH1_female_pool_AD_both_mito	ENDOG	FALSE	not_in_effective_background
mitochondrial_kda_signature_members_v1	secondary_Exc_L3_5_RORB_PLCH1_female_pool_AD_both_mito	FIS1	TRUE	
mitochondrial_kda_signature_members_v1	secondary_Exc_L3_5_RORB_PLCH1_female_pool_AD_both_mito	FUNDC1	TRUE	
mitochondrial_kda_signature_members_v1	secondary_Exc_L3_5_RORB_PLCH1_female_pool_AD_both_mito	GADD45GIP1	TRUE	
mitochondrial_kda_signature_members_v1	secondary_Exc_L3_5_RORB_PLCH1_female_pool_AD_both_mito	GATD3	FALSE	not_in_effective_background
mitochondrial_kda_signature_members_v1	secondary_Exc_L3_5_RORB_PLCH1_female_pool_AD_both_mito	GATM	TRUE	
mitochondrial_kda_signature_members_v1	secondary_Exc_L3_5_RORB_PLCH1_female_pool_AD_both_mito	GLDC	TRUE	
mitochondrial_kda_signature_members_v1	secondary_Exc_L3_5_RORB_PLCH1_female_pool_AD_both_mito	HIBCH	TRUE	
mitochondrial_kda_signature_members_v1	secondary_Exc_L3_5_RORB_PLCH1_female_pool_AD_both_mito	HSPD1	TRUE	
mitochondrial_kda_signature_members_v1	secondary_Exc_L3_5_RORB_PLCH1_female_pool_AD_both_mito	ISCU	TRUE	
