schema_version	signature_group	sex	apoe_group	broad_cell_type	key_driver	is_core_mito	mito_tier	genome_origin	contributing_call_count	contributing_fine_cell_type_count	contributing_fine_cell_types	contributing_run_ids	minimum_within_call_adjusted_p_value	median_within_call_adjusted_p_value	maximum_within_call_adjusted_p_value	simple_aggregation_score	aggregation_method	rank
phase20_sexapoe_kda_simple_aggr_combo_v1_key_drivers_by_category	F_e33	Female	e33	OPCs	RPS15	FALSE	non_mito	nuclear	1	1	OPC	primary_OPC_F_e33_AD_both_mito	6.56224695123107e-08	6.56224695123107e-08	6.56224695123107e-08	6.56224695123107e-08	singleton_within_call_adjusted_p_passthrough	1
phase20_sexapoe_kda_simple_aggr_combo_v1_key_drivers_by_category	F_e33	Female	e33	OPCs	FTL	FALSE	non_mito	nuclear	1	1	OPC	primary_OPC_F_e33_AD_both_mito	1.89107558889678e-05	1.89107558889678e-05	1.89107558889678e-05	1.89107558889678e-05	singleton_within_call_adjusted_p_passthrough	2
phase20_sexapoe_kda_simple_aggr_combo_v1_key_drivers_by_category	F_e33	Female	e33	OPCs	ANKRD11	FALSE	non_mito	nuclear	1	1	OPC	primary_OPC_F_e33_AD_both_mito	9.36728034085935e-05	9.36728034085935e-05	9.36728034085935e-05	9.36728034085935e-05	singleton_within_call_adjusted_p_passthrough	3
phase20_sexapoe_kda_simple_aggr_combo_v1_key_drivers_by_category	F_e33	Female	e33	OPCs	MT-ND4	TRUE	core_mito_protein	mtDNA	1	1	OPC	primary_OPC_F_e33_AD_both_mito	0.000115984149357316	0.000115984149357316	0.000115984149357316	0.000115984149357316	singleton_within_call_adjusted_p_passthrough	4
phase20_sexapoe_kda_simple_aggr_combo_v1_key_drivers_by_category	F_e33	Female	e33	OPCs	MT-CO2	TRUE	core_mito_protein	mtDNA	1	1	OPC	primary_OPC_F_e33_AD_both_mito	0.000331940611862038	0.000331940611862038	0.000331940611862038	0.000331940611862038	singleton_within_call_adjusted_p_passthrough	5
phase20_sexapoe_kda_simple_aggr_combo_v1_key_drivers_by_category	F_e33	Female	e33	OPCs	MT-ND1	TRUE	core_mito_protein	mtDNA	1	1	OPC	primary_OPC_F_e33_AD_both_mito	0.000331940611862038	0.000331940611862038	0.000331940611862038	0.000331940611862038	singleton_within_call_adjusted_p_passthrough	6
phase20_sexapoe_kda_simple_aggr_combo_v1_key_drivers_by_category	F_e33	Female	e33	OPCs	COX5B	TRUE	core_mito_protein	nuclear	1	1	OPC	primary_OPC_F_e33_AD_both_mito	0.00170074119883404	0.00170074119883404	0.00170074119883404	0.00170074119883404	singleton_within_call_adjusted_p_passthrough	7
phase20_sexapoe_kda_simple_aggr_combo_v1_key_drivers_by_category	F_e33	Female	e33	OPCs	GSTP1	FALSE	non_mito	nuclear	1	1	OPC	primary_OPC_F_e33_AD_both_mito	0.0134638071866952	0.0134638071866952	0.0134638071866952	0.0134638071866952	singleton_within_call_adjusted_p_passthrough	8
phase20_sexapoe_kda_simple_aggr_combo_v1_key_drivers_by_category	F_e33	Female	e33	OPCs	MT-CO3	TRUE	core_mito_protein	mtDNA	1	1	OPC	primary_OPC_F_e33_AD_both_mito	0.0226773847938955	0.0226773847938955	0.0226773847938955	0.0226773847938955	singleton_within_call_adjusted_p_passthrough	9
phase20_sexapoe_kda_simple_aggr_combo_v1_key_drivers_by_category	F_e33	Female	e33	Oligodendrocytes	COX5B	TRUE	core_mito_protein	nuclear	1	1	Oli	primary_Oli_F_e33_AD_both_mito	0.0025239640611822	0.0025239640611822	0.0025239640611822	0.0025239640611822	singleton_within_call_adjusted_p_passthrough	1
phase20_sexapoe_kda_simple_aggr_combo_v1_key_drivers_by_category	F_e33	Female	e33	Oligodendrocytes	COX4I1	TRUE	core_mito_protein	nuclear	1	1	Oli	primary_Oli_F_e33_AD_both_mito	0.0249346177952586	0.0249346177952586	0.0249346177952586	0.0249346177952586	singleton_within_call_adjusted_p_passthrough	2
phase20_sexapoe_kda_simple_aggr_combo_v1_key_drivers_by_category	F_e4	Female	e4	Astrocytes	MT-CO2	TRUE	core_mito_protein	mtDNA	1	1	Ast CHI3L1	primary_Ast_CHI3L1_F_e4_AD_both_mito	2.53367960642371e-06	2.53367960642371e-06	2.53367960642371e-06	2.53367960642371e-06	singleton_within_call_adjusted_p_passthrough	1
phase20_sexapoe_kda_simple_aggr_combo_v1_key_drivers_by_category	F_e4	Female	e4	Astrocytes	MT-CO3	TRUE	core_mito_protein	mtDNA	1	1	Ast CHI3L1	primary_Ast_CHI3L1_F_e4_AD_both_mito	1.85815907989666e-05	1.85815907989666e-05	1.85815907989666e-05	1.85815907989666e-05	singleton_within_call_adjusted_p_passthrough	2
phase20_sexapoe_kda_simple_aggr_combo_v1_key_drivers_by_category	F_e4	Female	e4	Astrocytes	RPL15	FALSE	non_mito	nuclear	1	1	Ast DPP10	primary_Ast_DPP10_F_e4_AD_both_mito	0.000574608179027534	0.000574608179027534	0.000574608179027534	0.000574608179027534	singleton_within_call_adjusted_p_passthrough	3
phase20_sexapoe_kda_simple_aggr_combo_v1_key_drivers_by_category	F_e4	Female	e4	Astrocytes	RPL13	TRUE	core_mito_protein	nuclear	1	1	Ast DPP10	primary_Ast_DPP10_F_e4_AD_both_mito	0.000977425223925188	0.000977425223925188	0.000977425223925188	0.000977425223925188	singleton_within_call_adjusted_p_passthrough	4
phase20_sexapoe_kda_simple_aggr_combo_v1_key_drivers_by_category	F_e4	Female	e4	Astrocytes	MSMO1	FALSE	non_mito	nuclear	1	1	Ast DPP10	primary_Ast_DPP10_F_e4_AD_both_mito	0.0052024406235805	0.0052024406235805	0.0052024406235805	0.0052024406235805	singleton_within_call_adjusted_p_passthrough	5
phase20_sexapoe_kda_simple_aggr_combo_v1_key_drivers_by_category	F_e4	Female	e4	Astrocytes	ATP5F1B	TRUE	core_mito_protein	nuclear	1	1	Ast DPP10	primary_Ast_DPP10_F_e4_AD_both_mito	0.00724107626565349	0.00724107626565349	0.00724107626565349	0.00724107626565349	singleton_within_call_adjusted_p_passthrough	6
phase20_sexapoe_kda_simple_aggr_combo_v1_key_drivers_by_category	F_e4	Female	e4	Astrocytes	MT-ATP6	TRUE	core_mito_protein	mtDNA	1	1	Ast CHI3L1	primary_Ast_CHI3L1_F_e4_AD_both_mito	0.00861961450595449	0.00861961450595449	0.00861961450595449	0.00861961450595449	singleton_within_call_adjusted_p_passthrough	7
phase20_sexapoe_kda_simple_aggr_combo_v1_key_drivers_by_category	F_e4	Female	e4	Astrocytes	EIF1	FALSE	non_mito	nuclear	1	1	Ast DPP10	primary_Ast_DPP10_F_e4_AD_both_mito	0.00927422327370853	0.00927422327370853	0.00927422327370853	0.00927422327370853	singleton_within_call_adjusted_p_passthrough	8
phase20_sexapoe_kda_simple_aggr_combo_v1_key_drivers_by_category	F_e4	Female	e4	Astrocytes	EIF4A2	FALSE	non_mito	nuclear	1	1	Ast DPP10	primary_Ast_DPP10_F_e4_AD_both_mito	0.00927422327370853	0.00927422327370853	0.00927422327370853	0.00927422327370853	singleton_within_call_adjusted_p_passthrough	9
phase20_sexapoe_kda_simple_aggr_combo_v1_key_drivers_by_category	F_e4	Female	e4	Astrocytes	PGK1	FALSE	non_mito	nuclear	1	1	Ast DPP10	primary_Ast_DPP10_F_e4_AD_both_mito	0.00927422327370853	0.00927422327370853	0.00927422327370853	0.00927422327370853	singleton_within_call_adjusted_p_passthrough	10
phase20_sexapoe_kda_simple_aggr_combo_v1_key_drivers_by_category	F_e4	Female	e4	Astrocytes	CYCS	TRUE	core_mito_protein	nuclear	1	1	Ast GRM3	primary_Ast_GRM3_F_e4_AD_both_mito	0.0104703186029246	0.0104703186029246	0.0104703186029246	0.0104703186029246	singleton_within_call_adjusted_p_passthrough	11
phase20_sexapoe_kda_simple_aggr_combo_v1_key_drivers_by_category	F_e4	Female	e4	Excitatory_neurons	COX4I1	TRUE	core_mito_protein	nuclear	5	5	Exc L2-3 CBLN2 LINC02306|Exc L4-5 RORB IL1RAPL2|Exc L5/6 IT Car3|Exc NRGN|Exc RELN CHD7	primary_Exc_L2_3_CBLN2_LINC02306_F_e4_AD_both_mito|primary_Exc_L4_5_RORB_IL1RAPL2_F_e4_AD_both_mito|primary_Exc_L5_6_IT_Car3_F_e4_AD_both_mito|primary_Exc_NRGN_F_e4_AD_both_mito|primary_Exc_RELN_CHD7_F_e4_AD_both_mito	5.17093747730586e-09	2.98238568800333e-05	0.00565193551017631	1.7456827547776657e-08	equal_weight_acat	1
phase20_sexapoe_kda_simple_aggr_combo_v1_key_drivers_by_category	F_e4	Female	e4	Excitatory_neurons	RPL11	FALSE	non_mito	nuclear	4	4	Exc L2-3 CBLN2 LINC02306|Exc L4-5 RORB IL1RAPL2|Exc L5/6 IT Car3|Exc RELN CHD7	primary_Exc_L2_3_CBLN2_LINC02306_F_e4_AD_both_mito|primary_Exc_L4_5_RORB_IL1RAPL2_F_e4_AD_both_mito|primary_Exc_L5_6_IT_Car3_F_e4_AD_both_mito|primary_Exc_RELN_CHD7_F_e4_AD_both_mito	1.35376750677707e-08	0.0011234104731145664	0.0123673494643315	5.4148767088014385e-08	equal_weight_acat	2
phase20_sexapoe_kda_simple_aggr_combo_v1_key_drivers_by_category	F_e4	Female	e4	Excitatory_neurons	RPS13	FALSE	non_mito	nuclear	2	2	Exc L2-3 CBLN2 LINC02306|Exc L4-5 RORB IL1RAPL2	primary_Exc_L2_3_CBLN2_LINC02306_F_e4_AD_both_mito|primary_Exc_L4_5_RORB_IL1RAPL2_F_e4_AD_both_mito	2.9603397973531e-07	0.0013884438879780076	0.00277659174197628	5.920048427899601e-07	equal_weight_acat	3
phase20_sexapoe_kda_simple_aggr_combo_v1_key_drivers_by_category	F_e4	Female	e4	Excitatory_neurons	UQCR10	TRUE	core_mito_protein	nuclear	4	4	Exc L2-3 CBLN2 LINC02306|Exc L4-5 RORB IL1RAPL2|Exc L5/6 IT Car3|Exc RELN CHD7	primary_Exc_L2_3_CBLN2_LINC02306_F_e4_AD_both_mito|primary_Exc_L4_5_RORB_IL1RAPL2_F_e4_AD_both_mito|primary_Exc_L5_6_IT_Car3_F_e4_AD_both_mito|primary_Exc_RELN_CHD7_F_e4_AD_both_mito	1.52856873934207e-06	0.000837124809435712	0.00374910885266447	6.0253310228060965e-06	equal_weight_acat	4
phase20_sexapoe_kda_simple_aggr_combo_v1_key_drivers_by_category	F_e4	Female	e4	Excitatory_neurons	COX6B1	TRUE	core_mito_protein	nuclear	4	4	Exc L2-3 CBLN2 LINC02306|Exc L4-5 RORB IL1RAPL2|Exc L5/6 IT Car3|Exc RELN CHD7	primary_Exc_L2_3_CBLN2_LINC02306_F_e4_AD_both_mito|primary_Exc_L4_5_RORB_IL1RAPL2_F_e4_AD_both_mito|primary_Exc_L5_6_IT_Car3_F_e4_AD_both_mito|primary_Exc_RELN_CHD7_F_e4_AD_both_mito	1.82443457072811e-05	5.581382451303785e-05	0.00155995641973265	3.4450502241966356e-05	equal_weight_acat	5
phase20_sexapoe_kda_simple_aggr_combo_v1_key_drivers_by_category	F_e4	Female	e4	Excitatory_neurons	COX7B	TRUE	core_mito_protein	nuclear	5	5	Exc L2-3 CBLN2 LINC02306|Exc L4-5 RORB IL1RAPL2|Exc L5/6 IT Car3|Exc L6b|Exc RELN CHD7	primary_Exc_L2_3_CBLN2_LINC02306_F_e4_AD_both_mito|primary_Exc_L4_5_RORB_IL1RAPL2_F_e4_AD_both_mito|primary_Exc_L5_6_IT_Car3_F_e4_AD_both_mito|primary_Exc_L6b_F_e4_AD_both_mito|primary_Exc_RELN_CHD7_F_e4_AD_both_mito	1.20095397894179e-05	0.000175182204935559	0.0247133887000501	5.108909935136494e-05	equal_weight_acat	6
phase20_sexapoe_kda_simple_aggr_combo_v1_key_drivers_by_category	F_e4	Female	e4	Excitatory_neurons	COX7C	TRUE	core_mito_protein	nuclear	3	3	Exc L2-3 CBLN2 LINC02306|Exc L4-5 RORB IL1RAPL2|Exc RELN CHD7	primary_Exc_L2_3_CBLN2_LINC02306_F_e4_AD_both_mito|primary_Exc_L4_5_RORB_IL1RAPL2_F_e4_AD_both_mito|primary_Exc_RELN_CHD7_F_e4_AD_both_mito	2.87284546365738e-05	0.00073653090789884	0.00174241591396528	8.16541629111949e-05	equal_weight_acat	7
phase20_sexapoe_kda_simple_aggr_combo_v1_key_drivers_by_category	F_e4	Female	e4	Excitatory_neurons	ATP5PF	TRUE	core_mito_protein	nuclear	1	1	Exc L2-3 CBLN2 LINC02306	primary_Exc_L2_3_CBLN2_LINC02306_F_e4_AD_both_mito	0.000123985521365041	0.000123985521365041	0.000123985521365041	0.000123985521365041	singleton_within_call_adjusted_p_passthrough	8
phase20_sexapoe_kda_simple_aggr_combo_v1_key_drivers_by_category	F_e4	Female	e4	Excitatory_neurons	PSMB6	FALSE	non_mito	nuclear	2	2	Exc L2-3 CBLN2 LINC02306|Exc L4-5 RORB IL1RAPL2	primary_Exc_L2_3_CBLN2_LINC02306_F_e4_AD_both_mito|primary_Exc_L4_5_RORB_IL1RAPL2_F_e4_AD_both_mito	0.000113621311870609	0.010564032159971455	0.0210144430080723	0.00022602230915733437	equal_weight_acat	9
phase20_sexapoe_kda_simple_aggr_combo_v1_key_drivers_by_category	F_e4	Female	e4	Excitatory_neurons	ATG101	FALSE	non_mito	nuclear	2	2	Exc L2-3 CBLN2 LINC02306|Exc L4-5 RORB IL1RAPL2	primary_Exc_L2_3_CBLN2_LINC02306_F_e4_AD_both_mito|primary_Exc_L4_5_RORB_IL1RAPL2_F_e4_AD_both_mito	0.000123985521365041	0.01132792302272192	0.0225318605240788	0.00024661622380679293	equal_weight_acat	10
phase20_sexapoe_kda_simple_aggr_combo_v1_key_drivers_by_category	F_e4	Female	e4	Excitatory_neurons	SELENOW	FALSE	non_mito	nuclear	2	2	Exc L2-3 CBLN2 LINC02306|Exc L4-5 RORB IL1RAPL2	primary_Exc_L2_3_CBLN2_LINC02306_F_e4_AD_both_mito|primary_Exc_L4_5_RORB_IL1RAPL2_F_e4_AD_both_mito	0.000579263225150752	0.008794998060269526	0.0170107328953883	0.001120406250939881	equal_weight_acat	11
phase20_sexapoe_kda_simple_aggr_combo_v1_key_drivers_by_category	F_e4	Female	e4	Excitatory_neurons	GABARAPL2	FALSE	non_mito	nuclear	2	2	Exc L2-3 CBLN2 LINC02306|Exc L4-5 RORB IL1RAPL2	primary_Exc_L2_3_CBLN2_LINC02306_F_e4_AD_both_mito|primary_Exc_L4_5_RORB_IL1RAPL2_F_e4_AD_both_mito	0.000657739802757039	0.0066872724682601695	0.0127168051337633	0.0012508143018001043	equal_weight_acat	12
phase20_sexapoe_kda_simple_aggr_combo_v1_key_drivers_by_category	F_e4	Female	e4	Excitatory_neurons	SELENOM	FALSE	non_mito	nuclear	2	2	Exc L2-3 CBLN2 LINC02306|Exc RELN CHD7	primary_Exc_L2_3_CBLN2_LINC02306_F_e4_AD_both_mito|primary_Exc_RELN_CHD7_F_e4_AD_both_mito	0.000657739802757039	0.01487500637549052	0.029092272948224	0.001286469835718952	equal_weight_acat	13
phase20_sexapoe_kda_simple_aggr_combo_v1_key_drivers_by_category	F_e4	Female	e4	Excitatory_neurons	PRDX1	FALSE	non_mito	nuclear	1	1	Exc L2-3 CBLN2 LINC02306	primary_Exc_L2_3_CBLN2_LINC02306_F_e4_AD_both_mito	0.00324179851210411	0.00324179851210411	0.00324179851210411	0.00324179851210411	singleton_within_call_adjusted_p_passthrough	14
phase20_sexapoe_kda_simple_aggr_combo_v1_key_drivers_by_category	F_e4	Female	e4	Excitatory_neurons	RPLP2	FALSE	non_mito	nuclear	3	3	Exc L2-3 CBLN2 LINC02306|Exc L4-5 RORB IL1RAPL2|Exc RELN CHD7	primary_Exc_L2_3_CBLN2_LINC02306_F_e4_AD_both_mito|primary_Exc_L4_5_RORB_IL1RAPL2_F_e4_AD_both_mito|primary_Exc_RELN_CHD7_F_e4_AD_both_mito	0.00143145442886286	0.011557815662047	0.0144890527284845	0.003512577852492119	equal_weight_acat	15
phase20_sexapoe_kda_simple_aggr_combo_v1_key_drivers_by_category	F_e4	Female	e4	Excitatory_neurons	SSR2	FALSE	non_mito	nuclear	3	3	Exc L4-5 RORB GABRG1|Exc L5/6 IT Car3|Exc RELN CHD7	primary_Exc_L4_5_RORB_GABRG1_F_e4_AD_both_mito|primary_Exc_L5_6_IT_Car3_F_e4_AD_both_mito|primary_Exc_RELN_CHD7_F_e4_AD_both_mito	0.00162286566085783	0.0230465751303662	0.0478556867796725	0.004409915366521453	equal_weight_acat	16
phase20_sexapoe_kda_simple_aggr_combo_v1_key_drivers_by_category	F_e4	Female	e4	Excitatory_neurons	COX6C	TRUE	core_mito_protein	nuclear	4	4	Exc L2-3 CBLN2 LINC02306|Exc L4-5 RORB IL1RAPL2|Exc L5/6 IT Car3|Exc RELN CHD7	primary_Exc_L2_3_CBLN2_LINC02306_F_e4_AD_both_mito|primary_Exc_L4_5_RORB_IL1RAPL2_F_e4_AD_both_mito|primary_Exc_L5_6_IT_Car3_F_e4_AD_both_mito|primary_Exc_RELN_CHD7_F_e4_AD_both_mito	0.00297595281183641	0.00482504185394841	0.0272108772004051	0.005059534050493462	equal_weight_acat	17
phase20_sexapoe_kda_simple_aggr_combo_v1_key_drivers_by_category	F_e4	Female	e4	Excitatory_neurons	COA3	TRUE	core_mito_protein	nuclear	1	1	Exc L2-3 CBLN2 LINC02306	primary_Exc_L2_3_CBLN2_LINC02306_F_e4_AD_both_mito	0.00525835509131527	0.00525835509131527	0.00525835509131527	0.00525835509131527	singleton_within_call_adjusted_p_passthrough	18
phase20_sexapoe_kda_simple_aggr_combo_v1_key_drivers_by_category	F_e4	Female	e4	Excitatory_neurons	RPL15	FALSE	non_mito	nuclear	1	1	Exc L2-3 CBLN2 LINC02306	primary_Exc_L2_3_CBLN2_LINC02306_F_e4_AD_both_mito	0.00525835509131527	0.00525835509131527	0.00525835509131527	0.00525835509131527	singleton_within_call_adjusted_p_passthrough	19
phase20_sexapoe_kda_simple_aggr_combo_v1_key_drivers_by_category	F_e4	Female	e4	Excitatory_neurons	RPL6	FALSE	non_mito	nuclear	1	1	Exc L2-3 CBLN2 LINC02306	primary_Exc_L2_3_CBLN2_LINC02306_F_e4_AD_both_mito	0.00525835509131527	0.00525835509131527	0.00525835509131527	0.00525835509131527	singleton_within_call_adjusted_p_passthrough	20
phase20_sexapoe_kda_simple_aggr_combo_v1_key_drivers_by_category	F_e4	Female	e4	Excitatory_neurons	SLC25A11	TRUE	core_mito_protein	nuclear	1	1	Exc L2-3 CBLN2 LINC02306	primary_Exc_L2_3_CBLN2_LINC02306_F_e4_AD_both_mito	0.00525835509131527	0.00525835509131527	0.00525835509131527	0.00525835509131527	singleton_within_call_adjusted_p_passthrough	21
phase20_sexapoe_kda_simple_aggr_combo_v1_key_drivers_by_category	F_e4	Female	e4	Excitatory_neurons	NDUFAF3	TRUE	core_mito_protein	nuclear	3	3	Exc L2-3 CBLN2 LINC02306|Exc L4-5 RORB IL1RAPL2|Exc L5/6 IT Car3	primary_Exc_L2_3_CBLN2_LINC02306_F_e4_AD_both_mito|primary_Exc_L4_5_RORB_IL1RAPL2_F_e4_AD_both_mito|primary_Exc_L5_6_IT_Car3_F_e4_AD_both_mito	0.00372499196706505	0.011719935391518	0.0118905912967756	0.006851513645495842	equal_weight_acat	22
phase20_sexapoe_kda_simple_aggr_combo_v1_key_drivers_by_category	F_e4	Female	e4	Excitatory_neurons	ATP5F1E	TRUE	core_mito_protein	nuclear	5	5	Exc L2-3 CBLN2 LINC02306|Exc L4-5 RORB IL1RAPL2|Exc L5/6 IT Car3|Exc NRGN|Exc RELN CHD7	primary_Exc_L2_3_CBLN2_LINC02306_F_e4_AD_both_mito|primary_Exc_L4_5_RORB_IL1RAPL2_F_e4_AD_both_mito|primary_Exc_L5_6_IT_Car3_F_e4_AD_both_mito|primary_Exc_NRGN_F_e4_AD_both_mito|primary_Exc_RELN_CHD7_F_e4_AD_both_mito	0.00297595281183641	0.013862607918678	0.04672389872389	0.007231572150990358	equal_weight_acat	23
phase20_sexapoe_kda_simple_aggr_combo_v1_key_drivers_by_category	F_e4	Female	e4	Excitatory_neurons	RPL29	FALSE	non_mito	nuclear	1	1	Exc L5/6 IT Car3	primary_Exc_L5_6_IT_Car3_F_e4_AD_both_mito	0.00824773414323977	0.00824773414323977	0.00824773414323977	0.00824773414323977	singleton_within_call_adjusted_p_passthrough	24
phase20_sexapoe_kda_simple_aggr_combo_v1_key_drivers_by_category	F_e4	Female	e4	Excitatory_neurons	PRELID1	TRUE	core_mito_protein	nuclear	1	1	Exc L2-3 CBLN2 LINC02306	primary_Exc_L2_3_CBLN2_LINC02306_F_e4_AD_both_mito	0.00929302504807763	0.00929302504807763	0.00929302504807763	0.00929302504807763	singleton_within_call_adjusted_p_passthrough	25
phase20_sexapoe_kda_simple_aggr_combo_v1_key_drivers_by_category	F_e4	Female	e4	Excitatory_neurons	SLC25A4	TRUE	core_mito_protein	nuclear	1	1	Exc L2-3 CBLN2 LINC02306	primary_Exc_L2_3_CBLN2_LINC02306_F_e4_AD_both_mito	0.00929302504807763	0.00929302504807763	0.00929302504807763	0.00929302504807763	singleton_within_call_adjusted_p_passthrough	26
phase20_sexapoe_kda_simple_aggr_combo_v1_key_drivers_by_category	F_e4	Female	e4	Excitatory_neurons	LAMTOR5	FALSE	non_mito	nuclear	2	2	Exc L3-5 RORB PLCH1|Exc L4-5 RORB IL1RAPL2	primary_Exc_L3_5_RORB_PLCH1_F_e4_AD_both_mito|primary_Exc_L4_5_RORB_IL1RAPL2_F_e4_AD_both_mito	0.00584327093993801	0.024412013638340353	0.0429807563367427	0.010292821406081785	equal_weight_acat	27
phase20_sexapoe_kda_simple_aggr_combo_v1_key_drivers_by_category	F_e4	Female	e4	Excitatory_neurons	TUFM	TRUE	core_mito_protein	nuclear	2	2	Exc L2-3 CBLN2 LINC02306|Exc RELN CHD7	primary_Exc_L2_3_CBLN2_LINC02306_F_e4_AD_both_mito|primary_Exc_RELN_CHD7_F_e4_AD_both_mito	0.00951172167350619	0.011687164796092095	0.013862607918678	0.011282398473902984	equal_weight_acat	28
phase20_sexapoe_kda_simple_aggr_combo_v1_key_drivers_by_category	F_e4	Female	e4	Excitatory_neurons	MRPS21	TRUE	core_mito_protein	nuclear	1	1	Exc L2-3 CBLN2 LINC02306	primary_Exc_L2_3_CBLN2_LINC02306_F_e4_AD_both_mito	0.011557815662047	0.011557815662047	0.011557815662047	0.011557815662047	singleton_within_call_adjusted_p_passthrough	29
phase20_sexapoe_kda_simple_aggr_combo_v1_key_drivers_by_category	F_e4	Female	e4	Excitatory_neurons	TMEM147	FALSE	non_mito	nuclear	2	2	Exc L2-3 CBLN2 LINC02306|Exc L5/6 IT Car3	primary_Exc_L2_3_CBLN2_LINC02306_F_e4_AD_both_mito|primary_Exc_L5_6_IT_Car3_F_e4_AD_both_mito	0.00965814196257201	0.015328574670422555	0.0209990073782731	0.013232144781296447	equal_weight_acat	30
phase20_sexapoe_kda_simple_aggr_combo_v1_key_drivers_by_category	F_e4	Female	e4	Excitatory_neurons	MRPS34	TRUE	core_mito_protein	nuclear	1	1	Exc L2-3 CBLN2 LINC02306	primary_Exc_L2_3_CBLN2_LINC02306_F_e4_AD_both_mito	0.0137321303662081	0.0137321303662081	0.0137321303662081	0.0137321303662081	singleton_within_call_adjusted_p_passthrough	31
phase20_sexapoe_kda_simple_aggr_combo_v1_key_drivers_by_category	F_e4	Female	e4	Excitatory_neurons	TIMM8B	TRUE	core_mito_protein	nuclear	1	1	Exc L2-3 CBLN2 LINC02306	primary_Exc_L2_3_CBLN2_LINC02306_F_e4_AD_both_mito	0.0137321303662081	0.0137321303662081	0.0137321303662081	0.0137321303662081	singleton_within_call_adjusted_p_passthrough	32
phase20_sexapoe_kda_simple_aggr_combo_v1_key_drivers_by_category	F_e4	Female	e4	Excitatory_neurons	NDUFB10	TRUE	core_mito_protein	nuclear	3	3	Exc L2-3 CBLN2 LINC02306|Exc L4-5 RORB IL1RAPL2|Exc L5/6 IT Car3	primary_Exc_L2_3_CBLN2_LINC02306_F_e4_AD_both_mito|primary_Exc_L4_5_RORB_IL1RAPL2_F_e4_AD_both_mito|primary_Exc_L5_6_IT_Car3_F_e4_AD_both_mito	0.00893061058670702	0.0153069028756196	0.032840931808034	0.0144432879883312	equal_weight_acat	33
phase20_sexapoe_kda_simple_aggr_combo_v1_key_drivers_by_category	F_e4	Female	e4	Excitatory_neurons	NDUFV1	TRUE	core_mito_protein	nuclear	1	1	Exc L4-5 RORB GABRG1	primary_Exc_L4_5_RORB_GABRG1_F_e4_AD_both_mito	0.0146300736253048	0.0146300736253048	0.0146300736253048	0.0146300736253048	singleton_within_call_adjusted_p_passthrough	34
phase20_sexapoe_kda_simple_aggr_combo_v1_key_drivers_by_category	F_e4	Female	e4	Excitatory_neurons	RPL36AL	FALSE	non_mito	nuclear	1	1	Exc L2-3 CBLN2 LINC02306	primary_Exc_L2_3_CBLN2_LINC02306_F_e4_AD_both_mito	0.0147665066930977	0.0147665066930977	0.0147665066930977	0.0147665066930977	singleton_within_call_adjusted_p_passthrough	35
phase20_sexapoe_kda_simple_aggr_combo_v1_key_drivers_by_category	F_e4	Female	e4	Excitatory_neurons	PRDX5	TRUE	core_mito_protein	nuclear	4	4	Exc L2-3 CBLN2 LINC02306|Exc L4-5 RORB IL1RAPL2|Exc L5/6 IT Car3|Exc NRGN	primary_Exc_L2_3_CBLN2_LINC02306_F_e4_AD_both_mito|primary_Exc_L4_5_RORB_IL1RAPL2_F_e4_AD_both_mito|primary_Exc_L5_6_IT_Car3_F_e4_AD_both_mito|primary_Exc_NRGN_F_e4_AD_both_mito	0.011719935391518	0.026493682732331797	0.04672389872389	0.018601379885394113	equal_weight_acat	36
phase20_sexapoe_kda_simple_aggr_combo_v1_key_drivers_by_category	F_e4	Female	e4	Excitatory_neurons	NDUFB3	TRUE	core_mito_protein	nuclear	1	1	Exc L2-3 CBLN2 LINC02306	primary_Exc_L2_3_CBLN2_LINC02306_F_e4_AD_both_mito	0.0209990073782731	0.0209990073782731	0.0209990073782731	0.0209990073782731	singleton_within_call_adjusted_p_passthrough	37
phase20_sexapoe_kda_simple_aggr_combo_v1_key_drivers_by_category	F_e4	Female	e4	Excitatory_neurons	LDHB	TRUE	core_mito_protein	nuclear	1	1	Exc L2-3 CBLN2 LINC02306	primary_Exc_L2_3_CBLN2_LINC02306_F_e4_AD_both_mito	0.0244617036849348	0.0244617036849348	0.0244617036849348	0.0244617036849348	singleton_within_call_adjusted_p_passthrough	38
phase20_sexapoe_kda_simple_aggr_combo_v1_key_drivers_by_category	F_e4	Female	e4	Excitatory_neurons	CHCHD7	TRUE	core_mito_protein	nuclear	2	2	Exc L2-3 CBLN2 LINC02306|Exc L6b	primary_Exc_L2_3_CBLN2_LINC02306_F_e4_AD_both_mito|primary_Exc_L6b_F_e4_AD_both_mito	0.0185632624197065	0.02983001829379725	0.041096774167888	0.025583750769168686	equal_weight_acat	39
phase20_sexapoe_kda_simple_aggr_combo_v1_key_drivers_by_category	F_e4	Female	e4	Excitatory_neurons	CHCHD2	TRUE	core_mito_protein	nuclear	2	2	Exc L4-5 RORB IL1RAPL2|Exc L5/6 IT Car3	primary_Exc_L4_5_RORB_IL1RAPL2_F_e4_AD_both_mito|primary_Exc_L5_6_IT_Car3_F_e4_AD_both_mito	0.0238965460765949	0.02612727907665015	0.0283580120767054	0.02593724201674122	equal_weight_acat	40
