schema_version	figure	panel	kda_run_id	broad_network	fine_cell_type	sex	apoe_group	driver	gene	layer	x	y	in_degree	out_degree	total_degree	degree_percentile	node_size_area	logFC	fdr_bh_within_contrast	paper_deg	donors_ad	donors_nci	is_driver	is_overlap	is_complex_v	is_candidate	display_label	active_in_run	comparison_row	condition
phase12_kda_network_figures_v1	sex_reversal_networks	F	primary_Exc_L4_5_RORB_IL1RAPL2_M_e2_AD_down_mito	Excitatory_neurons	Exc L4-5 RORB IL1RAPL2	Male	e2	GABARAPL2	PARK7	3	0.875	0.13142857142857142	2	3	5	0.8979982760272005	261.92427647670047	-0.441838104363753	1.13557119707187e-10	TRUE	7	6	FALSE	TRUE	FALSE	TRUE	PARK7	TRUE	GABARAPL2 | Exc L4-5 RORB IL1RAPL2	Male AD-down
phase12_kda_network_figures_v1	sex_reversal_networks	F	primary_Exc_L4_5_RORB_IL1RAPL2_M_e2_AD_down_mito	Excitatory_neurons	Exc L4-5 RORB IL1RAPL2	Male	e2	GABARAPL2	POLD2	3	0.925	0.7885714285714286	1	0	1	0.4400919452159755	171.8380688059155	-0.165403278884427	4.72792651080244e-09	FALSE	7	6	FALSE	FALSE	FALSE	FALSE		TRUE	GABARAPL2 | Exc L4-5 RORB IL1RAPL2	Male AD-down
phase12_kda_network_figures_v1	sex_reversal_networks	F	primary_Exc_L4_5_RORB_IL1RAPL2_M_e2_AD_down_mito	Excitatory_neurons	Exc L4-5 RORB IL1RAPL2	Male	e2	GABARAPL2	PSMD8	3	0.875	-0.7885714285714286	2	1	3	0.7729144717938895	228.67613761183102	-0.216833176549956	2.18029175957974e-06	FALSE	7	6	FALSE	FALSE	FALSE	FALSE		TRUE	GABARAPL2 | Exc L4-5 RORB IL1RAPL2	Male AD-down
phase12_kda_network_figures_v1	sex_reversal_networks	F	primary_Exc_L4_5_RORB_IL1RAPL2_M_e2_AD_down_mito	Excitatory_neurons	Exc L4-5 RORB IL1RAPL2	Male	e2	GABARAPL2	RPA2	3	0.9	0.8542857142857143	1	0	1	0.4400919452159755	171.8380688059155	0.298050171725732	2.34689908714067e-05	FALSE	7	6	FALSE	FALSE	FALSE	FALSE		TRUE	GABARAPL2 | Exc L4-5 RORB IL1RAPL2	Male AD-down
phase12_kda_network_figures_v1	sex_reversal_networks	F	primary_Exc_L4_5_RORB_IL1RAPL2_M_e2_AD_down_mito	Excitatory_neurons	Exc L4-5 RORB IL1RAPL2	Male	e2	GABARAPL2	SNAPC5	2	0.29999999999999993	-0.15333333333333335	3	6	9	0.9756728282731539	303.81197762551176	0.0626664167482516	1.91286296834235e-08	FALSE	7	6	FALSE	FALSE	FALSE	TRUE	SNAPC5	TRUE	GABARAPL2 | Exc L4-5 RORB IL1RAPL2	Male AD-down
phase12_kda_network_figures_v1	sex_reversal_networks	F	primary_Exc_L4_5_RORB_IL1RAPL2_M_e2_AD_down_mito	Excitatory_neurons	Exc L4-5 RORB IL1RAPL2	Male	e2	GABARAPL2	SRSF9	1	-0.30000000000000004	0.92	1	0	1	0.4400919452159755	171.8380688059155	-0.297875302335469	6.04710660373016e-11	FALSE	7	6	FALSE	FALSE	FALSE	FALSE		TRUE	GABARAPL2 | Exc L4-5 RORB IL1RAPL2	Male AD-down
phase12_kda_network_figures_v1	sex_reversal_networks	F	primary_Exc_L4_5_RORB_IL1RAPL2_M_e2_AD_down_mito	Excitatory_neurons	Exc L4-5 RORB IL1RAPL2	Male	e2	GABARAPL2	TCEAL7	1	-0.30000000000000004	-0.92	2	0	2	0.6445742744947802	205.086207670785	-0.40976250939159	1.68792776551968e-13	TRUE	7	6	FALSE	FALSE	FALSE	FALSE		TRUE	GABARAPL2 | Exc L4-5 RORB IL1RAPL2	Male AD-down
phase12_kda_network_figures_v1	sex_reversal_networks	F	primary_Exc_L4_5_RORB_IL1RAPL2_M_e2_AD_down_mito	Excitatory_neurons	Exc L4-5 RORB IL1RAPL2	Male	e2	GABARAPL2	TKT	2	0.29999999999999993	0.7666666666666667	1	6	7	0.9521118666794368	285.51420641774655	-0.0935915101183751	6.7275422568291e-08	FALSE	7	6	FALSE	FALSE	FALSE	FALSE		TRUE	GABARAPL2 | Exc L4-5 RORB IL1RAPL2	Male AD-down
phase12_kda_network_figures_v1	sex_reversal_networks	F	primary_Exc_L4_5_RORB_IL1RAPL2_M_e2_AD_down_mito	Excitatory_neurons	Exc L4-5 RORB IL1RAPL2	Male	e2	GABARAPL2	TMEM203	3	0.925	-0.8542857142857143	2	2	4	0.849918590173355	246.97390881959623	-0.442723580962923	1.28283924314171e-05	TRUE	7	6	FALSE	FALSE	FALSE	FALSE		TRUE	GABARAPL2 | Exc L4-5 RORB IL1RAPL2	Male AD-down
phase12_kda_network_figures_v1	sex_reversal_networks	F	primary_Exc_L4_5_RORB_IL1RAPL2_M_e2_AD_down_mito	Excitatory_neurons	Exc L4-5 RORB IL1RAPL2	Male	e2	GABARAPL2	TRAP1	3	0.875	0.92	2	7	9	0.9756728282731539	303.81197762551176	0.177102961202478	0.000107466219777937	FALSE	7	6	FALSE	FALSE	FALSE	FALSE		TRUE	GABARAPL2 | Exc L4-5 RORB IL1RAPL2	Male AD-down
phase12_kda_network_figures_v1	sex_reversal_networks	F	primary_Exc_L4_5_RORB_IL1RAPL2_M_e2_AD_down_mito	Excitatory_neurons	Exc L4-5 RORB IL1RAPL2	Male	e2	GABARAPL2	TUBA1A	2	0.29999999999999993	-0.7666666666666667	2	1	3	0.7729144717938895	228.67613761183102	-0.259407651191903	2.69768583422191e-10	FALSE	7	6	FALSE	FALSE	FALSE	FALSE		TRUE	GABARAPL2 | Exc L4-5 RORB IL1RAPL2	Male AD-down
phase12_kda_network_figures_v1	sex_reversal_networks	F	primary_Exc_L4_5_RORB_IL1RAPL2_M_e2_AD_down_mito	Excitatory_neurons	Exc L4-5 RORB IL1RAPL2	Male	e2	GABARAPL2	ZNF428	2	0.29999999999999993	0.92	1	6	7	0.9521118666794368	285.51420641774655	-0.504712063934917	6.54541509984999e-06	TRUE	7	6	FALSE	FALSE	FALSE	FALSE		TRUE	GABARAPL2 | Exc L4-5 RORB IL1RAPL2	Male AD-down
