schema_version	rds_id	cell_type_high_resolution	sex	apoe_group	diagnosis	nuclei	donors	median_nCount_RNA	median_nFeature_RNA	median_nCount_MT	median_percent_mt	q25_percent_mt	q75_percent_mt	median_nFeature_MT	median_percent_mitocarta	zero_mt_nuclei	zero_mt_fraction	robust_flagged_nuclei	robust_flagged_fraction	donor_celltype_samples	median_nuclei_per_donor	q25_nuclei_per_donor	q75_nuclei_per_donor	primary_eligible_donors	sensitivity_eligible_donors	primary_ineligible_donors	sensitivity_ineligible_donors	group_has_nuclei	primary_side_eligible	sensitivity_side_eligible	minimum_donors_per_contrast_side
descriptive_group_coverage_v1	inhibitory	Inh VIP THSD7B	Female	e4	NCI	269	11	7522	3018	198	3.10347007142406	1.44609189090243	5.54250821982151	11	6.54664484451718	0	0	0	0	11	18	13	36.5	5	1	6	10	TRUE	TRUE	FALSE	5
descriptive_group_coverage_v1	inhibitory	Inh VIP THSD7B	Male	e2	AD	131	7	7143	2977	182	2.51441753171857	1.23317817967135	4.59711453031584	10	6.07089789853534	0	0	0	0	7	24	14	24	5	0	2	7	TRUE	TRUE	FALSE	5
descriptive_group_coverage_v1	inhibitory	Inh VIP THSD7B	Male	e2	NCI	88	5	2906	1713	54.5	2.06962616356796	1.2859653230236	3.81023086502539	10	5.76953253435254	0	0	0	0	5	19	4	32	2	0	3	5	TRUE	FALSE	FALSE	5
descriptive_group_coverage_v1	inhibitory	Inh VIP THSD7B	Male	e33	AD	481	27	7420	3062	140	1.99876826605453	0.876637607753373	4.03427347375937	10	5.47132498352011	1	0.00207900207900208	1	0.00207900207900208	27	13	6.5	29	12	1	15	26	TRUE	TRUE	FALSE	5
descriptive_group_coverage_v1	inhibitory	Inh VIP THSD7B	Male	e33	NCI	1353	52	7107	3059	133	2.05717339032861	0.885084155542658	3.9268680445151	10	5.66100198631649	4	0.00295639320029564	1	0.00073909830007391	52	23	11.75	39.25	32	4	20	48	TRUE	TRUE	FALSE	5
descriptive_group_coverage_v1	inhibitory	Inh VIP THSD7B	Male	e4	AD	507	25	6294	2734	149	2.36262277674542	1.15902895034372	4.29823874562877	10	5.81020812685828	0	0	0	0	25	20	14	28	16	0	9	25	TRUE	TRUE	FALSE	5
descriptive_group_coverage_v1	inhibitory	Inh VIP THSD7B	Male	e4	NCI	179	10	4613	2163	120	2.51817237798546	1.33360817243525	5.41957349515178	10	6.15238996687175	0	0	2	0.0111731843575419	10	20	8	26.75	5	0	5	10	TRUE	TRUE	FALSE	5
descriptive_group_coverage_v1	inhibitory	Inh VIP TSHZ2	Female	e2	AD	139	8	5484	2677	152	2.85681701545304	1.72931567703951	4.2622358355979	11	6.19824016563147	0	0	4	0.0287769784172662	8	12	7.25	22	2	0	6	8	TRUE	FALSE	FALSE	5
descriptive_group_coverage_v1	inhibitory	Inh VIP TSHZ2	Female	e2	NCI	517	16	5363	2573	120	2.25409836065574	1.19109269808389	3.6476731684841	10	5.8637798827244	0	0	7	0.0135396518375242	16	25.5	15	43.5	11	4	5	12	TRUE	TRUE	FALSE	5
descriptive_group_coverage_v1	inhibitory	Inh VIP TSHZ2	Female	e33	AD	1054	37	4970.5	2330.5	98.5	2.02916199657076	1.04223601868429	3.739592570547	10	5.51729499750387	2	0.00189753320683112	23	0.0218216318785579	37	26	13	39	22	6	15	31	TRUE	TRUE	TRUE	5
descriptive_group_coverage_v1	inhibitory	Inh VIP TSHZ2	Female	e33	NCI	1640	45	7176.5	3072.5	107	1.62602419263991	0.798934220971929	2.796954186417	10	5.13495726700374	12	0.00731707317073171	13	0.00792682926829268	45	29	17	42	32	8	13	37	TRUE	TRUE	TRUE	5
descriptive_group_coverage_v1	inhibitory	Inh VIP TSHZ2	Female	e4	AD	650	26	5363.5	2444	114	1.95872396425482	1.08666317534179	3.37830274426329	10	5.40682949768165	3	0.00461538461538462	10	0.0153846153846154	26	18	10.5	32.5	12	1	14	25	TRUE	TRUE	FALSE	5
descriptive_group_coverage_v1	inhibitory	Inh VIP TSHZ2	Female	e4	NCI	377	11	7450	3297	154	1.93523127691705	1.0081140890091	3.45303867403315	11	5.38692917692097	0	0	6	0.0159151193633952	11	27	23	43	10	3	1	8	TRUE	TRUE	FALSE	5
descriptive_group_coverage_v1	inhibitory	Inh VIP TSHZ2	Male	e2	AD	172	7	6253.5	2760.5	125	1.89902387433466	0.924737639214542	3.17653905214587	10	5.28535666447052	0	0	2	0.0116279069767442	7	29	11.5	36	4	0	3	7	TRUE	FALSE	FALSE	5
descriptive_group_coverage_v1	inhibitory	Inh VIP TSHZ2	Male	e2	NCI	162	5	2447	1457.5	63.5	1.76852993451076	1.01069874947102	3.16081929632214	9	5.47489368343022	2	0.0123456790123457	3	0.0185185185185185	5	19	15	58	2	2	3	3	TRUE	FALSE	FALSE	5
descriptive_group_coverage_v1	inhibitory	Inh VIP TSHZ2	Male	e33	AD	737	27	6176	2871	98	1.69369886608296	0.861604738826064	3.16771533955305	10	5.22210918955578	1	0.00135685210312076	8	0.0108548168249661	27	18	13.5	41	12	2	15	25	TRUE	TRUE	FALSE	5
descriptive_group_coverage_v1	inhibitory	Inh VIP TSHZ2	Male	e33	NCI	2077	52	6112	2795	93	1.59663865546218	0.785197323501297	2.80811232449298	10	5.17329111777011	11	0.00529610014443909	16	0.00770341839191141	52	39	19	54.25	39	16	13	36	TRUE	TRUE	TRUE	5
descriptive_group_coverage_v1	inhibitory	Inh VIP TSHZ2	Male	e4	AD	730	27	5192	2461.5	84	1.84427552569586	0.937486441977422	3.18357454262668	10	5.31352682450999	0	0	7	0.00958904109589041	27	26	13.5	39.5	19	2	8	25	TRUE	TRUE	FALSE	5
descriptive_group_coverage_v1	inhibitory	Inh VIP TSHZ2	Male	e4	NCI	299	10	4412	2181	75	1.92483959670027	1.05601240668355	3.67411775249786	10	5.67395214476481	3	0.0100334448160535	7	0.0234113712374582	10	32.5	17	36.75	7	2	3	8	TRUE	TRUE	FALSE	5
