schema_version	context_id	module_id	stratum_order	stratum_id	estimate	robust_se	ci_low	ci_high	p_value	model_status	failure_reason
phase13_module_stratum_v1	oligodendrocytes	mitochondrial_translation_155	4	Male__e2	0.701042085136721	0.889861768252765	-1.05121142157293	2.45329559184638	0.43152541880095	estimated	
phase13_module_stratum_v1	oligodendrocytes	mitochondrial_translation_155	5	Male__e33	-0.587316209974307	0.335195469230786	-1.24735966542704	0.0727272454784262	0.0809251038542649	estimated	
phase13_module_stratum_v1	oligodendrocytes	mitochondrial_translation_155	6	Male__e4	-0.728561957936803	0.49379077232017	-1.70090018309484	0.243776267221236	0.14130244505048	estimated	
phase13_module_stratum_v1	oligodendrocytes	mib_micos_inner_membrane_19	1	Female__e2	0.350055786968791	0.459642213648149	-0.555039486736666	1.25515106067425	0.446999042269819	estimated	
phase13_module_stratum_v1	oligodendrocytes	mib_micos_inner_membrane_19	2	Female__e33	0.0373041633690859	0.19064200535685	-0.338094729279839	0.412703056018011	0.845016205601407	estimated	
phase13_module_stratum_v1	oligodendrocytes	mib_micos_inner_membrane_19	3	Female__e4	-0.923805838236532	0.621178927656518	-2.14698790214008	0.299376225667017	0.138178570661935	estimated	
phase13_module_stratum_v1	oligodendrocytes	mib_micos_inner_membrane_19	4	Male__e2	0.10558939236167	0.672198457639236	-1.21805675878818	1.42923554351152	0.875303173162092	estimated	
phase13_module_stratum_v1	oligodendrocytes	mib_micos_inner_membrane_19	5	Male__e33	-0.621729321452665	0.322990951817786	-1.25774049549093	0.0142818525855987	0.0553312920431417	estimated	
phase13_module_stratum_v1	oligodendrocytes	mib_micos_inner_membrane_19	6	Male__e4	-1.43060326276625	0.418211205136475	-2.2541154945419	-0.607091030990605	0.000724991213964683	estimated	
phase13_module_stratum_v1	vasculature	mtdna_oxphos_13	1	Female__e2	-0.308819281425769	0.787622613809596	-1.86280808310287	1.24516952025133	0.695447652663553	estimated	
phase13_module_stratum_v1	vasculature	mtdna_oxphos_13	2	Female__e33	0.110481529654961	0.291115992868064	-0.463893792960453	0.684856852270376	0.704748953201229	estimated	
phase13_module_stratum_v1	vasculature	mtdna_oxphos_13	3	Female__e4	0.263724388765932	0.562239816214808	-0.845581467789909	1.37303024532177	0.639584846769408	estimated	
phase13_module_stratum_v1	vasculature	mtdna_oxphos_13	4	Male__e2	-3.64166527518602	1.29421602393935	-6.19516891117865	-1.0881616391934	0.00543134985840785	estimated	
phase13_module_stratum_v1	vasculature	mtdna_oxphos_13	5	Male__e33	0.0258203357564399	0.35139271495814	-0.667481677748051	0.71912234926093	0.941504414436767	estimated	
phase13_module_stratum_v1	vasculature	mtdna_oxphos_13	6	Male__e4	0.460521853498752	0.585759278577291	-0.695188182535865	1.61623188953337	0.432769258924772	estimated	
phase13_module_stratum_v1	vasculature	nuclear_oxphos_structural_86	1	Female__e2	1.02238729045695	0.52142989507318	-0.00640010543068414	2.05117468634459	0.0514272631548983	estimated	
phase13_module_stratum_v1	vasculature	nuclear_oxphos_structural_86	2	Female__e33	-0.0348385889199824	0.216295335535952	-0.461591863120812	0.391914685280847	0.872216310893711	estimated	
phase13_module_stratum_v1	vasculature	nuclear_oxphos_structural_86	3	Female__e4	0.152173305546808	0.263464334246321	-0.367644965134626	0.671991576228242	0.564253635501352	estimated	
