schema_version	kda_run_id	analysis_tier	fine_cell_type	broad_network	signature_group	signature_direction	effective_query_genes	effective_background_genes	eligibility_status	terminal_status	phase18_included	phase18_exclusion_reason	phase20_included	phase20_exclusion_reason
phase20_sex_apoe_kda_source_v1_run_manifest_v1	primary_Inh_L5_6_SST_TH_M_e4_AD_down_mito	primary	Inh L5-6 SST TH	Inhibitory_neurons	M_e4	AD_down_mito	0	8469	effective_query_below_minimum	skipped_effective_query_below_minimum	FALSE	effective_query_below_minimum	FALSE	effective_query_below_minimum
phase20_sex_apoe_kda_source_v1_run_manifest_v1	primary_Inh_L6_SST_NPY_F_e2_AD_up_mito	primary	Inh L6 SST NPY	Inhibitory_neurons	F_e2	AD_up_mito	0	8538	effective_query_below_minimum	skipped_effective_query_below_minimum	FALSE	effective_query_below_minimum	FALSE	effective_query_below_minimum
phase20_sex_apoe_kda_source_v1_run_manifest_v1	primary_Inh_L6_SST_NPY_F_e2_AD_down_mito	primary	Inh L6 SST NPY	Inhibitory_neurons	F_e2	AD_down_mito	0	8538	effective_query_below_minimum	skipped_effective_query_below_minimum	FALSE	effective_query_below_minimum	FALSE	effective_query_below_minimum
phase20_sex_apoe_kda_source_v1_run_manifest_v1	primary_Inh_L6_SST_NPY_F_e33_AD_up_mito	primary	Inh L6 SST NPY	Inhibitory_neurons	F_e33	AD_up_mito	0	8606	effective_query_below_minimum	skipped_effective_query_below_minimum	FALSE	effective_query_below_minimum	FALSE	effective_query_below_minimum
phase20_sex_apoe_kda_source_v1_run_manifest_v1	primary_Inh_L6_SST_NPY_F_e33_AD_down_mito	primary	Inh L6 SST NPY	Inhibitory_neurons	F_e33	AD_down_mito	0	8606	effective_query_below_minimum	skipped_effective_query_below_minimum	FALSE	effective_query_below_minimum	FALSE	effective_query_below_minimum
phase20_sex_apoe_kda_source_v1_run_manifest_v1	primary_Inh_L6_SST_NPY_F_e4_AD_up_mito	primary	Inh L6 SST NPY	Inhibitory_neurons	F_e4	AD_up_mito	0	8466	effective_query_below_minimum	skipped_effective_query_below_minimum	FALSE	effective_query_below_minimum	FALSE	effective_query_below_minimum
phase20_sex_apoe_kda_source_v1_run_manifest_v1	primary_Inh_L6_SST_NPY_F_e4_AD_down_mito	primary	Inh L6 SST NPY	Inhibitory_neurons	F_e4	AD_down_mito	0	8466	effective_query_below_minimum	skipped_effective_query_below_minimum	FALSE	effective_query_below_minimum	FALSE	effective_query_below_minimum
phase20_sex_apoe_kda_source_v1_run_manifest_v1	primary_Inh_L6_SST_NPY_M_e2_AD_up_mito	primary	Inh L6 SST NPY	Inhibitory_neurons	M_e2	AD_up_mito	0	8327	effective_query_below_minimum	skipped_effective_query_below_minimum	FALSE	effective_query_below_minimum	FALSE	effective_query_below_minimum
phase20_sex_apoe_kda_source_v1_run_manifest_v1	primary_Inh_L6_SST_NPY_M_e2_AD_down_mito	primary	Inh L6 SST NPY	Inhibitory_neurons	M_e2	AD_down_mito	0	8327	effective_query_below_minimum	skipped_effective_query_below_minimum	FALSE	effective_query_below_minimum	FALSE	effective_query_below_minimum
phase20_sex_apoe_kda_source_v1_run_manifest_v1	primary_Inh_L6_SST_NPY_M_e33_AD_up_mito	primary	Inh L6 SST NPY	Inhibitory_neurons	M_e33	AD_up_mito	3	8330	eligible	completed_significant	FALSE	effective_query_below_10	TRUE	NA
phase20_sex_apoe_kda_source_v1_run_manifest_v1	primary_Inh_L6_SST_NPY_M_e33_AD_down_mito	primary	Inh L6 SST NPY	Inhibitory_neurons	M_e33	AD_down_mito	2	8330	effective_query_below_minimum	skipped_effective_query_below_minimum	FALSE	effective_query_below_minimum	FALSE	effective_query_below_minimum
phase20_sex_apoe_kda_source_v1_run_manifest_v1	primary_Inh_L6_SST_NPY_M_e4_AD_up_mito	primary	Inh L6 SST NPY	Inhibitory_neurons	M_e4	AD_up_mito	0	8399	effective_query_below_minimum	skipped_effective_query_below_minimum	FALSE	effective_query_below_minimum	FALSE	effective_query_below_minimum
phase20_sex_apoe_kda_source_v1_run_manifest_v1	primary_Inh_L6_SST_NPY_M_e4_AD_down_mito	primary	Inh L6 SST NPY	Inhibitory_neurons	M_e4	AD_down_mito	0	8399	effective_query_below_minimum	skipped_effective_query_below_minimum	FALSE	effective_query_below_minimum	FALSE	effective_query_below_minimum
phase20_sex_apoe_kda_source_v1_run_manifest_v1	primary_Inh_LAMP5_NRG1_Rosehip_F_e2_AD_up_mito	primary	Inh LAMP5 NRG1 (Rosehip)	Inhibitory_neurons	F_e2	AD_up_mito	6	8159	eligible	completed_significant	FALSE	effective_query_below_10	TRUE	NA
phase20_sex_apoe_kda_source_v1_run_manifest_v1	primary_Inh_LAMP5_NRG1_Rosehip_F_e2_AD_down_mito	primary	Inh LAMP5 NRG1 (Rosehip)	Inhibitory_neurons	F_e2	AD_down_mito	3	8159	eligible	completed_significant	FALSE	effective_query_below_10	TRUE	NA
phase20_sex_apoe_kda_source_v1_run_manifest_v1	primary_Inh_LAMP5_NRG1_Rosehip_F_e33_AD_up_mito	primary	Inh LAMP5 NRG1 (Rosehip)	Inhibitory_neurons	F_e33	AD_up_mito	5	8165	eligible	completed_significant	FALSE	effective_query_below_10	TRUE	NA
phase20_sex_apoe_kda_source_v1_run_manifest_v1	primary_Inh_LAMP5_NRG1_Rosehip_F_e33_AD_down_mito	primary	Inh LAMP5 NRG1 (Rosehip)	Inhibitory_neurons	F_e33	AD_down_mito	3	8165	eligible	completed_significant	FALSE	effective_query_below_10	TRUE	NA
phase20_sex_apoe_kda_source_v1_run_manifest_v1	primary_Inh_LAMP5_NRG1_Rosehip_F_e4_AD_up_mito	primary	Inh LAMP5 NRG1 (Rosehip)	Inhibitory_neurons	F_e4	AD_up_mito	3	7917	eligible	completed_significant	FALSE	effective_query_below_10	TRUE	NA
phase20_sex_apoe_kda_source_v1_run_manifest_v1	primary_Inh_LAMP5_NRG1_Rosehip_F_e4_AD_down_mito	primary	Inh LAMP5 NRG1 (Rosehip)	Inhibitory_neurons	F_e4	AD_down_mito	55	7917	eligible	completed_significant	TRUE	NA	TRUE	NA
phase20_sex_apoe_kda_source_v1_run_manifest_v1	primary_Inh_LAMP5_NRG1_Rosehip_M_e2_AD_up_mito	primary	Inh LAMP5 NRG1 (Rosehip)	Inhibitory_neurons	M_e2	AD_up_mito	64	8084	eligible	completed_no_significant	TRUE	NA	TRUE	NA
phase20_sex_apoe_kda_source_v1_run_manifest_v1	primary_Inh_LAMP5_NRG1_Rosehip_M_e2_AD_down_mito	primary	Inh LAMP5 NRG1 (Rosehip)	Inhibitory_neurons	M_e2	AD_down_mito	65	8084	eligible	completed_significant	TRUE	NA	TRUE	NA
phase20_sex_apoe_kda_source_v1_run_manifest_v1	primary_Inh_LAMP5_NRG1_Rosehip_M_e33_AD_up_mito	primary	Inh LAMP5 NRG1 (Rosehip)	Inhibitory_neurons	M_e33	AD_up_mito	1	8106	effective_query_below_minimum	skipped_effective_query_below_minimum	FALSE	effective_query_below_minimum	FALSE	effective_query_below_minimum
phase20_sex_apoe_kda_source_v1_run_manifest_v1	primary_Inh_LAMP5_NRG1_Rosehip_M_e33_AD_down_mito	primary	Inh LAMP5 NRG1 (Rosehip)	Inhibitory_neurons	M_e33	AD_down_mito	16	8106	eligible	completed_no_significant	TRUE	NA	TRUE	NA
phase20_sex_apoe_kda_source_v1_run_manifest_v1	primary_Inh_LAMP5_NRG1_Rosehip_M_e4_AD_up_mito	primary	Inh LAMP5 NRG1 (Rosehip)	Inhibitory_neurons	M_e4	AD_up_mito	1	7835	effective_query_below_minimum	skipped_effective_query_below_minimum	FALSE	effective_query_below_minimum	FALSE	effective_query_below_minimum
phase20_sex_apoe_kda_source_v1_run_manifest_v1	primary_Inh_LAMP5_NRG1_Rosehip_M_e4_AD_down_mito	primary	Inh LAMP5 NRG1 (Rosehip)	Inhibitory_neurons	M_e4	AD_down_mito	44	7835	eligible	completed_significant	TRUE	NA	TRUE	NA
phase20_sex_apoe_kda_source_v1_run_manifest_v1	primary_Inh_LAMP5_RELN_F_e2_AD_up_mito	primary	Inh LAMP5 RELN	Inhibitory_neurons	F_e2	AD_up_mito	0	7735	effective_query_below_minimum	skipped_effective_query_below_minimum	FALSE	effective_query_below_minimum	FALSE	effective_query_below_minimum
phase20_sex_apoe_kda_source_v1_run_manifest_v1	primary_Inh_LAMP5_RELN_F_e2_AD_down_mito	primary	Inh LAMP5 RELN	Inhibitory_neurons	F_e2	AD_down_mito	0	7735	effective_query_below_minimum	skipped_effective_query_below_minimum	FALSE	effective_query_below_minimum	FALSE	effective_query_below_minimum
phase20_sex_apoe_kda_source_v1_run_manifest_v1	primary_Inh_LAMP5_RELN_F_e33_AD_up_mito	primary	Inh LAMP5 RELN	Inhibitory_neurons	F_e33	AD_up_mito	0	6990	effective_query_below_minimum	skipped_effective_query_below_minimum	FALSE	effective_query_below_minimum	FALSE	effective_query_below_minimum
phase20_sex_apoe_kda_source_v1_run_manifest_v1	primary_Inh_LAMP5_RELN_F_e33_AD_down_mito	primary	Inh LAMP5 RELN	Inhibitory_neurons	F_e33	AD_down_mito	0	6990	effective_query_below_minimum	skipped_effective_query_below_minimum	FALSE	effective_query_below_minimum	FALSE	effective_query_below_minimum
phase20_sex_apoe_kda_source_v1_run_manifest_v1	primary_Inh_LAMP5_RELN_F_e4_AD_up_mito	primary	Inh LAMP5 RELN	Inhibitory_neurons	F_e4	AD_up_mito	1	6573	effective_query_below_minimum	skipped_effective_query_below_minimum	FALSE	effective_query_below_minimum	FALSE	effective_query_below_minimum
phase20_sex_apoe_kda_source_v1_run_manifest_v1	primary_Inh_LAMP5_RELN_F_e4_AD_down_mito	primary	Inh LAMP5 RELN	Inhibitory_neurons	F_e4	AD_down_mito	8	6573	eligible	completed_significant	FALSE	effective_query_below_10	TRUE	NA
phase20_sex_apoe_kda_source_v1_run_manifest_v1	primary_Inh_LAMP5_RELN_M_e2_AD_up_mito	primary	Inh LAMP5 RELN	Inhibitory_neurons	M_e2	AD_up_mito	0	6815	effective_query_below_minimum	skipped_effective_query_below_minimum	FALSE	effective_query_below_minimum	FALSE	effective_query_below_minimum
phase20_sex_apoe_kda_source_v1_run_manifest_v1	primary_Inh_LAMP5_RELN_M_e2_AD_down_mito	primary	Inh LAMP5 RELN	Inhibitory_neurons	M_e2	AD_down_mito	0	6815	effective_query_below_minimum	skipped_effective_query_below_minimum	FALSE	effective_query_below_minimum	FALSE	effective_query_below_minimum
phase20_sex_apoe_kda_source_v1_run_manifest_v1	primary_Inh_LAMP5_RELN_M_e33_AD_up_mito	primary	Inh LAMP5 RELN	Inhibitory_neurons	M_e33	AD_up_mito	0	7252	effective_query_below_minimum	skipped_effective_query_below_minimum	FALSE	effective_query_below_minimum	FALSE	effective_query_below_minimum
phase20_sex_apoe_kda_source_v1_run_manifest_v1	primary_Inh_LAMP5_RELN_M_e33_AD_down_mito	primary	Inh LAMP5 RELN	Inhibitory_neurons	M_e33	AD_down_mito	0	7252	effective_query_below_minimum	skipped_effective_query_below_minimum	FALSE	effective_query_below_minimum	FALSE	effective_query_below_minimum
phase20_sex_apoe_kda_source_v1_run_manifest_v1	primary_Inh_LAMP5_RELN_M_e4_AD_up_mito	primary	Inh LAMP5 RELN	Inhibitory_neurons	M_e4	AD_up_mito	0	6318	effective_query_below_minimum	skipped_effective_query_below_minimum	FALSE	effective_query_below_minimum	FALSE	effective_query_below_minimum
phase20_sex_apoe_kda_source_v1_run_manifest_v1	primary_Inh_LAMP5_RELN_M_e4_AD_down_mito	primary	Inh LAMP5 RELN	Inhibitory_neurons	M_e4	AD_down_mito	0	6318	effective_query_below_minimum	skipped_effective_query_below_minimum	FALSE	effective_query_below_minimum	FALSE	effective_query_below_minimum
phase20_sex_apoe_kda_source_v1_run_manifest_v1	primary_Inh_PTPRK_FAM19A1_F_e2_AD_up_mito	primary	Inh PTPRK FAM19A1	Inhibitory_neurons	F_e2	AD_up_mito	1	6518	effective_query_below_minimum	skipped_effective_query_below_minimum	FALSE	effective_query_below_minimum	FALSE	effective_query_below_minimum
phase20_sex_apoe_kda_source_v1_run_manifest_v1	primary_Inh_PTPRK_FAM19A1_F_e2_AD_down_mito	primary	Inh PTPRK FAM19A1	Inhibitory_neurons	F_e2	AD_down_mito	0	6518	effective_query_below_minimum	skipped_effective_query_below_minimum	FALSE	effective_query_below_minimum	FALSE	effective_query_below_minimum
phase20_sex_apoe_kda_source_v1_run_manifest_v1	primary_Inh_PTPRK_FAM19A1_F_e33_AD_up_mito	primary	Inh PTPRK FAM19A1	Inhibitory_neurons	F_e33	AD_up_mito	2	7019	effective_query_below_minimum	skipped_effective_query_below_minimum	FALSE	effective_query_below_minimum	FALSE	effective_query_below_minimum
phase20_sex_apoe_kda_source_v1_run_manifest_v1	primary_Inh_PTPRK_FAM19A1_F_e33_AD_down_mito	primary	Inh PTPRK FAM19A1	Inhibitory_neurons	F_e33	AD_down_mito	1	7019	effective_query_below_minimum	skipped_effective_query_below_minimum	FALSE	effective_query_below_minimum	FALSE	effective_query_below_minimum
phase20_sex_apoe_kda_source_v1_run_manifest_v1	primary_Inh_PTPRK_FAM19A1_F_e4_AD_up_mito	primary	Inh PTPRK FAM19A1	Inhibitory_neurons	F_e4	AD_up_mito	0	6748	effective_query_below_minimum	skipped_effective_query_below_minimum	FALSE	effective_query_below_minimum	FALSE	effective_query_below_minimum
phase20_sex_apoe_kda_source_v1_run_manifest_v1	primary_Inh_PTPRK_FAM19A1_F_e4_AD_down_mito	primary	Inh PTPRK FAM19A1	Inhibitory_neurons	F_e4	AD_down_mito	1	6748	effective_query_below_minimum	skipped_effective_query_below_minimum	FALSE	effective_query_below_minimum	FALSE	effective_query_below_minimum
phase20_sex_apoe_kda_source_v1_run_manifest_v1	primary_Inh_PTPRK_FAM19A1_M_e2_AD_up_mito	primary	Inh PTPRK FAM19A1	Inhibitory_neurons	M_e2	AD_up_mito	0	6560	effective_query_below_minimum	skipped_effective_query_below_minimum	FALSE	effective_query_below_minimum	FALSE	effective_query_below_minimum
phase20_sex_apoe_kda_source_v1_run_manifest_v1	primary_Inh_PTPRK_FAM19A1_M_e2_AD_down_mito	primary	Inh PTPRK FAM19A1	Inhibitory_neurons	M_e2	AD_down_mito	0	6560	effective_query_below_minimum	skipped_effective_query_below_minimum	FALSE	effective_query_below_minimum	FALSE	effective_query_below_minimum
phase20_sex_apoe_kda_source_v1_run_manifest_v1	primary_Inh_PTPRK_FAM19A1_M_e33_AD_up_mito	primary	Inh PTPRK FAM19A1	Inhibitory_neurons	M_e33	AD_up_mito	1	7133	effective_query_below_minimum	skipped_effective_query_below_minimum	FALSE	effective_query_below_minimum	FALSE	effective_query_below_minimum
phase20_sex_apoe_kda_source_v1_run_manifest_v1	primary_Inh_PTPRK_FAM19A1_M_e33_AD_down_mito	primary	Inh PTPRK FAM19A1	Inhibitory_neurons	M_e33	AD_down_mito	0	7133	effective_query_below_minimum	skipped_effective_query_below_minimum	FALSE	effective_query_below_minimum	FALSE	effective_query_below_minimum
phase20_sex_apoe_kda_source_v1_run_manifest_v1	primary_Inh_PTPRK_FAM19A1_M_e4_AD_up_mito	primary	Inh PTPRK FAM19A1	Inhibitory_neurons	M_e4	AD_up_mito	0	6480	effective_query_below_minimum	skipped_effective_query_below_minimum	FALSE	effective_query_below_minimum	FALSE	effective_query_below_minimum
phase20_sex_apoe_kda_source_v1_run_manifest_v1	primary_Inh_PTPRK_FAM19A1_M_e4_AD_down_mito	primary	Inh PTPRK FAM19A1	Inhibitory_neurons	M_e4	AD_down_mito	0	6480	effective_query_below_minimum	skipped_effective_query_below_minimum	FALSE	effective_query_below_minimum	FALSE	effective_query_below_minimum
phase20_sex_apoe_kda_source_v1_run_manifest_v1	primary_Inh_PVALB_CA8_Chandelier_F_e2_AD_up_mito	primary	Inh PVALB CA8 (Chandelier)	Inhibitory_neurons	F_e2	AD_up_mito	3	7554	eligible	completed_significant	FALSE	effective_query_below_10	TRUE	NA
phase20_sex_apoe_kda_source_v1_run_manifest_v1	primary_Inh_PVALB_CA8_Chandelier_F_e2_AD_down_mito	primary	Inh PVALB CA8 (Chandelier)	Inhibitory_neurons	F_e2	AD_down_mito	0	7554	effective_query_below_minimum	skipped_effective_query_below_minimum	FALSE	effective_query_below_minimum	FALSE	effective_query_below_minimum
phase20_sex_apoe_kda_source_v1_run_manifest_v1	primary_Inh_PVALB_CA8_Chandelier_F_e33_AD_up_mito	primary	Inh PVALB CA8 (Chandelier)	Inhibitory_neurons	F_e33	AD_up_mito	6	7894	eligible	completed_significant	FALSE	effective_query_below_10	TRUE	NA
phase20_sex_apoe_kda_source_v1_run_manifest_v1	primary_Inh_PVALB_CA8_Chandelier_F_e33_AD_down_mito	primary	Inh PVALB CA8 (Chandelier)	Inhibitory_neurons	F_e33	AD_down_mito	9	7894	eligible	completed_significant	FALSE	effective_query_below_10	TRUE	NA
phase20_sex_apoe_kda_source_v1_run_manifest_v1	primary_Inh_PVALB_CA8_Chandelier_F_e4_AD_up_mito	primary	Inh PVALB CA8 (Chandelier)	Inhibitory_neurons	F_e4	AD_up_mito	0	7640	effective_query_below_minimum	skipped_effective_query_below_minimum	FALSE	effective_query_below_minimum	FALSE	effective_query_below_minimum
phase20_sex_apoe_kda_source_v1_run_manifest_v1	primary_Inh_PVALB_CA8_Chandelier_F_e4_AD_down_mito	primary	Inh PVALB CA8 (Chandelier)	Inhibitory_neurons	F_e4	AD_down_mito	13	7640	eligible	completed_significant	TRUE	NA	TRUE	NA
phase20_sex_apoe_kda_source_v1_run_manifest_v1	primary_Inh_PVALB_CA8_Chandelier_M_e2_AD_up_mito	primary	Inh PVALB CA8 (Chandelier)	Inhibitory_neurons	M_e2	AD_up_mito	5	7873	eligible	completed_no_significant	FALSE	effective_query_below_10	TRUE	NA
phase20_sex_apoe_kda_source_v1_run_manifest_v1	primary_Inh_PVALB_CA8_Chandelier_M_e2_AD_down_mito	primary	Inh PVALB CA8 (Chandelier)	Inhibitory_neurons	M_e2	AD_down_mito	8	7873	eligible	completed_no_significant	FALSE	effective_query_below_10	TRUE	NA
phase20_sex_apoe_kda_source_v1_run_manifest_v1	primary_Inh_PVALB_CA8_Chandelier_M_e33_AD_up_mito	primary	Inh PVALB CA8 (Chandelier)	Inhibitory_neurons	M_e33	AD_up_mito	0	7577	effective_query_below_minimum	skipped_effective_query_below_minimum	FALSE	effective_query_below_minimum	FALSE	effective_query_below_minimum
phase20_sex_apoe_kda_source_v1_run_manifest_v1	primary_Inh_PVALB_CA8_Chandelier_M_e33_AD_down_mito	primary	Inh PVALB CA8 (Chandelier)	Inhibitory_neurons	M_e33	AD_down_mito	7	7577	eligible	completed_significant	FALSE	effective_query_below_10	TRUE	NA
phase20_sex_apoe_kda_source_v1_run_manifest_v1	primary_Inh_PVALB_CA8_Chandelier_M_e4_AD_up_mito	primary	Inh PVALB CA8 (Chandelier)	Inhibitory_neurons	M_e4	AD_up_mito	1	7366	effective_query_below_minimum	skipped_effective_query_below_minimum	FALSE	effective_query_below_minimum	FALSE	effective_query_below_minimum
phase20_sex_apoe_kda_source_v1_run_manifest_v1	primary_Inh_PVALB_CA8_Chandelier_M_e4_AD_down_mito	primary	Inh PVALB CA8 (Chandelier)	Inhibitory_neurons	M_e4	AD_down_mito	7	7366	eligible	completed_significant	FALSE	effective_query_below_10	TRUE	NA
phase20_sex_apoe_kda_source_v1_run_manifest_v1	primary_Inh_PVALB_HTR4_F_e2_AD_up_mito	primary	Inh PVALB HTR4	Inhibitory_neurons	F_e2	AD_up_mito	37	8606	eligible	completed_significant	TRUE	NA	TRUE	NA
phase20_sex_apoe_kda_source_v1_run_manifest_v1	primary_Inh_PVALB_HTR4_F_e2_AD_down_mito	primary	Inh PVALB HTR4	Inhibitory_neurons	F_e2	AD_down_mito	13	8606	eligible	completed_significant	TRUE	NA	TRUE	NA
phase20_sex_apoe_kda_source_v1_run_manifest_v1	primary_Inh_PVALB_HTR4_F_e33_AD_up_mito	primary	Inh PVALB HTR4	Inhibitory_neurons	F_e33	AD_up_mito	5	8496	eligible	completed_significant	FALSE	effective_query_below_10	TRUE	NA
phase20_sex_apoe_kda_source_v1_run_manifest_v1	primary_Inh_PVALB_HTR4_F_e33_AD_down_mito	primary	Inh PVALB HTR4	Inhibitory_neurons	F_e33	AD_down_mito	4	8496	eligible	completed_significant	FALSE	effective_query_below_10	TRUE	NA
phase20_sex_apoe_kda_source_v1_run_manifest_v1	primary_Inh_PVALB_HTR4_F_e4_AD_up_mito	primary	Inh PVALB HTR4	Inhibitory_neurons	F_e4	AD_up_mito	9	8499	eligible	completed_no_significant	FALSE	effective_query_below_10	TRUE	NA
phase20_sex_apoe_kda_source_v1_run_manifest_v1	primary_Inh_PVALB_HTR4_F_e4_AD_down_mito	primary	Inh PVALB HTR4	Inhibitory_neurons	F_e4	AD_down_mito	72	8499	eligible	completed_significant	TRUE	NA	TRUE	NA
phase20_sex_apoe_kda_source_v1_run_manifest_v1	primary_Inh_PVALB_HTR4_M_e2_AD_up_mito	primary	Inh PVALB HTR4	Inhibitory_neurons	M_e2	AD_up_mito	100	8668	eligible	completed_significant	TRUE	NA	TRUE	NA
phase20_sex_apoe_kda_source_v1_run_manifest_v1	primary_Inh_PVALB_HTR4_M_e2_AD_down_mito	primary	Inh PVALB HTR4	Inhibitory_neurons	M_e2	AD_down_mito	60	8668	eligible	completed_significant	TRUE	NA	TRUE	NA
phase20_sex_apoe_kda_source_v1_run_manifest_v1	primary_Inh_PVALB_HTR4_M_e33_AD_up_mito	primary	Inh PVALB HTR4	Inhibitory_neurons	M_e33	AD_up_mito	1	8463	effective_query_below_minimum	skipped_effective_query_below_minimum	FALSE	effective_query_below_minimum	FALSE	effective_query_below_minimum
phase20_sex_apoe_kda_source_v1_run_manifest_v1	primary_Inh_PVALB_HTR4_M_e33_AD_down_mito	primary	Inh PVALB HTR4	Inhibitory_neurons	M_e33	AD_down_mito	3	8463	eligible	completed_significant	FALSE	effective_query_below_10	TRUE	NA
phase20_sex_apoe_kda_source_v1_run_manifest_v1	primary_Inh_PVALB_HTR4_M_e4_AD_up_mito	primary	Inh PVALB HTR4	Inhibitory_neurons	M_e4	AD_up_mito	3	8396	eligible	completed_significant	FALSE	effective_query_below_10	TRUE	NA
phase20_sex_apoe_kda_source_v1_run_manifest_v1	primary_Inh_PVALB_HTR4_M_e4_AD_down_mito	primary	Inh PVALB HTR4	Inhibitory_neurons	M_e4	AD_down_mito	38	8396	eligible	completed_significant	TRUE	NA	TRUE	NA
phase20_sex_apoe_kda_source_v1_run_manifest_v1	primary_Inh_PVALB_SULF1_F_e2_AD_up_mito	primary	Inh PVALB SULF1	Inhibitory_neurons	F_e2	AD_up_mito	10	8512	eligible	completed_significant	TRUE	NA	TRUE	NA
phase20_sex_apoe_kda_source_v1_run_manifest_v1	primary_Inh_PVALB_SULF1_F_e2_AD_down_mito	primary	Inh PVALB SULF1	Inhibitory_neurons	F_e2	AD_down_mito	2	8512	effective_query_below_minimum	skipped_effective_query_below_minimum	FALSE	effective_query_below_minimum	FALSE	effective_query_below_minimum
phase20_sex_apoe_kda_source_v1_run_manifest_v1	primary_Inh_PVALB_SULF1_F_e33_AD_up_mito	primary	Inh PVALB SULF1	Inhibitory_neurons	F_e33	AD_up_mito	4	8435	eligible	completed_significant	FALSE	effective_query_below_10	TRUE	NA
phase20_sex_apoe_kda_source_v1_run_manifest_v1	primary_Inh_PVALB_SULF1_F_e33_AD_down_mito	primary	Inh PVALB SULF1	Inhibitory_neurons	F_e33	AD_down_mito	5	8435	eligible	completed_no_significant	FALSE	effective_query_below_10	TRUE	NA
phase20_sex_apoe_kda_source_v1_run_manifest_v1	primary_Inh_PVALB_SULF1_F_e4_AD_up_mito	primary	Inh PVALB SULF1	Inhibitory_neurons	F_e4	AD_up_mito	2	8438	effective_query_below_minimum	skipped_effective_query_below_minimum	FALSE	effective_query_below_minimum	FALSE	effective_query_below_minimum
phase20_sex_apoe_kda_source_v1_run_manifest_v1	primary_Inh_PVALB_SULF1_F_e4_AD_down_mito	primary	Inh PVALB SULF1	Inhibitory_neurons	F_e4	AD_down_mito	17	8438	eligible	completed_significant	TRUE	NA	TRUE	NA
phase20_sex_apoe_kda_source_v1_run_manifest_v1	primary_Inh_PVALB_SULF1_M_e2_AD_up_mito	primary	Inh PVALB SULF1	Inhibitory_neurons	M_e2	AD_up_mito	18	8529	eligible	completed_no_significant	TRUE	NA	TRUE	NA
phase20_sex_apoe_kda_source_v1_run_manifest_v1	primary_Inh_PVALB_SULF1_M_e2_AD_down_mito	primary	Inh PVALB SULF1	Inhibitory_neurons	M_e2	AD_down_mito	29	8529	eligible	completed_significant	TRUE	NA	TRUE	NA
phase20_sex_apoe_kda_source_v1_run_manifest_v1	primary_Inh_PVALB_SULF1_M_e33_AD_up_mito	primary	Inh PVALB SULF1	Inhibitory_neurons	M_e33	AD_up_mito	5	8332	eligible	completed_significant	FALSE	effective_query_below_10	TRUE	NA
phase20_sex_apoe_kda_source_v1_run_manifest_v1	primary_Inh_PVALB_SULF1_M_e33_AD_down_mito	primary	Inh PVALB SULF1	Inhibitory_neurons	M_e33	AD_down_mito	5	8332	eligible	completed_significant	FALSE	effective_query_below_10	TRUE	NA
phase20_sex_apoe_kda_source_v1_run_manifest_v1	primary_Inh_PVALB_SULF1_M_e4_AD_up_mito	primary	Inh PVALB SULF1	Inhibitory_neurons	M_e4	AD_up_mito	0	8348	effective_query_below_minimum	skipped_effective_query_below_minimum	FALSE	effective_query_below_minimum	FALSE	effective_query_below_minimum
phase20_sex_apoe_kda_source_v1_run_manifest_v1	primary_Inh_PVALB_SULF1_M_e4_AD_down_mito	primary	Inh PVALB SULF1	Inhibitory_neurons	M_e4	AD_down_mito	4	8348	eligible	completed_no_significant	FALSE	effective_query_below_10	TRUE	NA
phase20_sex_apoe_kda_source_v1_run_manifest_v1	primary_Inh_RYR3_TSHZ2_F_e2_AD_up_mito	primary	Inh RYR3 TSHZ2	Inhibitory_neurons	F_e2	AD_up_mito	4	7169	eligible	completed_significant	FALSE	effective_query_below_10	TRUE	NA
phase20_sex_apoe_kda_source_v1_run_manifest_v1	primary_Inh_RYR3_TSHZ2_F_e2_AD_down_mito	primary	Inh RYR3 TSHZ2	Inhibitory_neurons	F_e2	AD_down_mito	0	7169	effective_query_below_minimum	skipped_effective_query_below_minimum	FALSE	effective_query_below_minimum	FALSE	effective_query_below_minimum
phase20_sex_apoe_kda_source_v1_run_manifest_v1	primary_Inh_RYR3_TSHZ2_F_e33_AD_up_mito	primary	Inh RYR3 TSHZ2	Inhibitory_neurons	F_e33	AD_up_mito	9	7508	eligible	completed_significant	FALSE	effective_query_below_10	TRUE	NA
phase20_sex_apoe_kda_source_v1_run_manifest_v1	primary_Inh_RYR3_TSHZ2_F_e33_AD_down_mito	primary	Inh RYR3 TSHZ2	Inhibitory_neurons	F_e33	AD_down_mito	2	7508	effective_query_below_minimum	skipped_effective_query_below_minimum	FALSE	effective_query_below_minimum	FALSE	effective_query_below_minimum
phase20_sex_apoe_kda_source_v1_run_manifest_v1	primary_Inh_RYR3_TSHZ2_F_e4_AD_up_mito	primary	Inh RYR3 TSHZ2	Inhibitory_neurons	F_e4	AD_up_mito	0	7492	effective_query_below_minimum	skipped_effective_query_below_minimum	FALSE	effective_query_below_minimum	FALSE	effective_query_below_minimum
phase20_sex_apoe_kda_source_v1_run_manifest_v1	primary_Inh_RYR3_TSHZ2_F_e4_AD_down_mito	primary	Inh RYR3 TSHZ2	Inhibitory_neurons	F_e4	AD_down_mito	7	7492	eligible	completed_significant	FALSE	effective_query_below_10	TRUE	NA
