schema_version	library	pathway	pathway_url	background_definition	background_gene_count	displayed_mapped_gene_count	pathway_background_gene_count	overlap_gene_count	overlap_genes	fold_enrichment	raw_hypergeometric_p	bh_fdr	selected_representative	pathway_code	pathway_display_label	pathway_color	selection_rule
phase18_rpl11_deep_dive_v1	MSigDB C2:CP v2026.1 Hs symbols	WP_OXIDATIVE_PHOSPHORYLATION	https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/WP_OXIDATIVE_PHOSPHORYLATION	all excitatory Bayesian-network genes represented in MSigDB C2:CP	6952	34	49	5	ATP5ME;ATP5PF;NDUFB9;NDUFS5;NDUFS6	20.8643457382953	3.36824576517025e-06	0.00014286291184466	FALSE	NA	NA	NA	NA
phase18_rpl11_deep_dive_v1	MSigDB C2:CP v2026.1 Hs symbols	REACTOME_SARS_COV_1_INFECTION	https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/REACTOME_SARS_COV_1_INFECTION	all excitatory Bayesian-network genes represented in MSigDB C2:CP	6952	34	104	6	RPS12;RPS13;RPS15;RPS23;RPS27A;RPS9	11.7963800904977	9.28359154760136e-06	0.000384384897649495	FALSE	NA	NA	NA	NA
phase18_rpl11_deep_dive_v1	MSigDB C2:CP v2026.1 Hs symbols	WP_22Q112_DISTAL_CNV	https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/WP_22Q112_DISTAL_CNV	all excitatory Bayesian-network genes represented in MSigDB C2:CP	6952	34	111	6	RPS12;RPS13;RPS15;RPS23;RPS27A;RPS9	11.0524642289348	1.3519741068487e-05	0.000546763481816253	FALSE	NA	NA	NA	NA
phase18_rpl11_deep_dive_v1	MSigDB C2:CP v2026.1 Hs symbols	REACTOME_MITOCHONDRIAL_PROTEIN_DEGRADATION	https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/REACTOME_MITOCHONDRIAL_PROTEIN_DEGRADATION	all excitatory Bayesian-network genes represented in MSigDB C2:CP	6952	34	83	5	ATP5PF;PDHB;SLC25A5;SMDT1;UQCRQ	12.3175053153792	4.55483379735283e-05	0.00180019453945377	TRUE	D	Mitochondrial protein degradation	#D55E00	nonredundant representative with BH FDR < 0.05 and at least 3 displayed genes
phase18_rpl11_deep_dive_v1	MSigDB C2:CP v2026.1 Hs symbols	REACTOME_SARS_COV_2_HOST_INTERACTIONS	https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/REACTOME_SARS_COV_2_HOST_INTERACTIONS	all excitatory Bayesian-network genes represented in MSigDB C2:CP	6952	34	140	6	RPS12;RPS13;RPS15;RPS23;RPS27A;RPS9	8.76302521008403	5.06380926091355e-05	0.00195688095660637	FALSE	NA	NA	NA	NA
phase18_rpl11_deep_dive_v1	MSigDB C2:CP v2026.1 Hs symbols	REACTOME_CRISTAE_FORMATION	https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/REACTOME_CRISTAE_FORMATION	all excitatory Bayesian-network genes represented in MSigDB C2:CP	6952	34	24	3	APOO;ATP5ME;ATP5PF	25.5588235294118	0.000201687877730023	0.00762467868201109	TRUE	C	Cristae formation	#009E73	nonredundant representative with BH FDR < 0.05 and at least 3 displayed genes
phase18_rpl11_deep_dive_v1	MSigDB C2:CP v2026.1 Hs symbols	REACTOME_SARS_COV_2_INFECTION	https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/REACTOME_SARS_COV_2_INFECTION	all excitatory Bayesian-network genes represented in MSigDB C2:CP	6952	34	208	6	RPS12;RPS13;RPS15;RPS23;RPS27A;RPS9	5.89819004524887	0.000445251949734423	0.0164743221401737	FALSE	NA	NA	NA	NA
phase18_rpl11_deep_dive_v1	MSigDB C2:CP v2026.1 Hs symbols	WP_16P122_COPY_NUMBER_VARIATION_SYNDROME_520KB	https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/WP_16P122_COPY_NUMBER_VARIATION_SYNDROME_520KB	all excitatory Bayesian-network genes represented in MSigDB C2:CP	6952	34	44	3	COX7C;UQCRFS1;UQCRQ	13.9411764705882	0.00123446525532943	0.044723647479539	FALSE	NA	NA	NA	NA
phase18_rpl11_deep_dive_v1	MSigDB C2:CP v2026.1 Hs symbols	KEGG_CARDIAC_MUSCLE_CONTRACTION	https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/KEGG_CARDIAC_MUSCLE_CONTRACTION	all excitatory Bayesian-network genes represented in MSigDB C2:CP	6952	34	46	3	COX7C;UQCRFS1;UQCRQ	13.3350383631714	0.00140551115746583	0.0498813041394506	FALSE	NA	NA	NA	NA
phase18_rpl11_deep_dive_v1	MSigDB C2:CP v2026.1 Hs symbols	REACTOME_SARS_COV_INFECTIONS	https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/REACTOME_SARS_COV_INFECTIONS	all excitatory Bayesian-network genes represented in MSigDB C2:CP	6952	34	285	6	RPS12;RPS13;RPS15;RPS23;RPS27A;RPS9	4.3046439628483	0.00229556714148552	0.0798398251808665	FALSE	NA	NA	NA	NA
phase18_rpl11_deep_dive_v1	MSigDB C2:CP v2026.1 Hs symbols	REACTOME_COMPLEX_III_ASSEMBLY	https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/REACTOME_COMPLEX_III_ASSEMBLY	all excitatory Bayesian-network genes represented in MSigDB C2:CP	6952	34	19	2	UQCRFS1;UQCRQ	21.5232198142415	0.00376864617964172	0.12850344522347	FALSE	NA	NA	NA	NA
phase18_rpl11_deep_dive_v1	MSigDB C2:CP v2026.1 Hs symbols	REACTOME_CELLULAR_RESPONSE_TO_CHEMICAL_STRESS	https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/REACTOME_CELLULAR_RESPONSE_TO_CHEMICAL_STRESS	all excitatory Bayesian-network genes represented in MSigDB C2:CP	6952	34	136	4	COX7C;PSMB6;RPS27A;TXNRD1	6.01384083044983	0.00412204629063203	0.137850740373252	FALSE	NA	NA	NA	NA
phase18_rpl11_deep_dive_v1	MSigDB C2:CP v2026.1 Hs symbols	REACTOME_NUCLEAR_EVENTS_MEDIATED_BY_NFE2L2	https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/REACTOME_NUCLEAR_EVENTS_MEDIATED_BY_NFE2L2	all excitatory Bayesian-network genes represented in MSigDB C2:CP	6952	34	68	3	PSMB6;RPS27A;TXNRD1	9.02076124567474	0.00431237998263266	0.141494882826381	FALSE	NA	NA	NA	NA
phase18_rpl11_deep_dive_v1	MSigDB C2:CP v2026.1 Hs symbols	REACTOME_MITOCHONDRIAL_BIOGENESIS	https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/REACTOME_MITOCHONDRIAL_BIOGENESIS	all excitatory Bayesian-network genes represented in MSigDB C2:CP	6952	34	78	3	APOO;ATP5ME;ATP5PF	7.86425339366516	0.00633217650729267	0.203919536040407	FALSE	NA	NA	NA	NA
phase18_rpl11_deep_dive_v1	MSigDB C2:CP v2026.1 Hs symbols	WP_SELENIUM_METABOLISM_AND_SELENOPROTEINS	https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/WP_SELENIUM_METABOLISM_AND_SELENOPROTEINS	all excitatory Bayesian-network genes represented in MSigDB C2:CP	6952	34	28	2	RPL30;TXNRD1	14.6050420168067	0.00810468081426762	0.256255271563843	FALSE	NA	NA	NA	NA
phase18_rpl11_deep_dive_v1	MSigDB C2:CP v2026.1 Hs symbols	REACTOME_REGULATION_OF_PYRUVATE_METABOLISM	https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/REACTOME_REGULATION_OF_PYRUVATE_METABOLISM	all excitatory Bayesian-network genes represented in MSigDB C2:CP	6952	34	29	2	PDHB;RPS27A	14.1014198782961	0.00867850315783558	0.26949851770493	FALSE	NA	NA	NA	NA
phase18_rpl11_deep_dive_v1	MSigDB C2:CP v2026.1 Hs symbols	REACTOME_KEAP1_NFE2L2_PATHWAY	https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/REACTOME_KEAP1_NFE2L2_PATHWAY	all excitatory Bayesian-network genes represented in MSigDB C2:CP	6952	34	88	3	PSMB6;RPS27A;TXNRD1	6.97058823529412	0.0088356403755648	0.269564537072056	FALSE	NA	NA	NA	NA
phase18_rpl11_deep_dive_v1	MSigDB C2:CP v2026.1 Hs symbols	KEGG_MEDICUS_REFERENCE_26S_PROTEASOME_MEDIATED_PROTEIN_DEGRADATION	https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/KEGG_MEDICUS_REFERENCE_26S_PROTEASOME_MEDIATED_PROTEIN_DEGRADATION	all excitatory Bayesian-network genes represented in MSigDB C2:CP	6952	34	35	2	PSMB6;RPS27A	11.6840336134454	0.0124879719990425	0.367340258919726	FALSE	NA	NA	NA	NA
phase18_rpl11_deep_dive_v1	MSigDB C2:CP v2026.1 Hs symbols	KEGG_MEDICUS_VARIANT_MUTATION_INACTIVATED_UBQLN2_TO_26S_PROTEASOME_MEDIATED_PROTEIN_DEGRADATION	https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/KEGG_MEDICUS_VARIANT_MUTATION_INACTIVATED_UBQLN2_TO_26S_PROTEASOME_MEDIATED_PROTEIN_DEGRADATION	all excitatory Bayesian-network genes represented in MSigDB C2:CP	6952	34	36	2	PSMB6;RPS27A	11.359477124183	0.0131823513132786	0.367340258919726	FALSE	NA	NA	NA	NA
phase18_rpl11_deep_dive_v1	MSigDB C2:CP v2026.1 Hs symbols	KEGG_MEDICUS_VARIANT_MUTATION_INACTIVATED_VCP_TO_26S_PROTEASOME_MEDIATED_PROTEIN_DEGRADATION	https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/KEGG_MEDICUS_VARIANT_MUTATION_INACTIVATED_VCP_TO_26S_PROTEASOME_MEDIATED_PROTEIN_DEGRADATION	all excitatory Bayesian-network genes represented in MSigDB C2:CP	6952	34	36	2	PSMB6;RPS27A	11.359477124183	0.0131823513132786	0.367340258919726	FALSE	NA	NA	NA	NA
phase18_rpl11_deep_dive_v1	MSigDB C2:CP v2026.1 Hs symbols	REACTOME_REGULATION_OF_APOPTOSIS	https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/REACTOME_REGULATION_OF_APOPTOSIS	all excitatory Bayesian-network genes represented in MSigDB C2:CP	6952	34	36	2	PSMB6;RPS27A	11.359477124183	0.0131823513132786	0.367340258919726	FALSE	NA	NA	NA	NA
phase18_rpl11_deep_dive_v1	MSigDB C2:CP v2026.1 Hs symbols	REACTOME_UBIQUITIN_DEPENDENT_DEGRADATION_OF_CYCLIN_D	https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/REACTOME_UBIQUITIN_DEPENDENT_DEGRADATION_OF_CYCLIN_D	all excitatory Bayesian-network genes represented in MSigDB C2:CP	6952	34	36	2	PSMB6;RPS27A	11.359477124183	0.0131823513132786	0.367340258919726	FALSE	NA	NA	NA	NA
phase18_rpl11_deep_dive_v1	MSigDB C2:CP v2026.1 Hs symbols	KEGG_MEDICUS_VARIANT_MUTATION_CAUSED_ABERRANT_SOD1_TO_26S_PROTEASOME_MEDIATED_PROTEIN_DEGRADATION	https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/KEGG_MEDICUS_VARIANT_MUTATION_CAUSED_ABERRANT_SOD1_TO_26S_PROTEASOME_MEDIATED_PROTEIN_DEGRADATION	all excitatory Bayesian-network genes represented in MSigDB C2:CP	6952	34	37	2	PSMB6;RPS27A	11.0524642289348	0.0138932653807464	0.367340258919726	FALSE	NA	NA	NA	NA
phase18_rpl11_deep_dive_v1	MSigDB C2:CP v2026.1 Hs symbols	REACTOME_HOST_INTERACTIONS_OF_HIV_FACTORS	https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/REACTOME_HOST_INTERACTIONS_OF_HIV_FACTORS	all excitatory Bayesian-network genes represented in MSigDB C2:CP	6952	34	104	3	PSMB6;RPS27A;SLC25A5	5.89819004524887	0.0139053626887415	0.367340258919726	FALSE	NA	NA	NA	NA
phase18_rpl11_deep_dive_v1	MSigDB C2:CP v2026.1 Hs symbols	REACTOME_SCF_BETA_TRCP_MEDIATED_DEGRADATION_OF_EMI1	https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/REACTOME_SCF_BETA_TRCP_MEDIATED_DEGRADATION_OF_EMI1	all excitatory Bayesian-network genes represented in MSigDB C2:CP	6952	34	38	2	PSMB6;RPS27A	10.7616099071207	0.0146205458357801	0.367340258919726	FALSE	NA	NA	NA	NA
phase18_rpl11_deep_dive_v1	MSigDB C2:CP v2026.1 Hs symbols	REACTOME_VIF_MEDIATED_DEGRADATION_OF_APOBEC3G	https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/REACTOME_VIF_MEDIATED_DEGRADATION_OF_APOBEC3G	all excitatory Bayesian-network genes represented in MSigDB C2:CP	6952	34	38	2	PSMB6;RPS27A	10.7616099071207	0.0146205458357801	0.367340258919726	FALSE	NA	NA	NA	NA
phase18_rpl11_deep_dive_v1	MSigDB C2:CP v2026.1 Hs symbols	REACTOME_AUF1_HNRNP_D0_BINDS_AND_DESTABILIZES_MRNA	https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/REACTOME_AUF1_HNRNP_D0_BINDS_AND_DESTABILIZES_MRNA	all excitatory Bayesian-network genes represented in MSigDB C2:CP	6952	34	39	2	PSMB6;RPS27A	10.4856711915535	0.0153640254794276	0.367340258919726	FALSE	NA	NA	NA	NA
phase18_rpl11_deep_dive_v1	MSigDB C2:CP v2026.1 Hs symbols	REACTOME_FBXL7_DOWN_REGULATES_AURKA_DURING_MITOTIC_ENTRY_AND_IN_EARLY_MITOSIS	https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/REACTOME_FBXL7_DOWN_REGULATES_AURKA_DURING_MITOTIC_ENTRY_AND_IN_EARLY_MITOSIS	all excitatory Bayesian-network genes represented in MSigDB C2:CP	6952	34	39	2	PSMB6;RPS27A	10.4856711915535	0.0153640254794276	0.367340258919726	FALSE	NA	NA	NA	NA
phase18_rpl11_deep_dive_v1	MSigDB C2:CP v2026.1 Hs symbols	REACTOME_GSK3B_MEDIATED_PROTEASOMAL_DEGRADATION_OF_PD_L1_CD274	https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/REACTOME_GSK3B_MEDIATED_PROTEASOMAL_DEGRADATION_OF_PD_L1_CD274	all excitatory Bayesian-network genes represented in MSigDB C2:CP	6952	34	39	2	PSMB6;RPS27A	10.4856711915535	0.0153640254794276	0.367340258919726	FALSE	NA	NA	NA	NA
phase18_rpl11_deep_dive_v1	MSigDB C2:CP v2026.1 Hs symbols	REACTOME_PYRUVATE_METABOLISM	https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/REACTOME_PYRUVATE_METABOLISM	all excitatory Bayesian-network genes represented in MSigDB C2:CP	6952	34	39	2	PDHB;RPS27A	10.4856711915535	0.0153640254794276	0.367340258919726	FALSE	NA	NA	NA	NA
phase18_rpl11_deep_dive_v1	MSigDB C2:CP v2026.1 Hs symbols	REACTOME_SCF_SKP2_MEDIATED_DEGRADATION_OF_P27_P21	https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/REACTOME_SCF_SKP2_MEDIATED_DEGRADATION_OF_P27_P21	all excitatory Bayesian-network genes represented in MSigDB C2:CP	6952	34	39	2	PSMB6;RPS27A	10.4856711915535	0.0153640254794276	0.367340258919726	FALSE	NA	NA	NA	NA
phase18_rpl11_deep_dive_v1	MSigDB C2:CP v2026.1 Hs symbols	REACTOME_STABILIZATION_OF_P53	https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/REACTOME_STABILIZATION_OF_P53	all excitatory Bayesian-network genes represented in MSigDB C2:CP	6952	34	39	2	PSMB6;RPS27A	10.4856711915535	0.0153640254794276	0.367340258919726	FALSE	NA	NA	NA	NA
phase18_rpl11_deep_dive_v1	MSigDB C2:CP v2026.1 Hs symbols	REACTOME_DEGRADATION_OF_AXIN	https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/REACTOME_DEGRADATION_OF_AXIN	all excitatory Bayesian-network genes represented in MSigDB C2:CP	6952	34	40	2	PSMB6;RPS27A	10.2235294117647	0.0161235382725998	0.367340258919726	FALSE	NA	NA	NA	NA
phase18_rpl11_deep_dive_v1	MSigDB C2:CP v2026.1 Hs symbols	REACTOME_NEGATIVE_REGULATION_OF_NOTCH4_SIGNALING	https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/REACTOME_NEGATIVE_REGULATION_OF_NOTCH4_SIGNALING	all excitatory Bayesian-network genes represented in MSigDB C2:CP	6952	34	40	2	PSMB6;RPS27A	10.2235294117647	0.0161235382725998	0.367340258919726	FALSE	NA	NA	NA	NA
phase18_rpl11_deep_dive_v1	MSigDB C2:CP v2026.1 Hs symbols	REACTOME_ASYMMETRIC_LOCALIZATION_OF_PCP_PROTEINS	https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/REACTOME_ASYMMETRIC_LOCALIZATION_OF_PCP_PROTEINS	all excitatory Bayesian-network genes represented in MSigDB C2:CP	6952	34	41	2	PSMB6;RPS27A	9.974175035868	0.0168989193292571	0.367340258919726	FALSE	NA	NA	NA	NA
phase18_rpl11_deep_dive_v1	MSigDB C2:CP v2026.1 Hs symbols	REACTOME_DEGRADATION_OF_DVL	https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/REACTOME_DEGRADATION_OF_DVL	all excitatory Bayesian-network genes represented in MSigDB C2:CP	6952	34	41	2	PSMB6;RPS27A	9.974175035868	0.0168989193292571	0.367340258919726	FALSE	NA	NA	NA	NA
phase18_rpl11_deep_dive_v1	MSigDB C2:CP v2026.1 Hs symbols	REACTOME_HH_MUTANTS_ABROGATE_LIGAND_SECRETION	https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/REACTOME_HH_MUTANTS_ABROGATE_LIGAND_SECRETION	all excitatory Bayesian-network genes represented in MSigDB C2:CP	6952	34	41	2	PSMB6;RPS27A	9.974175035868	0.0168989193292571	0.367340258919726	FALSE	NA	NA	NA	NA
phase18_rpl11_deep_dive_v1	MSigDB C2:CP v2026.1 Hs symbols	REACTOME_P53_DEPENDENT_G1_DNA_DAMAGE_RESPONSE	https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/REACTOME_P53_DEPENDENT_G1_DNA_DAMAGE_RESPONSE	all excitatory Bayesian-network genes represented in MSigDB C2:CP	6952	34	41	2	PSMB6;RPS27A	9.974175035868	0.0168989193292571	0.367340258919726	FALSE	NA	NA	NA	NA
phase18_rpl11_deep_dive_v1	MSigDB C2:CP v2026.1 Hs symbols	REACTOME_REGULATION_OF_RUNX3_EXPRESSION_AND_ACTIVITY	https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/REACTOME_REGULATION_OF_RUNX3_EXPRESSION_AND_ACTIVITY	all excitatory Bayesian-network genes represented in MSigDB C2:CP	6952	34	41	2	PSMB6;RPS27A	9.974175035868	0.0168989193292571	0.367340258919726	FALSE	NA	NA	NA	NA
phase18_rpl11_deep_dive_v1	MSigDB C2:CP v2026.1 Hs symbols	REACTOME_SPOP_MEDIATED_PROTEASOMAL_DEGRADATION_OF_PD_L1_CD274	https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/REACTOME_SPOP_MEDIATED_PROTEASOMAL_DEGRADATION_OF_PD_L1_CD274	all excitatory Bayesian-network genes represented in MSigDB C2:CP	6952	34	41	2	PSMB6;RPS27A	9.974175035868	0.0168989193292571	0.367340258919726	FALSE	NA	NA	NA	NA
phase18_rpl11_deep_dive_v1	MSigDB C2:CP v2026.1 Hs symbols	REACTOME_DECTIN_1_MEDIATED_NONCANONICAL_NF_KB_SIGNALING	https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/REACTOME_DECTIN_1_MEDIATED_NONCANONICAL_NF_KB_SIGNALING	all excitatory Bayesian-network genes represented in MSigDB C2:CP	6952	34	43	2	PSMB6;RPS27A	9.51025991792066	0.0184966324134822	0.392263948378605	FALSE	NA	NA	NA	NA
phase18_rpl11_deep_dive_v1	MSigDB C2:CP v2026.1 Hs symbols	REACTOME_DEGRADATION_OF_GLI1_BY_THE_PROTEASOME	https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/REACTOME_DEGRADATION_OF_GLI1_BY_THE_PROTEASOME	all excitatory Bayesian-network genes represented in MSigDB C2:CP	6952	34	43	2	PSMB6;RPS27A	9.51025991792066	0.0184966324134822	0.392263948378605	FALSE	NA	NA	NA	NA
phase18_rpl11_deep_dive_v1	MSigDB C2:CP v2026.1 Hs symbols	REACTOME_HEDGEHOG_LIGAND_BIOGENESIS	https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/REACTOME_HEDGEHOG_LIGAND_BIOGENESIS	all excitatory Bayesian-network genes represented in MSigDB C2:CP	6952	34	45	2	PSMB6;RPS27A	9.0875816993464	0.0201558684481025	0.407570409665701	FALSE	NA	NA	NA	NA
phase18_rpl11_deep_dive_v1	MSigDB C2:CP v2026.1 Hs symbols	REACTOME_RUNX1_REGULATES_TRANSCRIPTION_OF_GENES_INVOLVED_IN_DIFFERENTIATION_OF_HSCS	https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/REACTOME_RUNX1_REGULATES_TRANSCRIPTION_OF_GENES_INVOLVED_IN_DIFFERENTIATION_OF_HSCS	all excitatory Bayesian-network genes represented in MSigDB C2:CP	6952	34	45	2	PSMB6;RPS27A	9.0875816993464	0.0201558684481025	0.407570409665701	FALSE	NA	NA	NA	NA
phase18_rpl11_deep_dive_v1	MSigDB C2:CP v2026.1 Hs symbols	REACTOME_THE_ROLE_OF_GTSE1_IN_G2_M_PROGRESSION_AFTER_G2_CHECKPOINT	https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/REACTOME_THE_ROLE_OF_GTSE1_IN_G2_M_PROGRESSION_AFTER_G2_CHECKPOINT	all excitatory Bayesian-network genes represented in MSigDB C2:CP	6952	34	45	2	PSMB6;RPS27A	9.0875816993464	0.0201558684481025	0.407570409665701	FALSE	NA	NA	NA	NA
phase18_rpl11_deep_dive_v1	MSigDB C2:CP v2026.1 Hs symbols	REACTOME_UBIQUITIN_MEDIATED_DEGRADATION_OF_PHOSPHORYLATED_CDC25A	https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/REACTOME_UBIQUITIN_MEDIATED_DEGRADATION_OF_PHOSPHORYLATED_CDC25A	all excitatory Bayesian-network genes represented in MSigDB C2:CP	6952	34	45	2	PSMB6;RPS27A	9.0875816993464	0.0201558684481025	0.407570409665701	FALSE	NA	NA	NA	NA
phase18_rpl11_deep_dive_v1	MSigDB C2:CP v2026.1 Hs symbols	REACTOME_DEGRADATION_OF_CRY_AND_PER_PROTEINS	https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/REACTOME_DEGRADATION_OF_CRY_AND_PER_PROTEINS	all excitatory Bayesian-network genes represented in MSigDB C2:CP	6952	34	46	2	PSMB6;RPS27A	8.89002557544757	0.0210081574158587	0.419921675243429	FALSE	NA	NA	NA	NA
phase18_rpl11_deep_dive_v1	MSigDB C2:CP v2026.1 Hs symbols	REACTOME_ABC_TRANSPORTER_DISORDERS	https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/REACTOME_ABC_TRANSPORTER_DISORDERS	all excitatory Bayesian-network genes represented in MSigDB C2:CP	6952	34	47	2	PSMB6;RPS27A	8.7008760951189	0.0218753491678309	0.432286729577931	FALSE	NA	NA	NA	NA
phase18_rpl11_deep_dive_v1	MSigDB C2:CP v2026.1 Hs symbols	PID_P53_REGULATION_PATHWAY	https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/PID_P53_REGULATION_PATHWAY	all excitatory Bayesian-network genes represented in MSigDB C2:CP	6952	34	48	2	RPL11;RPL5	8.51960784313725	0.0227572867015377	0.439721350821935	FALSE	NA	NA	NA	NA
phase18_rpl11_deep_dive_v1	MSigDB C2:CP v2026.1 Hs symbols	REACTOME_ORC1_REMOVAL_FROM_CHROMATIN	https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/REACTOME_ORC1_REMOVAL_FROM_CHROMATIN	all excitatory Bayesian-network genes represented in MSigDB C2:CP	6952	34	48	2	PSMB6;RPS27A	8.51960784313725	0.0227572867015377	0.439721350821935	FALSE	NA	NA	NA	NA
phase18_rpl11_deep_dive_v1	MSigDB C2:CP v2026.1 Hs symbols	REACTOME_AMPK_INDUCED_ERAD_AND_LYSOSOME_MEDIATED_DEGRADATION_OF_PD_L1_CD274	https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/REACTOME_AMPK_INDUCED_ERAD_AND_LYSOSOME_MEDIATED_DEGRADATION_OF_PD_L1_CD274	all excitatory Bayesian-network genes represented in MSigDB C2:CP	6952	34	49	2	PSMB6;RPS27A	8.34573829531813	0.0236538141143185	0.442300889729032	FALSE	NA	NA	NA	NA
phase18_rpl11_deep_dive_v1	MSigDB C2:CP v2026.1 Hs symbols	REACTOME_REGULATION_OF_RAS_BY_GAPS	https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/REACTOME_REGULATION_OF_RAS_BY_GAPS	all excitatory Bayesian-network genes represented in MSigDB C2:CP	6952	34	49	2	PSMB6;RPS27A	8.34573829531813	0.0236538141143185	0.442300889729032	FALSE	NA	NA	NA	NA
phase18_rpl11_deep_dive_v1	MSigDB C2:CP v2026.1 Hs symbols	REACTOME_TNFR2_NON_CANONICAL_NF_KB_PATHWAY	https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/REACTOME_TNFR2_NON_CANONICAL_NF_KB_PATHWAY	all excitatory Bayesian-network genes represented in MSigDB C2:CP	6952	34	49	2	PSMB6;RPS27A	8.34573829531813	0.0236538141143185	0.442300889729032	FALSE	NA	NA	NA	NA
phase18_rpl11_deep_dive_v1	MSigDB C2:CP v2026.1 Hs symbols	REACTOME_ACTIVATION_OF_APC_C_AND_APC_C_CDC20_MEDIATED_DEGRADATION_OF_MITOTIC_PROTEINS	https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/REACTOME_ACTIVATION_OF_APC_C_AND_APC_C_CDC20_MEDIATED_DEGRADATION_OF_MITOTIC_PROTEINS	all excitatory Bayesian-network genes represented in MSigDB C2:CP	6952	34	50	2	PSMB6;RPS27A	8.17882352941177	0.0245647765968371	0.444980692728122	FALSE	NA	NA	NA	NA
phase18_rpl11_deep_dive_v1	MSigDB C2:CP v2026.1 Hs symbols	REACTOME_ACTIVATION_OF_NF_KAPPAB_IN_B_CELLS	https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/REACTOME_ACTIVATION_OF_NF_KAPPAB_IN_B_CELLS	all excitatory Bayesian-network genes represented in MSigDB C2:CP	6952	34	50	2	PSMB6;RPS27A	8.17882352941177	0.0245647765968371	0.444980692728122	FALSE	NA	NA	NA	NA
phase18_rpl11_deep_dive_v1	MSigDB C2:CP v2026.1 Hs symbols	REACTOME_CDK_MEDIATED_PHOSPHORYLATION_AND_REMOVAL_OF_CDC6	https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/REACTOME_CDK_MEDIATED_PHOSPHORYLATION_AND_REMOVAL_OF_CDC6	all excitatory Bayesian-network genes represented in MSigDB C2:CP	6952	34	50	2	PSMB6;RPS27A	8.17882352941177	0.0245647765968371	0.444980692728122	FALSE	NA	NA	NA	NA
phase18_rpl11_deep_dive_v1	MSigDB C2:CP v2026.1 Hs symbols	REACTOME_REGULATION_OF_PTEN_STABILITY_AND_ACTIVITY	https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/REACTOME_REGULATION_OF_PTEN_STABILITY_AND_ACTIVITY	all excitatory Bayesian-network genes represented in MSigDB C2:CP	6952	34	51	2	PSMB6;RPS27A	8.01845444059977	0.0254900204266206	0.450595238826267	FALSE	NA	NA	NA	NA
