schema_version	route_id	candidate_id	gene	priority_tier	signature_group	sex	apoe_group	broad_network	qtl_type	context_match	sex_apoe_match	qtl_finemapping_rows	source_significant_rows	credible_set_95_rows	min_qtl_p	min_qtl_fdr	max_pip	qtl_signal	evidence_state
phase19b_sex_apoe_kda_combo_v2_qtl_coverage	QTL19B0226_eQTL	GS19B0168	RPS25	P2	M_e33	Male	e33	Inhibitory_neurons	eQTL	exact_broad_lineage	unavailable_public_source_not_stratified	85	38	1	2.3097849158251127e-08	0.0001425521606917	0.995652354214601	True	source_significant
phase19b_sex_apoe_kda_combo_v2_qtl_coverage	QTL19B0226_sQTL	GS19B0168	RPS25	P2	M_e33	Male	e33	Inhibitory_neurons	sQTL	bulk_brain_fallback	unavailable_public_source_not_stratified	113	16	13	3.5398802656016e-63	6.639610272592578e-60	0.977298125659876	True	source_significant
phase19b_sex_apoe_kda_combo_v2_qtl_coverage	QTL19B0227_eQTL	GS19B0183	SELENOW	P2	M_e33	Male	e33	Inhibitory_neurons	eQTL	exact_broad_lineage	unavailable_public_source_not_stratified	8	0	0	2.312384673633922e-06	0.1559171613891144	0.226854525279828	False	released_finemapping_no_source_significant_signal
phase19b_sex_apoe_kda_combo_v2_qtl_coverage	QTL19B0227_sQTL	GS19B0183	SELENOW	P2	M_e33	Male	e33	Inhibitory_neurons	sQTL	bulk_brain_fallback	unavailable_public_source_not_stratified	383	98	23	1.38210350814771e-08	2.411054390594405e-05	0.999990448163491	True	source_significant
phase19b_sex_apoe_kda_combo_v2_qtl_coverage	QTL19B0228_eQTL	GS19B0218	UBB	P2	M_e33	Male	e33	Inhibitory_neurons	eQTL	exact_broad_lineage	unavailable_public_source_not_stratified	11	2	4	1.883857942918792e-09	1.5979825000808653e-05	0.499557733566677	True	source_significant
phase19b_sex_apoe_kda_combo_v2_qtl_coverage	QTL19B0228_sQTL	GS19B0218	UBB	P2	M_e33	Male	e33	Inhibitory_neurons	sQTL	no_released_finemapping	unavailable_public_source_not_stratified	0	0	0	NA	NA	NA	False	no_released_candidate_finemapping
phase19b_sex_apoe_kda_combo_v2_qtl_coverage	QTL19B0229_eQTL	GS19B0041	CHORDC1	P2	M_e33	Male	e33	Microglia	eQTL	exact_broad_lineage	unavailable_public_source_not_stratified	7	1	1	3.3636644252578155e-08	0.0006505999731333	0.999814674176387	True	source_significant
phase19b_sex_apoe_kda_combo_v2_qtl_coverage	QTL19B0229_sQTL	GS19B0041	CHORDC1	P2	M_e33	Male	e33	Microglia	sQTL	bulk_brain_fallback	unavailable_public_source_not_stratified	160	61	50	4.54032714807036e-09	5.973174978212487e-07	0.999422384732202	True	source_significant
phase19b_sex_apoe_kda_combo_v2_qtl_coverage	QTL19B0230_eQTL	GS19B0089	HSPH1	P2	M_e33	Male	e33	Microglia	eQTL	exact_broad_lineage	unavailable_public_source_not_stratified	15	0	0	2.8835653563989543e-05	0.4065324803197906	0.131399512321391	False	released_finemapping_no_source_significant_signal
phase19b_sex_apoe_kda_combo_v2_qtl_coverage	QTL19B0230_sQTL	GS19B0089	HSPH1	P2	M_e33	Male	e33	Microglia	sQTL	bulk_brain_fallback	unavailable_public_source_not_stratified	172	24	1	2.27187081474489e-08	1.8084091685369324e-05	0.961382945077439	True	source_significant
phase19b_sex_apoe_kda_combo_v2_qtl_coverage	QTL19B0231_eQTL	GS19B0177	SARAF	P2	M_e33	Male	e33	OPCs	eQTL	exact_broad_lineage	unavailable_public_source_not_stratified	6	0	0	7.2706177355412676e-06	0.0669026171049217	0.280371185970361	False	released_finemapping_no_source_significant_signal
phase19b_sex_apoe_kda_combo_v2_qtl_coverage	QTL19B0231_sQTL	GS19B0177	SARAF	P2	M_e33	Male	e33	OPCs	sQTL	bulk_brain_fallback	unavailable_public_source_not_stratified	183	22	2	4.90208600821709e-08	9.11791668059043e-06	0.798796693459783	True	source_significant
phase19b_sex_apoe_kda_combo_v2_qtl_coverage	QTL19B0232_eQTL	GS19B0215	TUBA1A	P2	M_e33	Male	e33	OPCs	eQTL	exact_broad_lineage	unavailable_public_source_not_stratified	5	0	0	1.369618041520792e-05	0.1298008943370462	0.286596484625303	False	released_finemapping_no_source_significant_signal
phase19b_sex_apoe_kda_combo_v2_qtl_coverage	QTL19B0232_sQTL	GS19B0215	TUBA1A	P2	M_e33	Male	e33	OPCs	sQTL	bulk_brain_fallback	unavailable_public_source_not_stratified	57	5	0	1.18242645037604e-07	0.0002071545858997	0.394258991336091	True	source_significant
phase19b_sex_apoe_kda_combo_v2_qtl_coverage	QTL19B0233_eQTL	GS19B0216	TUBB2B	P2	M_e33	Male	e33	OPCs	eQTL	exact_broad_lineage	unavailable_public_source_not_stratified	6	0	0	4.202925848745561e-05	0.1326684534158554	0.0599236156856131	False	released_finemapping_no_source_significant_signal
phase19b_sex_apoe_kda_combo_v2_qtl_coverage	QTL19B0233_sQTL	GS19B0216	TUBB2B	P2	M_e33	Male	e33	OPCs	sQTL	bulk_brain_fallback	unavailable_public_source_not_stratified	83	4	1	8.99189356424489e-07	0.0011006077722635	0.989533584780251	True	source_significant
phase19b_sex_apoe_kda_combo_v2_qtl_coverage	QTL19B0234_eQTL	GS19B0218	UBB	P2	M_e33	Male	e33	OPCs	eQTL	bulk_brain_fallback	unavailable_public_source_not_stratified	82	0	2	1.909647197788769e-06	0.011851270509477	0.497545710386918	False	released_finemapping_no_source_significant_signal
phase19b_sex_apoe_kda_combo_v2_qtl_coverage	QTL19B0234_sQTL	GS19B0218	UBB	P2	M_e33	Male	e33	OPCs	sQTL	no_released_finemapping	unavailable_public_source_not_stratified	0	0	0	NA	NA	NA	False	no_released_candidate_finemapping
phase19b_sex_apoe_kda_combo_v2_qtl_coverage	QTL19B0235_eQTL	GS19B0219	UBC	P2	M_e33	Male	e33	OPCs	eQTL	exact_broad_lineage	unavailable_public_source_not_stratified	4	0	0	5.024323544593335e-05	0.4018028029063732	0.0561102695590864	False	released_finemapping_no_source_significant_signal
phase19b_sex_apoe_kda_combo_v2_qtl_coverage	QTL19B0235_sQTL	GS19B0219	UBC	P2	M_e33	Male	e33	OPCs	sQTL	bulk_brain_fallback	unavailable_public_source_not_stratified	1686	423	251	7.68705607752598e-276	1.5604723837377739e-273	1.0	True	source_significant
phase19b_sex_apoe_kda_combo_v2_qtl_coverage	QTL19B0236_eQTL	GS19B0191	SPATS2L	P2	M_e33	Male	e33	Vasculature_cells	eQTL	bulk_brain_fallback	unavailable_public_source_not_stratified	112	9	3	4.277458166870205e-07	0.0005871073037486	0.86163235251395	True	source_significant
phase19b_sex_apoe_kda_combo_v2_qtl_coverage	QTL19B0236_sQTL	GS19B0191	SPATS2L	P2	M_e33	Male	e33	Vasculature_cells	sQTL	bulk_brain_fallback	unavailable_public_source_not_stratified	605	312	352	9.44050700519868e-22	8.181772737838856e-20	0.970882903908381	True	source_significant
phase19b_sex_apoe_kda_combo_v2_qtl_coverage	QTL19B0237_eQTL	GS19B0198	TAP1	P2	M_e33	Male	e33	Vasculature_cells	eQTL	bulk_brain_fallback	unavailable_public_source_not_stratified	76	17	29	1.5438484763571292e-12	1.0101129756631681e-07	0.629629253949599	True	source_significant
phase19b_sex_apoe_kda_combo_v2_qtl_coverage	QTL19B0237_sQTL	GS19B0198	TAP1	P2	M_e33	Male	e33	Vasculature_cells	sQTL	bulk_brain_fallback	unavailable_public_source_not_stratified	97	24	0	8.24083146521095e-07	0.0003427389253283	0.290107058513711	True	source_significant
phase19b_sex_apoe_kda_combo_v2_qtl_coverage	QTL19B0238_eQTL	GS19B0009	APOE	P2	M_e4	Male	e4	Astrocytes	eQTL	exact_broad_lineage	unavailable_public_source_not_stratified	8	0	0	1.1270345993957406e-05	0.0803803009299112	0.216250350586013	False	released_finemapping_no_source_significant_signal
phase19b_sex_apoe_kda_combo_v2_qtl_coverage	QTL19B0238_sQTL	GS19B0009	APOE	P2	M_e4	Male	e4	Astrocytes	sQTL	bulk_brain_fallback	unavailable_public_source_not_stratified	245	37	9	3.61732499324386e-29	1.9247786289050575e-25	0.999999999999537	True	source_significant
phase19b_sex_apoe_kda_combo_v2_qtl_coverage	QTL19B0239_eQTL	GS19B0101	LAPTM4A	P2	M_e4	Male	e4	Astrocytes	eQTL	exact_broad_lineage	unavailable_public_source_not_stratified	5	0	0	5.582716241457486e-05	0.4628575194132767	0.0584112650756959	False	released_finemapping_no_source_significant_signal
phase19b_sex_apoe_kda_combo_v2_qtl_coverage	QTL19B0239_sQTL	GS19B0101	LAPTM4A	P2	M_e4	Male	e4	Astrocytes	sQTL	bulk_brain_fallback	unavailable_public_source_not_stratified	154	68	85	4.451434830341501e-16	5.509028453034532e-13	0.923007862056035	True	source_significant
phase19b_sex_apoe_kda_combo_v2_qtl_coverage	QTL19B0240_eQTL	GS19B0135	PGK1	P2	M_e4	Male	e4	Astrocytes	eQTL	no_released_finemapping	unavailable_public_source_not_stratified	0	0	0	NA	NA	NA	False	no_released_candidate_finemapping
phase19b_sex_apoe_kda_combo_v2_qtl_coverage	QTL19B0240_sQTL	GS19B0135	PGK1	P2	M_e4	Male	e4	Astrocytes	sQTL	no_released_finemapping	unavailable_public_source_not_stratified	0	0	0	NA	NA	NA	False	no_released_candidate_finemapping
phase19b_sex_apoe_kda_combo_v2_qtl_coverage	QTL19B0241_eQTL	GS19B0153	RPL11	P2	M_e4	Male	e4	Astrocytes	eQTL	bulk_brain_fallback	unavailable_public_source_not_stratified	208	0	104	4.597379737218982e-06	0.0109925681350679	0.93890535166986	False	released_finemapping_no_source_significant_signal
phase19b_sex_apoe_kda_combo_v2_qtl_coverage	QTL19B0241_sQTL	GS19B0153	RPL11	P2	M_e4	Male	e4	Astrocytes	sQTL	bulk_brain_fallback	unavailable_public_source_not_stratified	24	0	0	6.74739674781547e-06	0.0133058663866921	0.3875816278342	False	released_finemapping_no_source_significant_signal
phase19b_sex_apoe_kda_combo_v2_qtl_coverage	QTL19B0242_eQTL	GS19B0163	RPLP1	P2	M_e4	Male	e4	Astrocytes	eQTL	bulk_brain_fallback	unavailable_public_source_not_stratified	230	0	0	3.538095470211374e-06	0.0623412421851244	0.486557581941617	False	released_finemapping_no_source_significant_signal
phase19b_sex_apoe_kda_combo_v2_qtl_coverage	QTL19B0242_sQTL	GS19B0163	RPLP1	P2	M_e4	Male	e4	Astrocytes	sQTL	bulk_brain_fallback	unavailable_public_source_not_stratified	47	6	5	8.113557240253101e-24	1.921290354491934e-20	0.999999999990953	True	source_significant
phase19b_sex_apoe_kda_combo_v2_qtl_coverage	QTL19B0243_eQTL	GS19B0168	RPS25	P2	M_e4	Male	e4	Astrocytes	eQTL	exact_broad_lineage	unavailable_public_source_not_stratified	53	0	0	5.042711033833194e-06	0.0280449831809027	0.123460684998728	False	released_finemapping_no_source_significant_signal
phase19b_sex_apoe_kda_combo_v2_qtl_coverage	QTL19B0243_sQTL	GS19B0168	RPS25	P2	M_e4	Male	e4	Astrocytes	sQTL	bulk_brain_fallback	unavailable_public_source_not_stratified	113	16	13	3.5398802656016e-63	6.639610272592578e-60	0.977298125659876	True	source_significant
phase19b_sex_apoe_kda_combo_v2_qtl_coverage	QTL19B0244_eQTL	GS19B0063	EVA1C	P2	M_e4	Male	e4	Excitatory_neurons	eQTL	exact_broad_lineage	unavailable_public_source_not_stratified	137	26	45	1.7711001317944944e-10	1.9805632538536065e-06	0.383337291450085	True	source_significant
phase19b_sex_apoe_kda_combo_v2_qtl_coverage	QTL19B0244_sQTL	GS19B0063	EVA1C	P2	M_e4	Male	e4	Excitatory_neurons	sQTL	bulk_brain_fallback	unavailable_public_source_not_stratified	265	130	10	2.93686174270003e-13	6.81351924306407e-11	0.972960103408702	True	source_significant
phase19b_sex_apoe_kda_combo_v2_qtl_coverage	QTL19B0245_eQTL	GS19B0134	PGAM1	P2	M_e4	Male	e4	Excitatory_neurons	eQTL	exact_broad_lineage	unavailable_public_source_not_stratified	1	0	0	8.444147954173771e-05	0.4060945134301586	0.029497450379234	False	released_finemapping_no_source_significant_signal
phase19b_sex_apoe_kda_combo_v2_qtl_coverage	QTL19B0245_sQTL	GS19B0134	PGAM1	P2	M_e4	Male	e4	Excitatory_neurons	sQTL	no_released_finemapping	unavailable_public_source_not_stratified	0	0	0	NA	NA	NA	False	no_released_candidate_finemapping
phase19b_sex_apoe_kda_combo_v2_qtl_coverage	QTL19B0246_eQTL	GS19B0166	RPS13	P2	M_e4	Male	e4	Excitatory_neurons	eQTL	exact_broad_lineage	unavailable_public_source_not_stratified	3	0	0	2.0346062274779532e-05	0.2592995332970919	0.0835649378487138	False	released_finemapping_no_source_significant_signal
phase19b_sex_apoe_kda_combo_v2_qtl_coverage	QTL19B0246_sQTL	GS19B0166	RPS13	P2	M_e4	Male	e4	Excitatory_neurons	sQTL	bulk_brain_fallback	unavailable_public_source_not_stratified	5	0	0	3.4509525359644e-05	0.1004572283219236	0.0787115722173299	False	released_finemapping_no_source_significant_signal
phase19b_sex_apoe_kda_combo_v2_qtl_coverage	QTL19B0247_eQTL	GS19B0173	RRAGA	P2	M_e4	Male	e4	Excitatory_neurons	eQTL	exact_broad_lineage	unavailable_public_source_not_stratified	7	0	0	5.285863199180079e-06	0.1012348519906968	0.391486407240209	False	released_finemapping_no_source_significant_signal
phase19b_sex_apoe_kda_combo_v2_qtl_coverage	QTL19B0247_sQTL	GS19B0173	RRAGA	P2	M_e4	Male	e4	Excitatory_neurons	sQTL	no_released_finemapping	unavailable_public_source_not_stratified	0	0	0	NA	NA	NA	False	no_released_candidate_finemapping
phase19b_sex_apoe_kda_combo_v2_qtl_coverage	QTL19B0248_eQTL	GS19B0213	TTC8	P2	M_e4	Male	e4	Excitatory_neurons	eQTL	exact_broad_lineage	unavailable_public_source_not_stratified	3	0	0	6.707672429938996e-05	0.3756615967999993	0.0508479093535612	False	released_finemapping_no_source_significant_signal
phase19b_sex_apoe_kda_combo_v2_qtl_coverage	QTL19B0248_sQTL	GS19B0213	TTC8	P2	M_e4	Male	e4	Excitatory_neurons	sQTL	bulk_brain_fallback	unavailable_public_source_not_stratified	161	46	17	6.3880865769647e-07	8.6715969078556e-05	0.894439262452917	True	source_significant
phase19b_sex_apoe_kda_combo_v2_qtl_coverage	QTL19B0249_eQTL	GS19B0224	WDR82	P2	M_e4	Male	e4	Excitatory_neurons	eQTL	exact_broad_lineage	unavailable_public_source_not_stratified	2	0	0	6.04654115938795e-06	0.1297285405746684	0.358397916595691	False	released_finemapping_no_source_significant_signal
phase19b_sex_apoe_kda_combo_v2_qtl_coverage	QTL19B0249_sQTL	GS19B0224	WDR82	P2	M_e4	Male	e4	Excitatory_neurons	sQTL	bulk_brain_fallback	unavailable_public_source_not_stratified	27	2	2	1.34188239366609e-07	0.0003211124568042	0.959909420295695	True	source_significant
phase19b_sex_apoe_kda_combo_v2_qtl_coverage	QTL19B0250_eQTL	GS19B0017	ATP6V1F	P2	M_e4	Male	e4	Inhibitory_neurons	eQTL	exact_broad_lineage	unavailable_public_source_not_stratified	2	0	0	4.689468123070261e-05	0.4358017253959489	0.0556613541018715	False	released_finemapping_no_source_significant_signal
phase19b_sex_apoe_kda_combo_v2_qtl_coverage	QTL19B0250_sQTL	GS19B0017	ATP6V1F	P2	M_e4	Male	e4	Inhibitory_neurons	sQTL	bulk_brain_fallback	unavailable_public_source_not_stratified	83	7	0	1.26369285110519e-06	0.0011967171299966	0.862031909066902	True	source_significant
phase19b_sex_apoe_kda_combo_v2_qtl_coverage	QTL19B0251_eQTL	GS19B0019	B3GAT3	P2	M_e4	Male	e4	Inhibitory_neurons	eQTL	exact_broad_lineage	unavailable_public_source_not_stratified	2	0	0	1.484829516827132e-05	0.1741853506189908	0.205896508946061	False	released_finemapping_no_source_significant_signal
phase19b_sex_apoe_kda_combo_v2_qtl_coverage	QTL19B0251_sQTL	GS19B0019	B3GAT3	P2	M_e4	Male	e4	Inhibitory_neurons	sQTL	bulk_brain_fallback	unavailable_public_source_not_stratified	250	29	144	1.3956970125400499e-250	1.1225962469276128e-247	1.0	True	source_significant
phase19b_sex_apoe_kda_combo_v2_qtl_coverage	QTL19B0252_eQTL	GS19B0020	BAIAP2L1	P2	M_e4	Male	e4	Inhibitory_neurons	eQTL	exact_broad_lineage	unavailable_public_source_not_stratified	2	0	0	5.997057854562296e-05	0.4969761844075774	0.0547056089218826	False	released_finemapping_no_source_significant_signal
phase19b_sex_apoe_kda_combo_v2_qtl_coverage	QTL19B0252_sQTL	GS19B0020	BAIAP2L1	P2	M_e4	Male	e4	Inhibitory_neurons	sQTL	bulk_brain_fallback	unavailable_public_source_not_stratified	4	0	0	6.48094350013419e-05	0.0854046004754815	0.0392173000362079	False	released_finemapping_no_source_significant_signal
phase19b_sex_apoe_kda_combo_v2_qtl_coverage	QTL19B0253_eQTL	GS19B0025	BEX5	P2	M_e4	Male	e4	Inhibitory_neurons	eQTL	no_released_finemapping	unavailable_public_source_not_stratified	0	0	0	NA	NA	NA	False	no_released_candidate_finemapping
phase19b_sex_apoe_kda_combo_v2_qtl_coverage	QTL19B0253_sQTL	GS19B0025	BEX5	P2	M_e4	Male	e4	Inhibitory_neurons	sQTL	no_released_finemapping	unavailable_public_source_not_stratified	0	0	0	NA	NA	NA	False	no_released_candidate_finemapping
phase19b_sex_apoe_kda_combo_v2_qtl_coverage	QTL19B0254_eQTL	GS19B0031	CADM1	P2	M_e4	Male	e4	Inhibitory_neurons	eQTL	exact_broad_lineage	unavailable_public_source_not_stratified	85	0	0	3.959699557242195e-06	0.0177919431583291	0.581317009257479	False	released_finemapping_no_source_significant_signal
phase19b_sex_apoe_kda_combo_v2_qtl_coverage	QTL19B0254_sQTL	GS19B0031	CADM1	P2	M_e4	Male	e4	Inhibitory_neurons	sQTL	bulk_brain_fallback	unavailable_public_source_not_stratified	243	35	8	8.29962859446082e-07	0.0003148296394398	0.987043649684017	True	source_significant
phase19b_sex_apoe_kda_combo_v2_qtl_coverage	QTL19B0255_eQTL	GS19B0034	CCDC85B	P2	M_e4	Male	e4	Inhibitory_neurons	eQTL	exact_broad_lineage	unavailable_public_source_not_stratified	5	0	0	3.6724047065467174e-05	0.2463185736352798	0.0609062005327156	False	released_finemapping_no_source_significant_signal
phase19b_sex_apoe_kda_combo_v2_qtl_coverage	QTL19B0255_sQTL	GS19B0034	CCDC85B	P2	M_e4	Male	e4	Inhibitory_neurons	sQTL	no_released_finemapping	unavailable_public_source_not_stratified	0	0	0	NA	NA	NA	False	no_released_candidate_finemapping
phase19b_sex_apoe_kda_combo_v2_qtl_coverage	QTL19B0256_eQTL	GS19B0105	MAP1LC3A	P2	M_e4	Male	e4	Inhibitory_neurons	eQTL	exact_broad_lineage	unavailable_public_source_not_stratified	72	72	72	2.2503699147503046e-27	1.0767194333378185e-23	0.293107571280017	True	source_significant
phase19b_sex_apoe_kda_combo_v2_qtl_coverage	QTL19B0256_sQTL	GS19B0105	MAP1LC3A	P2	M_e4	Male	e4	Inhibitory_neurons	sQTL	bulk_brain_fallback	unavailable_public_source_not_stratified	470	188	390	9.81422402039411e-22	4.957147696392503e-19	0.750733160192519	True	source_significant
phase19b_sex_apoe_kda_combo_v2_qtl_coverage	QTL19B0257_eQTL	GS19B0130	PCBP4	P2	M_e4	Male	e4	Inhibitory_neurons	eQTL	exact_broad_lineage	unavailable_public_source_not_stratified	2	2	2	8.493892567476248e-09	0.0002234913012354	0.999048446627573	True	source_significant
phase19b_sex_apoe_kda_combo_v2_qtl_coverage	QTL19B0257_sQTL	GS19B0130	PCBP4	P2	M_e4	Male	e4	Inhibitory_neurons	sQTL	bulk_brain_fallback	unavailable_public_source_not_stratified	120	31	2	1.23093839095389e-07	8.376535750441222e-05	0.981140430611269	True	source_significant
phase19b_sex_apoe_kda_combo_v2_qtl_coverage	QTL19B0258_eQTL	GS19B0134	PGAM1	P2	M_e4	Male	e4	Inhibitory_neurons	eQTL	bulk_brain_fallback	unavailable_public_source_not_stratified	369	14	81	1.2695377024965923e-77	1.1867638442938145e-73	0.999991095620609	True	source_significant
phase19b_sex_apoe_kda_combo_v2_qtl_coverage	QTL19B0258_sQTL	GS19B0134	PGAM1	P2	M_e4	Male	e4	Inhibitory_neurons	sQTL	no_released_finemapping	unavailable_public_source_not_stratified	0	0	0	NA	NA	NA	False	no_released_candidate_finemapping
phase19b_sex_apoe_kda_combo_v2_qtl_coverage	QTL19B0259_eQTL	GS19B0163	RPLP1	P2	M_e4	Male	e4	Inhibitory_neurons	eQTL	exact_broad_lineage	unavailable_public_source_not_stratified	12	0	0	5.026686781478635e-06	0.0736652548463219	0.267718404476816	False	released_finemapping_no_source_significant_signal
phase19b_sex_apoe_kda_combo_v2_qtl_coverage	QTL19B0259_sQTL	GS19B0163	RPLP1	P2	M_e4	Male	e4	Inhibitory_neurons	sQTL	bulk_brain_fallback	unavailable_public_source_not_stratified	47	6	5	8.113557240253101e-24	1.921290354491934e-20	0.999999999990953	True	source_significant
phase19b_sex_apoe_kda_combo_v2_qtl_coverage	QTL19B0260_eQTL	GS19B0167	RPS15	P2	M_e4	Male	e4	Inhibitory_neurons	eQTL	exact_broad_lineage	unavailable_public_source_not_stratified	19	0	0	3.906535119387882e-06	0.097652030514876	0.119668275306465	False	released_finemapping_no_source_significant_signal
phase19b_sex_apoe_kda_combo_v2_qtl_coverage	QTL19B0260_sQTL	GS19B0167	RPS15	P2	M_e4	Male	e4	Inhibitory_neurons	sQTL	bulk_brain_fallback	unavailable_public_source_not_stratified	181	55	26	4.57697341338813e-22	7.46504363723604e-19	1.0	True	source_significant
phase19b_sex_apoe_kda_combo_v2_qtl_coverage	QTL19B0261_eQTL	GS19B0182	SELENOM	P2	M_e4	Male	e4	Inhibitory_neurons	eQTL	exact_broad_lineage	unavailable_public_source_not_stratified	15	0	0	1.67653965585547e-06	0.0098225491540783	0.16326153916338	False	released_finemapping_no_source_significant_signal
phase19b_sex_apoe_kda_combo_v2_qtl_coverage	QTL19B0261_sQTL	GS19B0182	SELENOM	P2	M_e4	Male	e4	Inhibitory_neurons	sQTL	bulk_brain_fallback	unavailable_public_source_not_stratified	124	47	94	6.622821436124871e-09	1.6869977288150838e-06	0.654786247105222	True	source_significant
phase19b_sex_apoe_kda_combo_v2_qtl_coverage	QTL19B0262_eQTL	GS19B0211	TRERF1	P2	M_e4	Male	e4	Inhibitory_neurons	eQTL	exact_broad_lineage	unavailable_public_source_not_stratified	13	0	0	4.761499103281871e-05	0.1652959482913732	0.0719011595640797	False	released_finemapping_no_source_significant_signal
phase19b_sex_apoe_kda_combo_v2_qtl_coverage	QTL19B0262_sQTL	GS19B0211	TRERF1	P2	M_e4	Male	e4	Inhibitory_neurons	sQTL	bulk_brain_fallback	unavailable_public_source_not_stratified	382	63	24	2.1915464145552e-12	8.810016586511903e-10	0.999999830728794	True	source_significant
phase19b_sex_apoe_kda_combo_v2_qtl_coverage	QTL19B0263_eQTL	GS19B0226	ZNF280D	P2	M_e4	Male	e4	Inhibitory_neurons	eQTL	exact_broad_lineage	unavailable_public_source_not_stratified	11	2	0	4.624868830772032e-07	0.0039359946184285	0.431986124334183	True	source_significant
phase19b_sex_apoe_kda_combo_v2_qtl_coverage	QTL19B0263_sQTL	GS19B0226	ZNF280D	P2	M_e4	Male	e4	Inhibitory_neurons	sQTL	bulk_brain_fallback	unavailable_public_source_not_stratified	413	67	9	3.39656311192583e-08	1.2601249145244829e-05	0.999915524656477	True	source_significant
phase19b_sex_apoe_kda_combo_v2_qtl_coverage	QTL19B0264_eQTL	GS19B0153	RPL11	P2	M_e4	Male	e4	Microglia	eQTL	exact_broad_lineage	unavailable_public_source_not_stratified	3	0	0	1.0406344646726089e-05	0.2070966648144959	0.434265886542958	False	released_finemapping_no_source_significant_signal
phase19b_sex_apoe_kda_combo_v2_qtl_coverage	QTL19B0264_sQTL	GS19B0153	RPL11	P2	M_e4	Male	e4	Microglia	sQTL	bulk_brain_fallback	unavailable_public_source_not_stratified	24	0	0	6.74739674781547e-06	0.0133058663866921	0.3875816278342	False	released_finemapping_no_source_significant_signal
phase19b_sex_apoe_kda_combo_v2_qtl_coverage	QTL19B0265_eQTL	GS19B0186	SLC11A1	P2	M_e4	Male	e4	Microglia	eQTL	exact_broad_lineage	unavailable_public_source_not_stratified	33	20	29	2.5185098604331836e-15	3.5843432333685066e-11	0.999175592193632	True	source_significant
phase19b_sex_apoe_kda_combo_v2_qtl_coverage	QTL19B0265_sQTL	GS19B0186	SLC11A1	P2	M_e4	Male	e4	Microglia	sQTL	bulk_brain_fallback	unavailable_public_source_not_stratified	377	54	1	4.16084669107466e-08	1.8307725440728504e-05	0.99949020779067	True	source_significant
phase19b_sex_apoe_kda_combo_v2_qtl_coverage	QTL19B0266_eQTL	GS19B0199	TBC1D8	P2	M_e4	Male	e4	Microglia	eQTL	exact_broad_lineage	unavailable_public_source_not_stratified	42	38	38	5.056185524152094e-10	2.8345420077361874e-06	0.380506772002292	True	source_significant
phase19b_sex_apoe_kda_combo_v2_qtl_coverage	QTL19B0266_sQTL	GS19B0199	TBC1D8	P2	M_e4	Male	e4	Microglia	sQTL	bulk_brain_fallback	unavailable_public_source_not_stratified	317	99	40	2.55557782851833e-07	0.0001374568131683	0.985632945949937	True	source_significant
phase19b_sex_apoe_kda_combo_v2_qtl_coverage	QTL19B0267_eQTL	GS19B0011	ARID5A	P2	M_e4	Male	e4	OPCs	eQTL	exact_broad_lineage	unavailable_public_source_not_stratified	1	0	0	2.567821998535948e-06	0.0447186201045035	0.886765015008244	False	released_finemapping_no_source_significant_signal
phase19b_sex_apoe_kda_combo_v2_qtl_coverage	QTL19B0267_sQTL	GS19B0011	ARID5A	P2	M_e4	Male	e4	OPCs	sQTL	bulk_brain_fallback	unavailable_public_source_not_stratified	86	16	12	1.07938246113906e-07	0.0003666662220489	0.985886791493622	True	source_significant
phase19b_sex_apoe_kda_combo_v2_qtl_coverage	QTL19B0268_eQTL	GS19B0036	CEBPD	P2	M_e4	Male	e4	OPCs	eQTL	exact_broad_lineage	unavailable_public_source_not_stratified	1	0	1	2.442994235238905e-06	0.0228468820879542	0.980836735420204	False	released_finemapping_no_source_significant_signal
phase19b_sex_apoe_kda_combo_v2_qtl_coverage	QTL19B0268_sQTL	GS19B0036	CEBPD	P2	M_e4	Male	e4	OPCs	sQTL	no_released_finemapping	unavailable_public_source_not_stratified	0	0	0	NA	NA	NA	False	no_released_candidate_finemapping
phase19b_sex_apoe_kda_combo_v2_qtl_coverage	QTL19B0269_eQTL	GS19B0106	MAP1LC3B	P2	M_e4	Male	e4	OPCs	eQTL	exact_broad_lineage	unavailable_public_source_not_stratified	2	1	1	1.0845926957229053e-07	0.0036679840376652	0.997598875750565	True	source_significant
phase19b_sex_apoe_kda_combo_v2_qtl_coverage	QTL19B0269_sQTL	GS19B0106	MAP1LC3B	P2	M_e4	Male	e4	OPCs	sQTL	bulk_brain_fallback	unavailable_public_source_not_stratified	21	0	0	1.58712389271585e-05	0.2407552150769903	0.157020333116923	False	released_finemapping_no_source_significant_signal
