schema_version	rds_id	cell_type_high_resolution	sex	apoe_group	diagnosis	nuclei	donors	zero_mt_nuclei	zero_mt_fraction	median_percent_mt	q25_percent_mt	q75_percent_mt	median_percent_mitocarta	robust_flagged_nuclei	robust_flagged_fraction	group_has_nuclei
mito_group_missingness_v1	inhibitory	Inh VIP CLSTN2	Male	e33	NCI	2848	52	6	0.00210674157303371	1.74898103902608	0.776743396714396	3.24180607240722	5.56597007489865	24	0.00842696629213483	TRUE
mito_group_missingness_v1	inhibitory	Inh VIP CLSTN2	Male	e4	AD	1021	27	2	0.0019588638589618	2.1412037037037	1.06100795755968	3.66213821618429	5.93772628530051	11	0.0107737512242899	TRUE
mito_group_missingness_v1	inhibitory	Inh VIP CLSTN2	Male	e4	NCI	472	10	4	0.00847457627118644	2.42683039492663	1.13243704799506	3.97410217852207	6.33207914225284	6	0.0127118644067797	TRUE
mito_group_missingness_v1	inhibitory	Inh VIP THSD7B	Female	e2	AD	57	8	0	0	4.31897187401243	2.45026178010471	7.48977505112474	7.76662950575994	1	0.0175438596491228	TRUE
mito_group_missingness_v1	inhibitory	Inh VIP THSD7B	Female	e2	NCI	319	14	0	0	2.78780966863081	1.59723404053409	4.50643593259668	6.31586197396515	0	0	TRUE
mito_group_missingness_v1	inhibitory	Inh VIP THSD7B	Female	e33	AD	742	37	1	0.00134770889487871	2.90315239021358	1.1340141610117	5.75579823753699	6.2940403852776	0	0	TRUE
mito_group_missingness_v1	inhibitory	Inh VIP THSD7B	Female	e33	NCI	1057	45	4	0.00378429517502365	2.08005593427722	0.897226753670473	3.83006643155909	5.55468135326515	0	0	TRUE
mito_group_missingness_v1	inhibitory	Inh VIP THSD7B	Female	e4	AD	473	25	0	0	2.7257594673325	1.38286595355112	5.16725352112676	6.1244019138756	2	0.00422832980972516	TRUE
mito_group_missingness_v1	inhibitory	Inh VIP THSD7B	Female	e4	NCI	269	11	0	0	3.10347007142406	1.44609189090243	5.54250821982151	6.54664484451718	0	0	TRUE
mito_group_missingness_v1	inhibitory	Inh VIP THSD7B	Male	e2	AD	131	7	0	0	2.51441753171857	1.23317817967135	4.59711453031584	6.07089789853534	0	0	TRUE
mito_group_missingness_v1	inhibitory	Inh VIP THSD7B	Male	e2	NCI	88	5	0	0	2.06962616356796	1.28596532302359	3.81023086502539	5.76953253435255	0	0	TRUE
mito_group_missingness_v1	inhibitory	Inh VIP THSD7B	Male	e33	AD	481	27	1	0.00207900207900208	1.99876826605453	0.876637607753373	4.03427347375937	5.47132498352011	1	0.00207900207900208	TRUE
mito_group_missingness_v1	inhibitory	Inh VIP THSD7B	Male	e33	NCI	1353	52	4	0.00295639320029564	2.05717339032861	0.885084155542658	3.9268680445151	5.66100198631649	1	0.00073909830007391	TRUE
mito_group_missingness_v1	inhibitory	Inh VIP THSD7B	Male	e4	AD	507	25	0	0	2.36262277674542	1.15902895034372	4.29823874562877	5.81020812685828	0	0	TRUE
mito_group_missingness_v1	inhibitory	Inh VIP THSD7B	Male	e4	NCI	179	10	0	0	2.51817237798546	1.33360817243524	5.41957349515178	6.15238996687175	2	0.0111731843575419	TRUE
mito_group_missingness_v1	inhibitory	Inh VIP TSHZ2	Female	e2	AD	139	8	0	0	2.85681701545304	1.72931567703951	4.2622358355979	6.19824016563147	4	0.0287769784172662	TRUE
mito_group_missingness_v1	inhibitory	Inh VIP TSHZ2	Female	e2	NCI	517	16	0	0	2.25409836065574	1.19109269808389	3.6476731684841	5.8637798827244	7	0.0135396518375242	TRUE
mito_group_missingness_v1	inhibitory	Inh VIP TSHZ2	Female	e33	AD	1054	37	2	0.00189753320683112	2.02916199657076	1.04223601868429	3.73959257054701	5.51729499750387	23	0.0218216318785579	TRUE
mito_group_missingness_v1	inhibitory	Inh VIP TSHZ2	Female	e33	NCI	1640	45	12	0.00731707317073171	1.62602419263992	0.798934220971929	2.79695418641699	5.13495726700374	13	0.00792682926829268	TRUE
mito_group_missingness_v1	inhibitory	Inh VIP TSHZ2	Female	e4	AD	650	26	3	0.00461538461538462	1.95872396425482	1.08666317534179	3.37830274426329	5.40682949768165	10	0.0153846153846154	TRUE
mito_group_missingness_v1	inhibitory	Inh VIP TSHZ2	Female	e4	NCI	377	11	0	0	1.93523127691705	1.0081140890091	3.45303867403315	5.38692917692097	6	0.0159151193633952	TRUE
mito_group_missingness_v1	inhibitory	Inh VIP TSHZ2	Male	e2	AD	172	7	0	0	1.89902387433466	0.924737639214542	3.17653905214587	5.28535666447052	2	0.0116279069767442	TRUE
mito_group_missingness_v1	inhibitory	Inh VIP TSHZ2	Male	e2	NCI	162	5	2	0.0123456790123457	1.76852993451075	1.01069874947102	3.16081929632214	5.47489368343022	3	0.0185185185185185	TRUE
mito_group_missingness_v1	inhibitory	Inh VIP TSHZ2	Male	e33	AD	737	27	1	0.00135685210312076	1.69369886608296	0.861604738826064	3.16771533955305	5.22210918955578	8	0.0108548168249661	TRUE
mito_group_missingness_v1	inhibitory	Inh VIP TSHZ2	Male	e33	NCI	2077	52	11	0.00529610014443909	1.59663865546218	0.785197323501297	2.80811232449298	5.17329111777011	16	0.00770341839191141	TRUE
mito_group_missingness_v1	inhibitory	Inh VIP TSHZ2	Male	e4	AD	730	27	0	0	1.84427552569586	0.937486441977422	3.18357454262668	5.31352682450999	7	0.00958904109589041	TRUE
mito_group_missingness_v1	inhibitory	Inh VIP TSHZ2	Male	e4	NCI	299	10	3	0.0100334448160535	1.92483959670027	1.05601240668355	3.67411775249786	5.67395214476481	7	0.0234113712374582	TRUE
