rds_id	canonical_symbol	human_gene_id	description	synonyms	sub_mito_localization	mito_pathways	duplicate_canonical_symbol	mapped_feature	match_type	tested	measured
inhibitory	MRPL43	84545	mitochondrial ribosomal protein L43	L43mt|MRP-L43|bMRP36a	Matrix	Mitochondrial central dogma > Translation > Mitochondrial ribosome	FALSE	MRPL43	canonical	TRUE	TRUE
inhibitory	MRPL44	65080	mitochondrial ribosomal protein L44	COXPD16|L44MT|MRP-L44	Matrix	Mitochondrial central dogma > Translation > Mitochondrial ribosome	FALSE	MRPL44	canonical	TRUE	TRUE
inhibitory	MRPL45	84311	mitochondrial ribosomal protein L45	L45mt|MRP-L45	Matrix	Mitochondrial central dogma > Translation > Mitochondrial ribosome	FALSE	MRPL45	canonical	TRUE	TRUE
inhibitory	MRPL46	26589	mitochondrial ribosomal protein L46	C15orf4|LIECG2|P2ECSL	Matrix	Mitochondrial central dogma > Translation > Mitochondrial ribosome	FALSE	MRPL46	canonical	TRUE	TRUE
inhibitory	MRPL47	57129	mitochondrial ribosomal protein L47	CGI-204|L47mt|MRP-L47|NCM1	Matrix	Mitochondrial central dogma > mtRNA metabolism > mtRNA granules | Mitochondrial central dogma > Translation > Mitochondrial ribosome	FALSE	MRPL47	canonical	TRUE	TRUE
inhibitory	MRPL48	51642	mitochondrial ribosomal protein L48	CGI-118|HSPC290|L48MT|MRP-L48	Matrix	Mitochondrial central dogma > Translation > Mitochondrial ribosome	FALSE	MRPL48	canonical	TRUE	TRUE
inhibitory	MRPL49	740	mitochondrial ribosomal protein L49	C11orf4|L49mt|MRP-L49|NOF|NOF1	Matrix	Mitochondrial central dogma > Translation > Mitochondrial ribosome	FALSE	MRPL49	canonical	TRUE	TRUE
inhibitory	MRPL50	54534	mitochondrial ribosomal protein L50	MRP-L50	Matrix	Mitochondrial central dogma > Translation > Mitochondrial ribosome	FALSE	MRPL50	canonical	TRUE	TRUE
inhibitory	MRPL51	51258	mitochondrial ribosomal protein L51	CDA09|HSPC241|MRP64|bMRP64	Matrix	Mitochondrial central dogma > Translation > Mitochondrial ribosome	FALSE	MRPL51	canonical	TRUE	TRUE
inhibitory	MRPL52	122704	mitochondrial ribosomal protein L52	-	Matrix	Mitochondrial central dogma > Translation > Mitochondrial ribosome	FALSE	MRPL52	canonical	TRUE	TRUE
inhibitory	MRPL53	116540	mitochondrial ribosomal protein L53	L53MT	Matrix	Mitochondrial central dogma > Translation > Mitochondrial ribosome	FALSE	MRPL53	canonical	TRUE	TRUE
inhibitory	MRPL54	116541	mitochondrial ribosomal protein L54	L54mt|MRP-L54	Matrix	Mitochondrial central dogma > Translation > Mitochondrial ribosome	FALSE	MRPL54	canonical	TRUE	TRUE
inhibitory	MRPL55	128308	mitochondrial ribosomal protein L55	AAVG5835|L55nt|MRP-L55|PRO19675	Matrix	Mitochondrial central dogma > Translation > Mitochondrial ribosome	FALSE	MRPL55	canonical	TRUE	TRUE
inhibitory	MRPL57	78988	mitochondrial ribosomal protein L57	MRP63|bMRP63	Matrix	Mitochondrial central dogma > Translation > Mitochondrial ribosome	FALSE	MRPL57	canonical	TRUE	TRUE
inhibitory	MRPL58	3396	mitochondrial ribosomal protein L58	DS-1|DS1|ICT1|MRP-L58	Matrix	Mitochondrial central dogma > Translation > Mitochondrial ribosome | Mitochondrial central dogma > Translation > Translation factors	FALSE	MRPL58	canonical	TRUE	TRUE
inhibitory	MRPL9	65005	mitochondrial ribosomal protein L9	L9mt	Matrix	Mitochondrial central dogma > Translation > Mitochondrial ribosome	FALSE	MRPL9	canonical	TRUE	TRUE
inhibitory	MRPS10	55173	mitochondrial ribosomal protein S10	MRP-S10|PNAS-122	Matrix	Mitochondrial central dogma > Translation > Mitochondrial ribosome	FALSE	MRPS10	canonical	TRUE	TRUE
inhibitory	MRPS11	64963	mitochondrial ribosomal protein S11	HCC-2|MRP-S11|S11mt	Matrix	Mitochondrial central dogma > Translation > Mitochondrial ribosome	FALSE	MRPS11	canonical	TRUE	TRUE
inhibitory	MRPS12	6183	mitochondrial ribosomal protein S12	MPR-S12|MT-RPS12|RPMS12|RPS12|RPSM12	Matrix	Mitochondrial central dogma > Translation > Mitochondrial ribosome	FALSE	MRPS12;RPS12	canonical;unique_synonym	TRUE	TRUE
inhibitory	MRPS14	63931	mitochondrial ribosomal protein S14	COXPD38|DJ262D12.2|HSMRPS14|MRP-S14|S14mt	Matrix	Mitochondrial central dogma > Translation > Mitochondrial ribosome	FALSE	MRPS14	canonical	TRUE	TRUE
inhibitory	MRPS15	64960	mitochondrial ribosomal protein S15	DC37|MPR-S15|RPMS15|S15mt	Matrix	Mitochondrial central dogma > Translation > Mitochondrial ribosome	FALSE	MRPS15	canonical	TRUE	TRUE
inhibitory	MRPS16	51021	mitochondrial ribosomal protein S16	CGI-132|COXPD2|MRP-S16|RPMS16	Matrix	Mitochondrial central dogma > Translation > Mitochondrial ribosome	FALSE	MRPS16	canonical	TRUE	TRUE
inhibitory	MRPS17	51373	mitochondrial ribosomal protein S17	HSPC011|MRP-S17|RPMS17|S17mt	Matrix	Mitochondrial central dogma > Translation > Mitochondrial ribosome	FALSE	MRPS17	canonical	FALSE	TRUE
inhibitory	MRPS18A	55168	mitochondrial ribosomal protein S18A	HumanS18b|MRP-S18-3|MRP-S18-a|MRPS18-3|S18bmt|S18mt-a	Matrix	Mitochondrial central dogma > Translation > Mitochondrial ribosome	FALSE	MRPS18A	canonical	TRUE	TRUE
inhibitory	MRPS18B	28973	mitochondrial ribosomal protein S18B	C6orf14|HSPC183|HumanS18a|MRP-S18-2|MRPS18-2|PTD017|S18amt	Matrix	Mitochondrial central dogma > Translation > Mitochondrial ribosome	FALSE	MRPS18B	canonical	TRUE	TRUE
inhibitory	MRPS18C	51023	mitochondrial ribosomal protein S18C	CGI-134|MRP-S18-1|MRP-S18-c|MRPS18-1|S18mt-c|mrps18-c	Matrix	Mitochondrial central dogma > Translation > Mitochondrial ribosome	FALSE	MRPS18C	canonical	TRUE	TRUE
inhibitory	MRPS2	51116	mitochondrial ribosomal protein S2	CGI-91|COXPD36|MRP-S2|S2mt	Matrix	Mitochondrial central dogma > Translation > Mitochondrial ribosome	FALSE	MRPS2	canonical	TRUE	TRUE
inhibitory	MRPS21	54460	mitochondrial ribosomal protein S21	MDS016|MRP-S21|RPMS21	Matrix	Mitochondrial central dogma > Translation > Mitochondrial ribosome	FALSE	MRPS21	canonical	TRUE	TRUE
inhibitory	MRPS22	56945	mitochondrial ribosomal protein S22	C3orf5|COXPD5|GIBT|GK002|MRP-S22|ODG7|RPMS22	Matrix	Mitochondrial central dogma > Translation > Mitochondrial ribosome	FALSE	MRPS22	canonical	TRUE	TRUE
inhibitory	MRPS23	51649	mitochondrial ribosomal protein S23	CGI-138|COXPD46|HSPC329|MRP-S23	Matrix	Mitochondrial central dogma > Translation > Mitochondrial ribosome	FALSE	MRPS23	canonical	TRUE	TRUE
inhibitory	MRPS24	64951	mitochondrial ribosomal protein S24	HSPC335|MRP-S24|S24mt|bMRP-47|bMRP47	Matrix	Mitochondrial central dogma > Translation > Mitochondrial ribosome	FALSE	MRPS24	canonical	FALSE	TRUE
inhibitory	MRPS25	64432	mitochondrial ribosomal protein S25	MRP-S25|RPMS25	Matrix	Mitochondrial central dogma > Translation > Mitochondrial ribosome	FALSE	MRPS25	canonical	TRUE	TRUE
inhibitory	MRPS26	64949	mitochondrial ribosomal protein S26	C20orf193|GI008|MRP-S13|MRP-S26|MRPS13|NY-BR-87|RPMS13|dJ534B8.3	Matrix	Mitochondrial central dogma > Translation > Mitochondrial ribosome	FALSE	MRPS26	canonical	TRUE	TRUE
inhibitory	MRPS27	23107	mitochondrial ribosomal protein S27	MRP-S27|S27mt	Matrix	Mitochondrial central dogma > Translation > Mitochondrial ribosome	FALSE	MRPS27	canonical	TRUE	TRUE
inhibitory	MRPS28	28957	mitochondrial ribosomal protein S28	COXPD47|HSPC007|MRP-S28|MRP-S35|MRPS35	Matrix	Mitochondrial central dogma > Translation > Mitochondrial ribosome	FALSE	MRPS28	canonical	TRUE	TRUE
inhibitory	MRPS30	10884	mitochondrial ribosomal protein S30	MRP-S30|PAP|PDCD9|S30mt	Matrix	Mitochondrial central dogma > Translation > Mitochondrial ribosome	FALSE	MRPS30	canonical	TRUE	TRUE
inhibitory	MRPS31	10240	mitochondrial ribosomal protein S31	IMOGN38|MRP-S31|S31mt	Matrix	Mitochondrial central dogma > Translation > Mitochondrial ribosome	FALSE	MRPS31	canonical	TRUE	TRUE
inhibitory	MRPS33	51650	mitochondrial ribosomal protein S33	CGI-139|MRP-S33|PTD003|S33mt	Matrix	Mitochondrial central dogma > Translation > Mitochondrial ribosome	FALSE	MRPS33	canonical	TRUE	TRUE
inhibitory	MRPS34	65993	mitochondrial ribosomal protein S34	COXPD32|MRP-S12|MRP-S34|MRPS12	Matrix	Mitochondrial central dogma > Translation > Mitochondrial ribosome	FALSE	MRPS34	canonical	TRUE	TRUE
inhibitory	MRPS35	60488	mitochondrial ribosomal protein S35	HDCMD11P|MDS023|MRP-S28|MRPS28	Matrix	Mitochondrial central dogma > Translation > Mitochondrial ribosome	FALSE	MRPS35	canonical	TRUE	TRUE
inhibitory	MRPS36	92259	mitochondrial ribosomal protein S36	DC47|MRP-S36	Matrix	Mitochondrial central dogma > Translation > Mitochondrial ribosome | Metabolism > Carbohydrate metabolism > TCA cycle	FALSE	MRPS36	canonical	TRUE	TRUE
inhibitory	MRPS5	64969	mitochondrial ribosomal protein S5	MRP-S5|S5mt	Matrix	Mitochondrial central dogma > Translation > Mitochondrial ribosome	FALSE	MRPS5	canonical	TRUE	TRUE
inhibitory	MRPS6	64968	mitochondrial ribosomal protein S6	C21orf101|MRP-S6|RPMS6|S6mt	Matrix	Mitochondrial central dogma > Translation > Mitochondrial ribosome	FALSE	MRPS6	canonical	TRUE	TRUE
inhibitory	MRPS7	51081	mitochondrial ribosomal protein S7	COXPD34|MRP-S|MRP-S7|RP-S7|RPMS7|S7mt|bMRP27a	Matrix	Mitochondrial central dogma > mtRNA metabolism > mtRNA granules | Mitochondrial central dogma > Translation > Mitochondrial ribosome	FALSE	MRPS7	canonical	TRUE	TRUE
inhibitory	MRPS9	64965	mitochondrial ribosomal protein S9	MRP-S9|RPMS9|S9mt	Matrix	Mitochondrial central dogma > mtRNA metabolism > mtRNA granules | Mitochondrial central dogma > Translation > Mitochondrial ribosome	FALSE	MRPS9	canonical	TRUE	TRUE
inhibitory	MRRF	92399	mitochondrial ribosome recycling factor	MRFF|MTRRF|RRF	Matrix	Mitochondrial central dogma > Translation > Translation factors	FALSE	MRRF	canonical	TRUE	TRUE
inhibitory	MRS2	57380	magnesium transporter MRS2	HPT|MRS2L	MIM	Small molecule transport | Signaling	FALSE	MRS2	canonical	TRUE	TRUE
inhibitory	MSRA	4482	methionine sulfoxide reductase A	PMSR	Matrix	Metabolism > Detoxification > ROS and glutathione metabolism | Metabolism > Sulfur metabolism	FALSE	MSRA	canonical	TRUE	TRUE
inhibitory	MSRB2	22921	methionine sulfoxide reductase B2	CBS-1|CBS1|CGI-131|MSRB|PILB	Matrix	Metabolism > Detoxification > ROS and glutathione metabolism | Metabolism > Sulfur metabolism	FALSE	MSRB2	canonical	TRUE	TRUE
inhibitory	MSRB3	253827	methionine sulfoxide reductase B3	DFNB74	unknown	Metabolism > Detoxification > ROS and glutathione metabolism	FALSE	MSRB3	canonical	TRUE	TRUE
inhibitory	MT-ATP6	4508	ATP synthase F0 subunit 6	ATPase6|MTATP6	MIM	OXPHOS > Complex V > CV subunits | OXPHOS > OXPHOS subunits	FALSE	MT-ATP6	canonical	TRUE	TRUE
inhibitory	MT-ATP8	4509	ATP synthase F0 subunit 8	ATPase8|MTATP8	MIM	OXPHOS > Complex V > CV subunits | OXPHOS > OXPHOS subunits	FALSE	MT-ATP8	canonical	TRUE	TRUE
inhibitory	MT-CO1	4512	cytochrome c oxidase subunit I	COI|MTCO1	MIM	OXPHOS > Complex IV > CIV subunits | Metabolism > Metals and cofactors > Heme-containing proteins | OXPHOS > OXPHOS subunits	FALSE	MT-CO1	canonical	TRUE	TRUE
inhibitory	MT-CO2	4513	cytochrome c oxidase subunit II	COII|MTCO2	MIM	OXPHOS > Complex IV > CIV subunits | OXPHOS > OXPHOS subunits	FALSE	MT-CO2	canonical	TRUE	TRUE
inhibitory	MT-CO3	4514	cytochrome c oxidase III	COIII|MTCO3	MIM	OXPHOS > Complex IV > CIV subunits | OXPHOS > OXPHOS subunits	FALSE	MT-CO3	canonical	TRUE	TRUE
inhibitory	MT-CYB	4519	cytochrome b	MTCYB	MIM	OXPHOS > Complex III > CIII subunits | Metabolism > Metals and cofactors > Heme-containing proteins | Metabolism > Electron carriers > Cytochromes | OXPHOS > OXPHOS subunits	FALSE	MT-CYB	canonical	TRUE	TRUE
inhibitory	MT-ND1	4535	NADH dehydrogenase, subunit 1 (complex I)	MTND1	MIM	OXPHOS > Complex I > CI subunits | OXPHOS > OXPHOS subunits	FALSE	MT-ND1	canonical	TRUE	TRUE
inhibitory	MT-ND2	4536	MTND2	MTND2	MIM	OXPHOS > Complex I > CI subunits | OXPHOS > OXPHOS subunits	FALSE	MT-ND2	canonical	TRUE	TRUE
inhibitory	MT-ND3	4537	NADH dehydrogenase, subunit 3 (complex I)	MTND3	MIM	OXPHOS > Complex I > CI subunits | OXPHOS > OXPHOS subunits	FALSE	MT-ND3	canonical	TRUE	TRUE
inhibitory	MT-ND4	4538	NADH dehydrogenase, subunit 4 (complex I)	MTND4	MIM	OXPHOS > Complex I > CI subunits | OXPHOS > OXPHOS subunits	FALSE	MT-ND4	canonical	TRUE	TRUE
inhibitory	MT-ND4L	4539	NADH dehydrogenase, subunit 4L (complex I)	MTND4L	MIM	OXPHOS > Complex I > CI subunits | OXPHOS > OXPHOS subunits	FALSE	MT-ND4L	canonical	TRUE	TRUE
inhibitory	MT-ND5	4540	NADH dehydrogenase, subunit 5 (complex I)	MTND5	MIM	OXPHOS > Complex I > CI subunits | OXPHOS > OXPHOS subunits	FALSE	MT-ND5	canonical	TRUE	TRUE
inhibitory	MT-ND6	4541	NADH dehydrogenase, subunit 6 (complex I)	MTND6	MIM	OXPHOS > Complex I > CI subunits | OXPHOS > OXPHOS subunits	FALSE	MT-ND6	canonical	TRUE	TRUE
inhibitory	MTARC1	64757	mitochondrial amidoxime reducing component 1	MARC1|MOSC1	MOM	Metabolism > Metals and cofactors > Molybdenum cofactor synthesis and proteins | Metabolism > Detoxification > Xenobiotic metabolism | Metabolism > Detoxification > Amidoxime reducing complex	FALSE	MARC1	unique_synonym	TRUE	TRUE
inhibitory	MTARC2	54996	mitochondrial amidoxime reducing component 2	MARC2|MOSC2	MOM	Metabolism > Metals and cofactors > Molybdenum cofactor synthesis and proteins | Metabolism > Detoxification > Xenobiotic metabolism | Metabolism > Detoxification > Amidoxime reducing complex	FALSE	MARC2	unique_synonym	TRUE	TRUE
inhibitory	MTCH1	23787	mitochondrial carrier 1	CGI-64|PIG60|PSAP|SLC25A49	MOM	Small molecule transport > SLC25A family	FALSE	MTCH1;PSAP	canonical;unique_synonym	TRUE	TRUE
inhibitory	MTCH2	23788	mitochondrial carrier 2	HSPC032|MIMP|SLC25A50	MOM	Small molecule transport > SLC25A family | Mitochondrial dynamics and surveillance > Fusion	FALSE	MTCH2	canonical	TRUE	TRUE
inhibitory	MTERF1	7978	mitochondrial transcription termination factor 1	MTERF	Matrix	Mitochondrial central dogma > mtDNA maintenance > mtDNA nucleoid | Mitochondrial central dogma > mtRNA metabolism > Transcription	FALSE	MTERF1	canonical	TRUE	TRUE
inhibitory	MTERF2	80298	mitochondrial transcription termination factor 2	MTERFD3|mTERFL	Matrix	Mitochondrial central dogma > mtDNA maintenance > mtDNA nucleoid	FALSE	MTERF2	canonical	TRUE	TRUE
inhibitory	MTERF3	51001	mitochondrial transcription termination factor 3	CGI-12|MTERFD1	Matrix	Mitochondrial central dogma > Translation > Mitochondrial ribosome assembly	FALSE	MTERF3	canonical	TRUE	TRUE
inhibitory	MTERF4	130916	mitochondrial transcription termination factor 4	MTERFD2	Matrix	Mitochondrial central dogma > Translation > Mitochondrial ribosome assembly	FALSE	MTERF4	canonical	TRUE	TRUE
inhibitory	MTFMT	123263	mitochondrial methionyl-tRNA formyltransferase	COXPD15|FMT1|MC1DN27	Matrix	Mitochondrial central dogma > Translation > fMet processing | Metabolism > Vitamin metabolism > Folate and 1-C metabolism	FALSE	MTFMT	canonical	TRUE	TRUE
inhibitory	MTFP1	51537	mitochondrial fission process 1	HSPC242|MTP18	Membrane	Mitochondrial dynamics and surveillance > Fission	FALSE	MTFP1	canonical	TRUE	TRUE
inhibitory	MTFR1	9650	mitochondrial fission regulator 1	CHPPR|FAM54A2	Membrane	Mitochondrial dynamics and surveillance > Fission	FALSE	MTFR1	canonical	TRUE	TRUE
inhibitory	MTFR1L	56181	mitochondrial fission regulator 1 like	FAM54B|HYST1888|MST116|MSTP116	unknown	0	FALSE	MTFR1L	canonical	TRUE	TRUE
inhibitory	MTFR2	113115	mitochondrial fission regulator 2	DUFD1|FAM54A	Membrane	Mitochondrial dynamics and surveillance > Fission	FALSE	MTFR2	canonical	TRUE	TRUE
inhibitory	MTG1	92170	mitochondrial ribosome associated GTPase 1	GTP|GTPBP7	Matrix	Mitochondrial central dogma > Translation > Mitochondrial ribosome assembly	FALSE	MTG1	canonical	TRUE	TRUE
inhibitory	MTG2	26164	mitochondrial ribosome associated GTPase 2	GTPBP5|ObgH1|dJ1005F21.2	Matrix	Mitochondrial central dogma > Translation > Mitochondrial ribosome assembly	FALSE	MTG2	canonical	TRUE	TRUE
inhibitory	MTHFD1L	25902	methylenetetrahydrofolate dehydrogenase (NADP+ dependent) 1 like	FTHFSDC1|MTC1THFS|dJ292B18.2	Matrix	Metabolism > Vitamin metabolism > Folate and 1-C metabolism	FALSE	MTHFD1L	canonical	TRUE	TRUE
inhibitory	MTHFD2	10797	methylenetetrahydrofolate dehydrogenase (NADP+ dependent) 2, methenyltetrahydrofolate cyclohydrolase	NMDMC	Matrix	Metabolism > Vitamin metabolism > Folate and 1-C metabolism	FALSE	MTHFD2	canonical	TRUE	TRUE
inhibitory	MTHFD2L	441024	methylenetetrahydrofolate dehydrogenase (NADP+ dependent) 2 like	-	Matrix	Metabolism > Vitamin metabolism > Folate and 1-C metabolism	FALSE	MTHFD2L	canonical	TRUE	TRUE
inhibitory	MTHFS	10588	methenyltetrahydrofolate synthetase	HsT19268|NEDMEHM	Matrix	Metabolism > Vitamin metabolism > Folate and 1-C metabolism	FALSE	MTHFS	canonical	TRUE	TRUE
inhibitory	MTIF2	4528	mitochondrial translational initiation factor 2	-	Matrix	Mitochondrial central dogma > Translation > Translation factors	FALSE	MTIF2	canonical	TRUE	TRUE
inhibitory	MTIF3	219402	mitochondrial translational initiation factor 3	IF3mt	Matrix	Mitochondrial central dogma > Translation > Translation factors	FALSE	MTIF3	canonical	TRUE	TRUE
inhibitory	MTO1	25821	mitochondrial tRNA translation optimization 1	CGI-02|COXPD10	Matrix	Mitochondrial central dogma > mtRNA metabolism > mt-tRNA modifications | Metabolism > Vitamin metabolism > Folate and 1-C metabolism	FALSE	MTO1	canonical	TRUE	TRUE
inhibitory	MTPAP	55149	mitochondrial poly(A) polymerase	PAPD1|SPAX4|TENT6	Matrix	Mitochondrial central dogma > mtRNA metabolism > mtRNA granules | Mitochondrial central dogma > mtRNA metabolism > mt-rRNA modifications | Mitochondrial central dogma > mtRNA metabolism > mt-mRNA modifications | Mitochondrial central dogma > mtRNA metabolism > mtRNA stability and decay	FALSE	MTPAP	canonical	TRUE	TRUE
inhibitory	MTRES1	51250	mitochondrial transcription rescue factor 1	C6orf203|HSPC230|PRED31	Matrix	Mitochondrial central dogma > mtRNA metabolism > Transcription | Mitochondrial central dogma > Translation	FALSE	C6orf203	unique_synonym	TRUE	TRUE
inhibitory	MTRF1	9617	mitochondrial translation release factor 1	MRF1|MTTRF1|RF1	Matrix	Mitochondrial central dogma > Translation > Translation factors	FALSE	MTRF1	canonical	TRUE	TRUE
inhibitory	MTRF1L	54516	mitochondrial translational release factor 1 like	HMRF1L|MRF1L|mtRF1a	Matrix	Mitochondrial central dogma > Translation > Translation factors	FALSE	MTRF1L	canonical	TRUE	TRUE
inhibitory	MTX1	4580	metaxin 1	MTX|MTXN	MOM	Protein import, sorting and homeostasis > Protein import and sorting > SAM | Mitochondrial dynamics and surveillance > Intramitochondrial membrane interactions	FALSE	MTX1	canonical	TRUE	TRUE
inhibitory	MTX2	10651	metaxin 2	metaxin-2	MOM	Protein import, sorting and homeostasis > Protein import and sorting > SAM | Mitochondrial dynamics and surveillance > Intramitochondrial membrane interactions	FALSE	MTX2	canonical	TRUE	TRUE
inhibitory	MTX3	345778	metaxin 3	-	MOM	Mitochondrial dynamics and surveillance > Intramitochondrial membrane interactions	FALSE	MTX3	canonical	TRUE	TRUE
inhibitory	MUL1	79594	mitochondrial E3 ubiquitin protein ligase 1	C1orf166|GIDE|MAPL|MULAN|RNF218	MOM	Protein import, sorting and homeostasis > Protein homeostasis | Mitochondrial dynamics and surveillance > Fission | Signaling	FALSE	MUL1	canonical	TRUE	TRUE
inhibitory	MUTYH	4595	mutY DNA glycosylase	MYH	Matrix	Mitochondrial central dogma > mtDNA maintenance	FALSE	MUTYH	canonical	TRUE	TRUE
inhibitory	MYG1	60314	MYG1 exonuclease	C12orf10|Gamm1|MST024|MSTP024|MYG	Matrix	Mitochondrial central dogma > mtRNA metabolism > mt-rRNA modifications | Mitochondrial central dogma > mtRNA metabolism > mt-mRNA modifications	FALSE	C12orf10	unique_synonym	TRUE	TRUE
inhibitory	MYO19	80179	myosin XIX	MYOHD1	MOM	Mitochondrial dynamics and surveillance > Trafficking	FALSE	MYO19	canonical	TRUE	TRUE
inhibitory	NADK2	133686	NAD kinase 2, mitochondrial	C5orf33|DECRD|MNADK|NADKD1	Matrix	Metabolism > Metals and cofactors > NAD biosynthesis and metabolism	FALSE	NADK2	canonical	TRUE	TRUE
inhibitory	NAGS	162417	N-acetylglutamate synthase	AGAS|ARGA	Matrix	Metabolism > Amino acid metabolism > Urea cycle	FALSE	NAGS	canonical	TRUE	TRUE
inhibitory	NARS2	79731	asparaginyl-tRNA synthetase 2, mitochondrial	DFNB94|SLM5|asnRS	Matrix	Mitochondrial central dogma > Translation > mt-tRNA synthetases	FALSE	NARS2	canonical	TRUE	TRUE
inhibitory	NAT8L	339983	N-acetyltransferase 8 like	CML3|NACED|NAT8-LIKE	Membrane	Metabolism > Amino acid metabolism > Glutamate metabolism	FALSE	NAT8L	canonical	TRUE	TRUE
inhibitory	NAXD	55739	NAD(P)HX dehydratase	CARKD|LP3298|PEBEL2	MIM	Metabolism > Metals and cofactors > NAD biosynthesis and metabolism	FALSE	NAXD	canonical	TRUE	TRUE
inhibitory	NAXE	128240	NAD(P)HX epimerase	AIBP|APOA1BP|PEBEL|YJEFN1	Matrix	Metabolism > Metals and cofactors > NAD biosynthesis and metabolism	FALSE	NAXE	canonical	TRUE	TRUE
inhibitory	NBR1	4077	NBR1 autophagy cargo receptor	1A1-3B|IAI3B|M17S2|MIG19	IMS	Mitochondrial dynamics and surveillance > Autophagy	FALSE	NBR1	canonical	TRUE	TRUE
inhibitory	NDUFA1	4694	NADH:ubiquinone oxidoreductase subunit A1	CI-MWFE|MC1DN12|MWFE|ZNF183	MIM	OXPHOS > Complex I > CI subunits | OXPHOS > OXPHOS subunits	FALSE	NDUFA1	canonical	TRUE	TRUE
inhibitory	NDUFA10	4705	NADH:ubiquinone oxidoreductase subunit A10	CI-42KD|CI-42k|MC1DN22	MIM	OXPHOS > Complex I > CI subunits | OXPHOS > OXPHOS subunits	FALSE	NDUFA10	canonical	TRUE	TRUE
inhibitory	NDUFA11	126328	NADH:ubiquinone oxidoreductase subunit A11	B14.7|CI-B14.7|MC1DN14	MIM	OXPHOS > Complex I > CI subunits | OXPHOS > OXPHOS subunits	FALSE	NDUFA11	canonical	TRUE	TRUE
