alias	canonical_symbol	alias_type	canonical_targets	duplicate_alias	feature_present_rds	selected_mapping_rds
MRP-L22	MRPL22	synonym	2	TRUE	0	0
MRP-L22	MRPL40	synonym	2	TRUE	0	0
MRP-L24	MRPL24	synonym	1	FALSE	0	0
MRP-L25	MRPL22	synonym	1	FALSE	0	0
MRP-L26	MRPL17	synonym	1	FALSE	0	0
MRP-L27	MRPL41	synonym	1	FALSE	0	0
MRP-L28	MRPL30	synonym	1	FALSE	0	0
MRP-L3	MRPL38	synonym	1	FALSE	0	0
MRP-L30	MRPL30	synonym	1	FALSE	0	0
MRP-L31	MRPL42	synonym	1	FALSE	0	0
MRP-L31/34	MRPL12	synonym	1	FALSE	0	0
MRP-L32	MRPL14	synonym	2	TRUE	0	0
MRP-L32	MRPL32	synonym	2	TRUE	0	0
MRP-L33	MRPL33	synonym	1	FALSE	0	0
MRP-L35	MRPL35	synonym	1	FALSE	0	0
MRP-L36	MRPL36	synonym	1	FALSE	0	0
MRP-L37	MRPL37	synonym	1	FALSE	0	0
MRP-L38	MRPL38	synonym	1	FALSE	0	0
MRP-L40	MRPL40	synonym	1	FALSE	0	0
MRP-L42	MRPL42	synonym	1	FALSE	0	0
MRP-L43	MRPL43	synonym	1	FALSE	0	0
MRP-L44	MRPL44	synonym	1	FALSE	0	0
MRP-L45	MRPL45	synonym	1	FALSE	0	0
MRP-L47	MRPL47	synonym	1	FALSE	0	0
MRP-L48	MRPL48	synonym	1	FALSE	0	0
MRP-L49	MRPL49	synonym	1	FALSE	0	0
MRP-L5	MRPL39	synonym	1	FALSE	0	0
MRP-L50	MRPL50	synonym	1	FALSE	0	0
MRP-L54	MRPL54	synonym	1	FALSE	0	0
MRP-L55	MRPL55	synonym	1	FALSE	0	0
MRP-L58	MRPL58	synonym	1	FALSE	0	0
MRP-L59	GADD45GIP1	synonym	1	FALSE	0	0
MRP-L7	MRPL15	synonym	1	FALSE	0	0
MRP-L8	MRPL10	synonym	1	FALSE	0	0
MRP-S	MRPS7	synonym	1	FALSE	0	0
MRP-S10	MRPS10	synonym	1	FALSE	0	0
MRP-S11	MRPS11	synonym	1	FALSE	0	0
MRP-S12	MRPS34	synonym	1	FALSE	0	0
MRP-S13	MRPS26	synonym	1	FALSE	0	0
MRP-S14	MRPS14	synonym	1	FALSE	0	0
MRP-S16	MRPS16	synonym	1	FALSE	0	0
MRP-S17	MRPS17	synonym	1	FALSE	0	0
MRP-S18-1	MRPS18C	synonym	1	FALSE	0	0
MRP-S18-2	MRPS18B	synonym	1	FALSE	0	0
MRP-S18-3	MRPS18A	synonym	1	FALSE	0	0
MRP-S18-a	MRPS18A	synonym	1	FALSE	0	0
MRP-S18-c	MRPS18C	synonym	1	FALSE	0	0
MRP-S2	MRPS2	synonym	1	FALSE	0	0
MRP-S21	MRPS21	synonym	1	FALSE	0	0
MRP-S22	MRPS22	synonym	1	FALSE	0	0
MRP-S23	MRPS23	synonym	1	FALSE	0	0
MRP-S24	MRPS24	synonym	1	FALSE	0	0
MRP-S25	MRPS25	synonym	1	FALSE	0	0
MRP-S26	MRPS26	synonym	1	FALSE	0	0
MRP-S27	MRPS27	synonym	1	FALSE	0	0
MRP-S28	MRPS28	synonym	2	TRUE	0	0
MRP-S28	MRPS35	synonym	2	TRUE	0	0
MRP-S29	DAP3	synonym	1	FALSE	0	0
MRP-S30	MRPS30	synonym	1	FALSE	0	0
MRP-S31	MRPS31	synonym	1	FALSE	0	0
MRP-S32	MRPL42	synonym	1	FALSE	0	0
MRP-S33	MRPS33	synonym	1	FALSE	0	0
MRP-S34	MRPS34	synonym	1	FALSE	0	0
MRP-S35	MRPS28	synonym	1	FALSE	0	0
MRP-S36	MRPS36	synonym	1	FALSE	0	0
MRP-S37	CHCHD1	synonym	1	FALSE	0	0
MRP-S38	AURKAIP1	synonym	1	FALSE	0	0
MRP-S39	PTCD3	synonym	1	FALSE	0	0
MRP-S5	MRPS5	synonym	1	FALSE	0	0
MRP-S6	MRPS6	synonym	1	FALSE	0	0
MRP-S7	MRPS7	synonym	1	FALSE	0	0
MRP-S9	MRPS9	synonym	1	FALSE	0	0
MRP63	MRPL57	synonym	1	FALSE	0	0
MRP64	MRPL51	synonym	1	FALSE	0	0
MRPL1	MRPL1	canonical	1	FALSE	9	0
MRPL10	MRPL10	canonical	1	FALSE	9	0
MRPL11	MRPL11	canonical	1	FALSE	9	0
MRPL12	MRPL12	canonical	1	FALSE	9	0
MRPL13	MRPL13	canonical	1	FALSE	9	0
MRPL14	MRPL14	canonical	1	FALSE	9	0
MRPL15	MRPL15	canonical	2	TRUE	9	0
MRPL15	MRPL19	synonym	2	TRUE	9	0
MRPL16	MRPL16	canonical	1	FALSE	9	0
MRPL17	MRPL17	canonical	1	FALSE	9	0
MRPL18	MRPL18	canonical	1	FALSE	9	0
MRPL19	MRPL19	canonical	1	FALSE	9	0
MRPL2	MRPL2	canonical	2	TRUE	9	0
MRPL2	MRPL37	synonym	2	TRUE	9	0
MRPL20	MRPL20	canonical	1	FALSE	9	0
MRPL21	MRPL21	canonical	1	FALSE	9	0
MRPL22	MRPL22	canonical	2	TRUE	9	0
MRPL22	MRPL40	synonym	2	TRUE	9	0
MRPL23	MRPL23	canonical	1	FALSE	9	0
MRPL24	MRPL24	canonical	1	FALSE	9	0
MRPL27	MRPL27	canonical	2	TRUE	9	0
MRPL27	MRPL41	synonym	2	TRUE	9	0
MRPL28	MRPL28	canonical	2	TRUE	9	0
MRPL28	MRPL30	synonym	2	TRUE	9	0
MRPL28M	MRPL30	synonym	1	FALSE	0	0
MRPL3	MRPL3	canonical	1	FALSE	9	0
MRPL30	MRPL30	canonical	1	FALSE	9	0
MRPL31	MRPL42	synonym	1	FALSE	0	0
MRPL32	MRPL14	synonym	2	TRUE	9	0
MRPL32	MRPL32	canonical	2	TRUE	9	0
MRPL33	MRPL33	canonical	1	FALSE	9	0
MRPL34	MRPL34	canonical	1	FALSE	9	0
MRPL35	MRPL35	canonical	1	FALSE	9	0
MRPL36	MRPL36	canonical	1	FALSE	9	0
MRPL37	MRPL37	canonical	1	FALSE	9	0
MRPL38	MRPL38	canonical	1	FALSE	9	0
MRPL39	MRPL39	canonical	1	FALSE	9	0
MRPL4	MRPL4	canonical	1	FALSE	9	0
MRPL40	MRPL40	canonical	1	FALSE	9	0
MRPL41	MRPL41	canonical	1	FALSE	9	0
MRPL42	MRPL42	canonical	1	FALSE	9	0
MRPL43	MRPL43	canonical	1	FALSE	9	0
MRPL44	MRPL44	canonical	1	FALSE	9	0
MRPL45	MRPL45	canonical	1	FALSE	9	0
MRPL46	MRPL46	canonical	1	FALSE	9	0
MRPL47	MRPL47	canonical	1	FALSE	9	0
MRPL48	MRPL48	canonical	1	FALSE	9	0
MRPL49	MRPL49	canonical	1	FALSE	9	0
MRPL5	MRPL39	synonym	1	FALSE	0	0
MRPL50	MRPL50	canonical	1	FALSE	9	0
MRPL51	MRPL51	canonical	1	FALSE	9	0
MRPL52	MRPL52	canonical	1	FALSE	9	0
MRPL53	MRPL53	canonical	1	FALSE	9	0
MRPL54	MRPL54	canonical	1	FALSE	9	0
MRPL55	MRPL55	canonical	1	FALSE	9	0
MRPL56	LACTB	synonym	1	FALSE	0	0
MRPL57	MRPL57	canonical	1	FALSE	9	0
MRPL58	MRPL58	canonical	1	FALSE	9	0
MRPL7	MRPL12	synonym	1	FALSE	0	0
MRPL7/L12	MRPL12	synonym	1	FALSE	0	0
MRPL8	MRPL10	synonym	1	FALSE	0	0
MRPL9	MRPL9	canonical	1	FALSE	9	0
MRPP1	TRMT10C	synonym	1	FALSE	0	0
MRPP2	HSD17B10	synonym	1	FALSE	0	0
MRPP3	PRORP	synonym	1	FALSE	0	0
MRPS10	MRPS10	canonical	1	FALSE	9	0
MRPS11	MRPS11	canonical	1	FALSE	9	0
MRPS12	MRPS12	canonical	2	TRUE	9	0
MRPS12	MRPS34	synonym	2	TRUE	9	0
MRPS13	MRPS26	synonym	1	FALSE	0	0
MRPS14	MRPS14	canonical	1	FALSE	9	0
MRPS15	MRPS15	canonical	1	FALSE	9	0
MRPS16	MRPS16	canonical	1	FALSE	9	0
MRPS17	MRPS17	canonical	1	FALSE	9	0
MRPS18-1	MRPS18C	synonym	1	FALSE	0	0
MRPS18-2	MRPS18B	synonym	1	FALSE	0	0
MRPS18-3	MRPS18A	synonym	1	FALSE	0	0
MRPS18A	MRPS18A	canonical	1	FALSE	9	0
MRPS18B	MRPS18B	canonical	1	FALSE	9	0
MRPS18C	MRPS18C	canonical	1	FALSE	9	0
MRPS2	MRPS2	canonical	1	FALSE	9	0
MRPS21	MRPS21	canonical	1	FALSE	9	0
MRPS22	MRPS22	canonical	1	FALSE	9	0
MRPS23	MRPS23	canonical	1	FALSE	9	0
MRPS24	MRPS24	canonical	1	FALSE	9	0
MRPS25	MRPS25	canonical	1	FALSE	9	0
MRPS26	MRPS26	canonical	1	FALSE	9	0
MRPS27	MRPS27	canonical	1	FALSE	9	0
MRPS28	MRPS28	canonical	2	TRUE	9	0
MRPS28	MRPS35	synonym	2	TRUE	9	0
MRPS29	DAP3	synonym	1	FALSE	0	0
MRPS30	MRPS30	canonical	1	FALSE	9	0
MRPS31	MRPS31	canonical	1	FALSE	9	0
MRPS32	MRPL42	synonym	1	FALSE	0	0
MRPS33	MRPS33	canonical	1	FALSE	9	0
MRPS34	MRPS34	canonical	1	FALSE	9	0
MRPS35	MRPS28	synonym	2	TRUE	9	0
MRPS35	MRPS35	canonical	2	TRUE	9	0
MRPS36	MRPS36	canonical	1	FALSE	9	0
MRPS5	MRPS5	canonical	1	FALSE	9	0
MRPS6	MRPS6	canonical	1	FALSE	9	0
MRPS7	MRPS7	canonical	1	FALSE	9	0
MRPS9	MRPS9	canonical	1	FALSE	9	0
MRRF	MRRF	canonical	1	FALSE	9	0
MRRF2	GFM2	synonym	1	FALSE	0	0
MRS2	MRS2	canonical	1	FALSE	9	0
MRS2L	MRS2	synonym	1	FALSE	0	0
MRS3/4	SLC25A28	synonym	1	FALSE	0	0
MRS4L	SLC25A28	synonym	1	FALSE	0	0
MRT49	GPT2	synonym	1	FALSE	0	0
MRT5	NSUN2	synonym	1	FALSE	0	0
MRT68	TRMT1	synonym	1	FALSE	0	0
MRT72	METTL5	synonym	1	FALSE	0	0
MRX17	HSD17B10	synonym	1	FALSE	0	0
MRX31	HSD17B10	synonym	1	FALSE	0	0
MRXS10	HSD17B10	synonym	1	FALSE	0	0
MSA1	COQ2	synonym	1	FALSE	0	0
MSC	SLC25A37	synonym	1	FALSE	9	9
MSCHAD	HADH	synonym	1	FALSE	0	0
MSCP	SLC25A37	synonym	1	FALSE	0	0
MSE1	EARS2	synonym	1	FALSE	0	0
MSRA	MSRA	canonical	1	FALSE	9	0
MSRB	MSRB2	synonym	1	FALSE	0	0
MSRB2	MSRB2	canonical	1	FALSE	9	0
MSRB3	MSRB3	canonical	1	FALSE	9	0
MSS1	GTPBP3	synonym	1	FALSE	0	0
MST	MPST	synonym	1	FALSE	0	0
MST024	MYG1	synonym	1	FALSE	0	0
MST027	GFM2	synonym	1	FALSE	0	0
MST065	TOMM22	synonym	1	FALSE	0	0
MST077	NSUN3	synonym	1	FALSE	0	0
MST116	MTFR1L	synonym	1	FALSE	0	0
MST133	EFHD1	synonym	1	FALSE	0	0
MSTP003	MRPL39	synonym	1	FALSE	0	0
MSTP024	MYG1	synonym	1	FALSE	0	0
MSTP027	GFM2	synonym	1	FALSE	0	0
MSTP029	HADHB	synonym	1	FALSE	0	0
MSTP065	TOMM22	synonym	1	FALSE	0	0
MSTP073	TMEM14C	synonym	1	FALSE	0	0
MSTP077	NSUN3	synonym	1	FALSE	0	0
MSTP116	MTFR1L	synonym	1	FALSE	0	0
MSTP133	EFHD1	synonym	1	FALSE	0	0
MSU	BCKDHA	synonym	1	FALSE	0	0
MSUD1	BCKDHA	synonym	1	FALSE	0	0
MSUDMV	PPM1K	synonym	1	FALSE	0	0
MT	MCAT	synonym	1	FALSE	0	0
MT-ACT48	ACOT9	synonym	1	FALSE	0	0
MT-ALARS	AARS2	synonym	1	FALSE	0	0
MT-ASPRS	DARS2	synonym	1	FALSE	0	0
MT-ATP6	MT-ATP6	canonical	1	FALSE	9	0
MT-ATP8	MT-ATP8	canonical	1	FALSE	9	0
MT-CO1	MT-CO1	canonical	1	FALSE	9	0
MT-CO2	MT-CO2	canonical	1	FALSE	9	0
MT-CO3	MT-CO3	canonical	1	FALSE	9	0
MT-CYB	MT-CYB	canonical	1	FALSE	9	0
MT-ND1	MT-ND1	canonical	1	FALSE	9	0
MT-ND2	MT-ND2	canonical	1	FALSE	9	0
MT-ND3	MT-ND3	canonical	1	FALSE	9	0
MT-ND4	MT-ND4	canonical	1	FALSE	9	0
MT-ND4L	MT-ND4L	canonical	1	FALSE	9	0
MT-ND5	MT-ND5	canonical	1	FALSE	9	0
MT-ND6	MT-ND6	canonical	1	FALSE	9	0
MT-PK	DMPK	synonym	1	FALSE	0	0
MT-PRORS	PARS2	synonym	1	FALSE	0	0
MT-RPS12	MRPS12	synonym	1	FALSE	0	0
MT-TRX	TXN2	synonym	1	FALSE	0	0
MT-TYRRS	YARS2	synonym	1	FALSE	0	0
MTABC2	ABCB10	synonym	1	FALSE	0	0
MTABC3	ABCB6	synonym	1	FALSE	0	0
MTACT48	ACOT9	synonym	1	FALSE	0	0
MTALARS	AARS2	synonym	1	FALSE	0	0
MTARC1	MTARC1	canonical	1	FALSE	0	0
MTARC2	MTARC2	canonical	1	FALSE	0	0
MTATP6	MT-ATP6	synonym	1	FALSE	0	0
MTATP8	MT-ATP8	synonym	1	FALSE	0	0
MTC1THFS	MTHFD1L	synonym	1	FALSE	0	0
MTCH1	MTCH1	canonical	1	FALSE	9	0
MTCH2	MTCH2	canonical	1	FALSE	9	0
MTCO1	MT-CO1	synonym	1	FALSE	0	0
MTCO2	MT-CO2	synonym	1	FALSE	0	0
MTCO3	MT-CO3	synonym	1	FALSE	0	0
MTCP1	CMC4	synonym	1	FALSE	9	9
MTCP1B	CMC4	synonym	1	FALSE	0	0
MTCP1NB	CMC4	synonym	1	FALSE	0	0
MTCYB	MT-CYB	synonym	1	FALSE	0	0
MTDPS10	AGK	synonym	1	FALSE	0	0
MTDPS11	MGME1	synonym	1	FALSE	0	0
MTDPS12	SLC25A4	synonym	1	FALSE	0	0
MTDPS12A	SLC25A4	synonym	1	FALSE	0	0
MTDPS13	FBXL4	synonym	1	FALSE	0	0
MTDPS14	OPA1	synonym	1	FALSE	0	0
MTDPS15	TFAM	synonym	1	FALSE	0	0
MTDPS16	POLG2	synonym	1	FALSE	0	0
MTDPS17	MRM2	synonym	1	FALSE	0	0
MTDPS18	SLC25A21	synonym	1	FALSE	0	0
MTDPS19	SLC25A10	synonym	1	FALSE	0	0
MTDPS2	TK2	synonym	1	FALSE	0	0
MTDPS3	DGUOK	synonym	1	FALSE	0	0
MTDPS4A	POLG	synonym	1	FALSE	0	0
MTDPS4B	POLG	synonym	1	FALSE	0	0
MTDPS5	SUCLA2	synonym	1	FALSE	0	0
MTDPS6	MPV17	synonym	1	FALSE	0	0
MTDPS7	TWNK	synonym	1	FALSE	0	0
MTDPS9	SUCLG1	synonym	1	FALSE	0	0
MTE1	ACOT2	synonym	1	FALSE	0	0
MTERF	MTERF1	synonym	1	FALSE	0	0
MTERF1	MTERF1	canonical	1	FALSE	9	0
MTERF2	MTERF2	canonical	1	FALSE	9	0
MTERF3	MTERF3	canonical	1	FALSE	9	0
MTERF4	MTERF4	canonical	1	FALSE	9	0
MTERFD1	MTERF3	synonym	1	FALSE	0	0
MTERFD2	MTERF4	synonym	1	FALSE	0	0
MTERFD3	MTERF2	synonym	1	FALSE	0	0
MTF	FTMT	synonym	1	FALSE	0	0
MTFMT	MTFMT	canonical	1	FALSE	9	0
MTFP1	MTFP1	canonical	1	FALSE	9	0
MTFR1	MTFR1	canonical	1	FALSE	9	0
MTFR1L	MTFR1L	canonical	1	FALSE	9	0
MTFR2	MTFR2	canonical	1	FALSE	9	0
MTG1	MTG1	canonical	1	FALSE	9	0
MTG2	MTG2	canonical	1	FALSE	9	0
MTG3	NOA1	synonym	1	FALSE	0	0
MTGM	ROMO1	synonym	1	FALSE	0	0
MTGMP	ROMO1	synonym	1	FALSE	0	0
MTGP1	GTPBP3	synonym	1	FALSE	0	0
MTHFD1L	MTHFD1L	canonical	1	FALSE	9	0
MTHFD2	MTHFD2	canonical	1	FALSE	9	0
MTHFD2L	MTHFD2L	canonical	1	FALSE	9	0
MTHFS	MTHFS	canonical	1	FALSE	9	0
MTHSP75	HSPA9	synonym	1	FALSE	0	0
MTIF2	MTIF2	canonical	1	FALSE	9	0
MTIF3	MTIF3	canonical	1	FALSE	9	0
MTND1	MT-ND1	synonym	1	FALSE	0	0
MTND2	MT-ND2	synonym	1	FALSE	0	0
MTND3	MT-ND3	synonym	1	FALSE	0	0
MTND4	MT-ND4	synonym	1	FALSE	0	0
MTND4L	MT-ND4L	synonym	1	FALSE	0	0
MTND5	MT-ND5	synonym	1	FALSE	0	0
MTND6	MT-ND6	synonym	1	FALSE	0	0
MTO1	MTO1	canonical	1	FALSE	9	0
MTO2	TRMU	synonym	1	FALSE	0	0
MTP18	MTFP1	synonym	1	FALSE	0	0
MTPA	HADHA	synonym	1	FALSE	0	0
MTPAP	MTPAP	canonical	1	FALSE	9	0
MTPB	HADHB	synonym	1	FALSE	0	0
MTPOLB	POLG2	synonym	1	FALSE	0	0
MTQ1	HEMK1	synonym	1	FALSE	0	0
MTRES1	MTRES1	canonical	1	FALSE	0	0
MTRF1	MTRF1	canonical	1	FALSE	9	0
MTRF1L	MTRF1L	canonical	1	FALSE	9	0
MTRNAP	POLRMT	synonym	1	FALSE	0	0
MTRPOL	POLRMT	synonym	1	FALSE	0	0
MTRRF	MRRF	synonym	1	FALSE	0	0
MTRX	TXN2	synonym	1	FALSE	0	0
MTS	TIMM8A	synonym	1	FALSE	0	0
MTTF1	TFAM	synonym	1	FALSE	0	0
MTTFA	TFAM	synonym	1	FALSE	0	0
MTTK	TK2	synonym	1	FALSE	0	0
MTTRF1	MTRF1	synonym	1	FALSE	0	0
MTU1	TRMU	synonym	1	FALSE	0	0
MTX	MTX1	synonym	1	FALSE	0	0
MTX1	MTX1	canonical	1	FALSE	9	0
MTX2	MTX2	canonical	1	FALSE	9	0
MTX3	MTX3	canonical	1	FALSE	9	0
MTXN	MTX1	synonym	1	FALSE	0	0
MUL1	MUL1	canonical	1	FALSE	9	0
MULAN	MUL1	synonym	1	FALSE	0	0
MULK	AGK	synonym	1	FALSE	0	0
MUP1	SLC25A19	synonym	1	FALSE	0	0
MUT	MMUT	synonym	1	FALSE	9	9
MUTM	OGG1	synonym	1	FALSE	0	0
MUTYH	MUTYH	canonical	1	FALSE	9	0
MVCD6	SOD2	synonym	1	FALSE	0	0
MWFE	NDUFA1	synonym	1	FALSE	0	0
MY017	NDUFS7	synonym	1	FALSE	0	0
MYG	MYG1	synonym	1	FALSE	0	0
MYG1	MYG1	canonical	1	FALSE	0	0
MYH	MUTYH	synonym	1	FALSE	0	0
MYO19	MYO19	canonical	1	FALSE	9	0
MYOHD1	MYO19	synonym	1	FALSE	0	0
MYP22	PRIMPOL	synonym	1	FALSE	0	0
MYP6	SCO2	synonym	1	FALSE	0	0
MZM1L	LYRM7	synonym	1	FALSE	0	0
Mcl-1	MCL1	synonym	1	FALSE	0	0
MetAP 1D	METAP1D	synonym	1	FALSE	0	0
MetRS	MARS2	synonym	1	FALSE	0	0
Metap1l	METAP1D	synonym	1	FALSE	0	0
MiNT	CISD3	synonym	1	FALSE	0	0
Mic10	MICOS10	synonym	1	FALSE	0	0
Mic19	CHCHD3	synonym	1	FALSE	0	0
Mic23	APOO	synonym	1	FALSE	0	0
Mic25	CHCHD6	synonym	1	FALSE	0	0
Mic27	APOOL	synonym	1	FALSE	0	0
Mic60	IMMT	synonym	1	FALSE	0	0
MidA	NDUFAF7	synonym	1	FALSE	0	0
Miner2	CISD3	synonym	1	FALSE	0	0
Mn-SOD	SOD2	synonym	1	FALSE	0	0
Msp1	ATAD1	synonym	1	FALSE	0	0
Mt-GrpE#2	GRPEL2	synonym	1	FALSE	0	0
Mt-SSB	SSBP1	synonym	1	FALSE	0	0
MtCCA	TRNT1	synonym	1	FALSE	0	0
My013	NDUFAF4	synonym	1	FALSE	0	0
My021	GHITM	synonym	1	FALSE	0	0
My025	APOO	synonym	1	FALSE	0	0
N27C7-4	CHCHD10	synonym	1	FALSE	0	0
NACED	NAT8L	synonym	1	FALSE	0	0
NADHB14	NDUFA6	synonym	1	FALSE	0	0
NADHDH2	NDUFC2	synonym	1	FALSE	0	0
NADK2	NADK2	canonical	1	FALSE	9	0
NADKD1	NADK2	synonym	1	FALSE	0	0
NADMR	AIFM1	synonym	1	FALSE	0	0
NADP-ME	ME3	synonym	1	FALSE	0	0
NADPH	DECR1	synonym	1	FALSE	0	0
NAGS	NAGS	canonical	1	FALSE	9	0
NAMSD	AIFM1	synonym	1	FALSE	0	0
NARS2	NARS2	canonical	1	FALSE	9	0
NAT8-LIKE	NAT8L	synonym	1	FALSE	0	0
NAT8L	NAT8L	canonical	1	FALSE	9	0
NAXD	NAXD	canonical	1	FALSE	9	0
NAXE	NAXE	canonical	1	FALSE	9	0
NBIA1	PANK2	synonym	1	FALSE	0	0
NBIA6	COASY	synonym	1	FALSE	0	0
NBIA8	CRAT	synonym	1	FALSE	0	0
NBK	BIK	synonym	1	FALSE	0	0
NBP	COASY	synonym	1	FALSE	0	0
NBR1	NBR1	canonical	1	FALSE	9	0
NCKX6	SLC8B1	synonym	1	FALSE	0	0
NCLX	SLC8B1	synonym	1	FALSE	0	0
NCM1	MRPL47	synonym	1	FALSE	0	0
NCPH	DGUOK	synonym	1	FALSE	0	0
NDK	CMPK2	synonym	1	FALSE	0	0
NDK 6	NME6	synonym	1	FALSE	0	0
NDPK-C	NME3	synonym	1	FALSE	0	0
NDPK-D	NME4	synonym	1	FALSE	0	0
NDPKC	NME3	synonym	1	FALSE	0	0
NDUFA1	NDUFA1	canonical	1	FALSE	9	0
NDUFA10	NDUFA10	canonical	1	FALSE	9	0
NDUFA11	NDUFA11	canonical	1	FALSE	9	0
NDUFA12	NDUFA12	canonical	1	FALSE	9	0
NDUFA12L	NDUFAF2	synonym	1	FALSE	0	0
NDUFA13	NDUFA13	canonical	1	FALSE	9	0
NDUFA2	NDUFA2	canonical	1	FALSE	9	0
NDUFA3	NDUFA3	canonical	1	FALSE	9	0
NDUFA4	NDUFA4	canonical	1	FALSE	9	0
NDUFA5	NDUFA5	canonical	1	FALSE	9	0
NDUFA6	NDUFA6	canonical	1	FALSE	9	0
NDUFA7	NDUFA7	canonical	1	FALSE	9	0
NDUFA8	NDUFA8	canonical	1	FALSE	9	0
NDUFA9	NDUFA9	canonical	1	FALSE	9	0
NDUFAB1	NDUFAB1	canonical	1	FALSE	9	0
NDUFAF1	NDUFAF1	canonical	1	FALSE	9	0
NDUFAF2	NDUFAF2	canonical	1	FALSE	9	0
NDUFAF3	NDUFAF3	canonical	1	FALSE	9	0
NDUFAF4	NDUFAF4	canonical	1	FALSE	9	0
NDUFAF5	NDUFAF5	canonical	1	FALSE	9	0
NDUFAF6	NDUFAF6	canonical	1	FALSE	9	0
NDUFAF7	NDUFAF7	canonical	1	FALSE	9	0
NDUFAF8	NDUFAF8	canonical	1	FALSE	9	0
NDUFB1	NDUFB1	canonical	1	FALSE	9	0
NDUFB10	NDUFB10	canonical	1	FALSE	9	0
NDUFB11	NDUFB11	canonical	1	FALSE	9	0
NDUFB2	NDUFB2	canonical	1	FALSE	9	0
NDUFB3	NDUFB3	canonical	1	FALSE	9	0
NDUFB4	NDUFB4	canonical	1	FALSE	9	0
NDUFB5	NDUFB5	canonical	1	FALSE	9	0
NDUFB6	NDUFB6	canonical	1	FALSE	9	0
NDUFB7	NDUFB7	canonical	1	FALSE	9	0
NDUFB8	NDUFB8	canonical	1	FALSE	9	0
NDUFB9	NDUFB9	canonical	1	FALSE	9	0
NDUFC1	NDUFC1	canonical	1	FALSE	9	0
NDUFC2	NDUFC2	canonical	1	FALSE	9	0
NDUFS1	NDUFS1	canonical	1	FALSE	9	0
NDUFS2	NDUFS2	canonical	1	FALSE	9	0
NDUFS2L	NDUFA9	synonym	1	FALSE	0	0
NDUFS3	NDUFS3	canonical	1	FALSE	9	0
NDUFS4	NDUFS4	canonical	1	FALSE	9	0
NDUFS5	NDUFS5	canonical	1	FALSE	9	0
NDUFS6	NDUFS6	canonical	1	FALSE	9	0
NDUFS7	NDUFS7	canonical	1	FALSE	9	0
NDUFS8	NDUFS8	canonical	1	FALSE	9	0
NDUFV1	NDUFV1	canonical	1	FALSE	9	0
NDUFV2	NDUFV2	canonical	1	FALSE	9	0
NDUFV3	NDUFV3	canonical	1	FALSE	9	0
NEDMEHM	MTHFS	synonym	1	FALSE	0	0
NEDMIAL	DHX30	synonym	1	FALSE	0	0
NEMMLAS	WARS2	synonym	1	FALSE	0	0
NET26	TMEM14C	synonym	1	FALSE	0	0
NET44	SLC25A22	synonym	1	FALSE	0	0
NET62	MCAT	synonym	1	FALSE	0	0
NEU4	NEU4	canonical	1	FALSE	9	0
NFS1	NFS1	canonical	1	FALSE	9	0
NFU1	NFU1	canonical	1	FALSE	9	0
NGRN	NGRN	canonical	1	FALSE	9	0
NICCD	SLC25A13	synonym	1	FALSE	0	0
NIF3L1	NIF3L1	canonical	1	FALSE	9	0
NIFS	NFS1	synonym	1	FALSE	0	0
NIFU	ISCU	synonym	1	FALSE	0	0
NIFUC	NFU1	synonym	1	FALSE	0	0
NIFUN	ISCU	synonym	1	FALSE	0	0
NIMP	RTN4IP1	synonym	1	FALSE	0	0
NIP3	BNIP3	synonym	1	FALSE	0	0
NIPSNAP1	NIPSNAP1	canonical	1	FALSE	9	0
NIPSNAP2	NIPSNAP2	canonical	1	FALSE	9	0
NIPSNAP3	NIPSNAP3B	synonym	1	FALSE	0	0
NIPSNAP3A	NIPSNAP3A	canonical	1	FALSE	9	0
NIPSNAP3B	NIPSNAP3B	canonical	1	FALSE	9	0
NIPSNAP4	NIPSNAP3A	synonym	1	FALSE	0	0
NIT1	NIT1	canonical	1	FALSE	9	0
NIT2	NIT2	canonical	1	FALSE	9	0
NIX	BNIP3L	synonym	1	FALSE	0	0
NKEF-B	PRDX2	synonym	1	FALSE	0	0
NKEFB	PRDX2	synonym	1	FALSE	0	0
NKH	AMT	synonym	2	TRUE	0	0
NKH	GCSH	synonym	2	TRUE	0	0
NLN	NLN	canonical	1	FALSE	9	0
NLRX1	NLRX1	canonical	1	FALSE	9	0
NLTP	SCP2	synonym	1	FALSE	0	0
NLVCF	MRPL40	synonym	1	FALSE	0	0
NM23-H3	NME3	synonym	1	FALSE	0	0
NM23-H6	NME6	synonym	1	FALSE	0	0
NM23H3	NME3	synonym	1	FALSE	0	0
NM23H4	NME4	synonym	1	FALSE	0	0
NMAN	HINT1	synonym	1	FALSE	0	0
NMDMC	MTHFD2	synonym	1	FALSE	0	0
NME3	NME3	canonical	1	FALSE	9	0
NME4	NME4	canonical	1	FALSE	9	0
NME6	NME6	canonical	1	FALSE	9	0
NMES1	C15orf48	synonym	1	FALSE	0	0
NMNAT3	NMNAT3	canonical	1	FALSE	9	0
NNT	NNT	canonical	1	FALSE	9	0
NOA1	NOA1	canonical	1	FALSE	9	0
NOC	NOCT	synonym	1	FALSE	0	0
NOCT	NOCT	canonical	1	FALSE	9	0
NOD26	NLRX1	synonym	1	FALSE	0	0
NOD5	NLRX1	synonym	1	FALSE	0	0
NOD9	NLRX1	synonym	1	FALSE	0	0
NOF	MRPL49	synonym	1	FALSE	0	0
